# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Vibrionaceae_Vibrio                              -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     860    1466    +           0 1052.1  20.8  -
Vibrionaceae_Photobacterium                      -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     860    1487    +    4.7e-303 1006.2  20.8  -
Phyllobacteriaceae_Roseitalea                    -          A0224_LKAP-FHGF1_C07_059 -               28     818       7     859       1     861    1419    +    1.5e-139  464.6  19.7  -
Syntrophobacteraceae_Thermodesulforhabdus        -          A0224_LKAP-FHGF1_C07_059 -               65     933       4     858       1     861    1559    +    1.5e-139  464.7  20.7  -
Phyllobacteriaceae_Corticibacterium              -          A0224_LKAP-FHGF1_C07_059 -               35     804      48     859      26     861    1435    +    1.7e-139  464.5  19.7  -
Acetobacteraceae_Craurococcus                    -          A0224_LKAP-FHGF1_C07_059 -               41     838       6     858       1     861    1443    +    1.7e-139  464.7  21.4  -
Eggerthellaceae_Enterorhabdus                    -          A0224_LKAP-FHGF1_C07_059 -               30     850       6     857       2     860    1452    +    1.7e-139  464.4  20.3  -
Phyllobacteriaceae_Pseudohoeflea                 -          A0224_LKAP-FHGF1_C07_059 -               41     834       6     859       1     861    1449    +    1.8e-139  464.4  19.0  -
Rhodobacteraceae_Hasllibacter                    -          A0224_LKAP-FHGF1_C07_059 -               42     831       7     858       1     861    1429    +      2e-139  464.1  18.8  -
Porphyromonadaceae_Parabacteroides               -          A0224_LKAP-FHGF1_C07_059 -               42     882       7     854       2     857    1489    +    2.1e-139  464.2  21.5  -
Bradyrhizobiaceae_Pararhizobium                  -          A0224_LKAP-FHGF1_C07_059 -               10     804       7     859       1     861    1421    +    2.6e-139  463.8  19.6  -
Flavobacteriaceae_Lutibacter                     -          A0224_LKAP-FHGF1_C07_059 -               22     861       7     857       1     860    1444    +    2.6e-139  463.6  20.3  -
Flavobacteriaceae_Seonamhaeicola                 -          A0224_LKAP-FHGF1_C07_059 -               22     858       6     857       1     860    1441    +    2.7e-139  463.4  20.6  -
Hyphomonadaceae_Litorimonas                      -          A0224_LKAP-FHGF1_C07_059 -                1     798      12     859      12     861    1357    +      3e-139  463.7  20.1  -
Rhodobacteraceae_Thalassobacter                  -          A0224_LKAP-FHGF1_C07_059 -               41     836       6     859       1     861    1465    +    3.1e-139  463.5  18.8  -
Cytophagaceae_Cytophaga                          -          A0224_LKAP-FHGF1_C07_059 -                1     795      55     857      55     860    1382    +    4.1e-139  463.0  19.6  -
Gaiellaceae_Gaiella                              -          A0224_LKAP-FHGF1_C07_059 -               41     894       6     858       1     861    1544    +    4.4e-139  462.9  20.6  -
Acetobacteraceae_Paracraurococcus                -          A0224_LKAP-FHGF1_C07_059 -               40     832       7     858       1     861    1439    +    4.5e-139  463.4  20.5  -
Cyclobacteriaceae_Lunatimonas                    -          A0224_LKAP-FHGF1_C07_059 -               41     878       6     855       1     860    1511    +    5.7e-139  462.6  20.4  -
Thermosporotrichaceae_Thermosporothrix           -          A0224_LKAP-FHGF1_C07_059 -                6     773      57     858      52     861    1317    +    5.9e-139  462.8  20.6  -
Rhodobacteraceae_Cereibacter                     -          A0224_LKAP-FHGF1_C07_059 -               17     803      12     858       1     861    1380    +    7.2e-139  462.5  19.8  -
Acetobacteraceae_Humitalea                       -          A0224_LKAP-FHGF1_C07_059 -               42     834       7     858       1     861    1479    +    7.5e-139  462.5  20.4  -
Rhodobacteraceae_Litorisediminicola              -          A0224_LKAP-FHGF1_C07_059 -               21     812       6     859       1     861    1382    +      9e-139  462.2  19.6  -
Acetobacteraceae_Ameyamaea                       -          A0224_LKAP-FHGF1_C07_059 -               22     816       7     858       1     861    1414    +    9.1e-139  462.2  20.2  -
Prolixibacteraceae_Mangrovibacterium             -          A0224_LKAP-FHGF1_C07_059 -               15     857       2     854       1     857    1447    +    9.4e-139  461.7  20.4  -
Syntrophorhabdaceae_Syntrophorhabdus             -          A0224_LKAP-FHGF1_C07_059 -               21     884       6     858       1     861    1482    +      1e-138  461.8  20.3  -
Rhodobacteraceae_Marinibacterium                 -          A0224_LKAP-FHGF1_C07_059 -               21     812       6     859       1     861    1378    +    1.1e-138  461.8  19.4  -
Rhodobacteraceae_Pseudooctadecabacter            -          A0224_LKAP-FHGF1_C07_059 -               21     814       6     859       1     861    1384    +    1.2e-138  461.6  19.2  -
Akkermansiaceae_Akkermansia                      -          A0224_LKAP-FHGF1_C07_059 -               21     844       6     858       1     860    1441    +    1.3e-138  461.7  19.9  -
Hydrogenothermaceae_Sulfurihydrogenibium         -          A0224_LKAP-FHGF1_C07_059 -               21     840       6     857       1     860    1447    +    1.3e-138  461.5  20.4  -
Micrococcaceae_Rhizobium                         -          A0224_LKAP-FHGF1_C07_059 -               10     803       6     859       1     861    1424    +    1.4e-138  461.5  20.0  -
Bacillaceae_Saccharococcus                       -          A0224_LKAP-FHGF1_C07_059 -               41     893       6     858       1     861    1538    +    1.8e-138  461.0  20.2  -
Acetobacteraceae_Nguyenibacter                   -          A0224_LKAP-FHGF1_C07_059 -               18     812       7     858       1     861    1407    +    1.8e-138  461.3  20.5  -
Flavobacteriaceae_Cellulophaga                   -          A0224_LKAP-FHGF1_C07_059 -               20     857       6     857       1     860    1459    +    1.8e-138  460.8  20.4  -
Eubacteriaceae_Alkalibacter                      -          A0224_LKAP-FHGF1_C07_059 -               23     848       6     858       2     861    1465    +    2.3e-138  460.6  20.0  -
Flavobacteriaceae_Elizabethkingia                -          A0224_LKAP-FHGF1_C07_059 -               27     862       6     857       1     860    1450    +    2.4e-138  460.4  20.2  -
Bacillales_Chungangia                            -          A0224_LKAP-FHGF1_C07_059 -               29     885       6     858       1     861    1440    +    2.5e-138  460.5  21.0  -
Rhodobacteraceae_Roseibaca                       -          A0224_LKAP-FHGF1_C07_059 -               12     804       6     859       1     861    1425    +    2.5e-138  460.6  19.7  -
Chitinophagaceae_Terrimonas                      -          A0224_LKAP-FHGF1_C07_059 -                9     851       6     857       2     860    1441    +    2.6e-138  460.7  20.3  -
Clostridiaceae_Proteiniclasticum                 -          A0224_LKAP-FHGF1_C07_059 -               41     874       6     859       1     861    1516    +    2.7e-138  460.5  20.2  -
Rhodobacteraceae_Roseibacterium                  -          A0224_LKAP-FHGF1_C07_059 -               21     813       6     859       1     861    1389    +    2.7e-138  460.5  18.8  -
Desulfobacteraceae_Desulfocella                  -          A0224_LKAP-FHGF1_C07_059 -               42     901       7     859       1     861    1547    +    2.8e-138  460.3  20.2  -
Syntrophaceae_Desulfobacca                       -          A0224_LKAP-FHGF1_C07_059 -               38     899       7     858       1     861    1562    +    2.9e-138  460.3  20.1  -
Rhodobacteraceae_Boseongicola                    -          A0224_LKAP-FHGF1_C07_059 -               21     812       6     859       1     861    1391    +    2.9e-138  460.3  19.6  -
Chlorobiaceae_Chlorobaculum                      -          A0224_LKAP-FHGF1_C07_059 -                3     832       5     856       3     861    1419    +    3.2e-138  460.0  20.1  -
Clostridiaceae_Thermohalobacter                  -          A0224_LKAP-FHGF1_C07_059 -               35     876       6     859       1     861    1521    +    3.8e-138  459.8  20.4  -
Flammeovirgaceae_Fabibacter                      -          A0224_LKAP-FHGF1_C07_059 -               15     858       2     857       1     860    1420    +    3.9e-138  459.9  20.5  -
Rhodobacteraceae_Rubrimonas                      -          A0224_LKAP-FHGF1_C07_059 -               37     814       6     858       1     861    1318    +      4e-138  460.1  20.7  -
Flavobacteriaceae_Aequorivita                    -          A0224_LKAP-FHGF1_C07_059 -               18     861       6     858       1     861    1422    +      4e-138  459.7  19.6  -
Lentisphaeraceae_Lentisphaera                    -          A0224_LKAP-FHGF1_C07_059 -               37     853      11     858       2     861    1465    +    4.2e-138  459.9  20.3  -
Acetobacteraceae_Acidomonas                      -          A0224_LKAP-FHGF1_C07_059 -               41     835       7     858       1     861    1481    +    4.2e-138  460.0  20.2  -
Rhodobacteraceae_Lacimonas                       -          A0224_LKAP-FHGF1_C07_059 -               41     832       6     858       1     861    1425    +    4.3e-138  460.0  19.1  -
Crocinitomicaceae_Fluviicola                     -          A0224_LKAP-FHGF1_C07_059 -               21     863       6     857       1     860    1446    +    4.5e-138  459.4  20.2  -
Flammeovirgaceae_Reichenbachiella                -          A0224_LKAP-FHGF1_C07_059 -               28     867       6     856       1     860    1429    +    5.2e-138  459.8  20.9  -
Acetobacteraceae_Swaminathania                   -          A0224_LKAP-FHGF1_C07_059 -               42     835       7     858       1     861    1455    +    5.4e-138  459.7  20.3  -
Flammeovirgaceae_Roseivirga                      -          A0224_LKAP-FHGF1_C07_059 -               15     850       6     857       1     860    1415    +    5.8e-138  459.4  20.5  -
Rhodobacteraceae_Nautella                        -          A0224_LKAP-FHGF1_C07_059 -               16     809       6     859       1     861    1426    +    5.8e-138  459.3  19.1  -
Rhodobacteraceae_Salinihabitans                  -          A0224_LKAP-FHGF1_C07_059 -               21     814       6     859       1     861    1421    +      6e-138  459.4  19.2  -
Bradyrhizobiaceae_Oligotropha                    -          A0224_LKAP-FHGF1_C07_059 -               37     832       6     859       1     861    1477    +    6.6e-138  459.1  19.9  -
Flavobacteriaceae_Kordia                         -          A0224_LKAP-FHGF1_C07_059 -               26     869       6     858       1     861    1458    +    6.8e-138  458.8  20.3  -
Desulfobacteraceae_Desulfatirhabdium             -          A0224_LKAP-FHGF1_C07_059 -               42     911       7     858       1     861    1535    +    6.9e-138  459.1  20.0  -
Streptomycetaceae_Allostreptomyces               -          A0224_LKAP-FHGF1_C07_059 -               43     868       7     858       1     861    1510    +    7.4e-138  459.1  20.5  -
Temperatibacteraceae_Temperatibacter             -          A0224_LKAP-FHGF1_C07_059 -               34     793      58     859      37     861    1362    +    7.5e-138  458.9  19.0  -
Peptococcaceae_Desulfonispora                    -          A0224_LKAP-FHGF1_C07_059 -               15     888       6     859       1     861    1507    +    8.5e-138  458.5  20.2  -
Acetobacteraceae_Acidisphaera                    -          A0224_LKAP-FHGF1_C07_059 -               42     838       7     858       1     861    1451    +    1.1e-137  458.6  20.7  -
Bacillaceae_Caldibacillus                        -          A0224_LKAP-FHGF1_C07_059 -               21     886       6     858       1     861    1512    +    1.2e-137  458.3  20.3  -
Acetobacteraceae_Rhodovarius                     -          A0224_LKAP-FHGF1_C07_059 -               43     835       7     858       1     861    1458    +    1.3e-137  458.5  19.6  -
Pyrinomonadaceae_Brevitalea                      -          A0224_LKAP-FHGF1_C07_059 -               41     909       6     858       2     861    1528    +    1.5e-137  457.8  20.5  -
Flavobacteriaceae_Aureisphaera                   -          A0224_LKAP-FHGF1_C07_059 -               21     861       6     857       1     860    1444    +    1.6e-137  457.9  19.5  -
