# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C04_028_2017_1 -               25    1198       2    1143       1    1145    1526    +           0 1196.8  18.9  -
Methylocystaceae_Hartmannibacter                 -          LKAP-GUTHK2_C04_028_2017_1 -               60    1106      43    1126      22    1145    1426    +    1.3e-152  508.3  15.0  -
Magnetococcaceae_Magnetococcus                   -          LKAP-GUTHK2_C04_028_2017_1 -               42    1144      12    1142       1    1145    1497    +    1.3e-152  508.2  16.1  -
Hyphomonadaceae_Woodsholea                       -          LKAP-GUTHK2_C04_028_2017_1 -               25    1042      15    1085       1    1106    1421    +    1.4e-152  508.2  14.7  -
Rhodobacteraceae_Pleomorphobacterium             -          LKAP-GUTHK2_C04_028_2017_1 -               43    1129      13    1142       1    1145    1432    +    1.4e-152  508.4  15.7  -
Halomonadaceae_Zymobacter                        -          LKAP-GUTHK2_C04_028_2017_1 -               18    1154      12    1138       1    1145    1509    +    1.4e-152  508.0  17.2  -
Rhodobiaceae_Tepidicaulis                        -          LKAP-GUTHK2_C04_028_2017_1 -               50    1107      69    1142      28    1145    1396    +    1.7e-152  507.9  14.9  -
Calditrichaeota_Calorithrix                      -          LKAP-GUTHK2_C04_028_2017_1 -               36    1184       6    1132       1    1145    1453    +    1.8e-152  507.8  17.2  -
Rhodobacteraceae_Agaricicola                     -          LKAP-GUTHK2_C04_028_2017_1 -               68    1123      66    1141      26    1145    1436    +      2e-152  507.5  14.8  -
Rhodanobacteraceae_Aquimonas                     -          LKAP-GUTHK2_C04_028_2017_1 -               13    1151      12    1142       1    1145    1433    +    2.1e-152  507.7  17.6  -
Spirochaetaceae_Rectinema                        -          LKAP-GUTHK2_C04_028_2017_1 -               29    1179       2    1142       1    1145    1501    +    2.1e-152  507.8  18.1  -
Peptoniphilaceae_Ezakiella                       -          LKAP-GUTHK2_C04_028_2017_1 -                9    1093       4    1086       1    1108    1367    +    2.1e-152  507.5  16.4  -
Rhodospirillaceae_Limibacillus                   -          LKAP-GUTHK2_C04_028_2017_1 -               31    1095      63    1142      43    1145    1402    +    2.5e-152  507.3  14.9  -
Rhodobiaceae_Microbaculum                        -          LKAP-GUTHK2_C04_028_2017_1 -               70    1063      67    1084      46    1105    1455    +    2.6e-152  507.2  14.3  -
Methylocystaceae_Albibacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               34    1100       7    1123       1    1143    1476    +    2.8e-152  507.2  15.1  -
Actinopolysporaceae_Haloactinomyces              -          LKAP-GUTHK2_C04_028_2017_1 -               32    1160       2    1142       1    1145    1518    +    2.9e-152  507.0  17.5  -
Flavobacteriaceae_Chryseobacterium               -          LKAP-GUTHK2_C04_028_2017_1 -               25    1094      15    1096       2    1116    1439    +      3e-152  506.9  15.6  -
Bradyrhizobiaceae_Pararhizobium                  -          LKAP-GUTHK2_C04_028_2017_1 -               44    1080      71    1126      51    1145    1421    +    3.3e-152  506.8  15.0  -
Micrococcaceae_Haematomicrobium                  -          LKAP-GUTHK2_C04_028_2017_1 -               13    1148       2    1142       1    1145    1452    +    3.4e-152  506.9  17.5  -
Rhodobiaceae_Methyloceanibacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               43    1133      12    1142       1    1145    1485    +    3.5e-152  506.8  16.0  -
Rhodobacteraceae_Hasllibacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               34    1059       4    1081       1    1142    1429    +    3.5e-152  506.8  15.7  -
Peptostreptococcaceae_Peptoanaerobacter          -          LKAP-GUTHK2_C04_028_2017_1 -               34    1086       4    1067       1    1093    1517    +    3.6e-152  506.8  17.8  -
Methylococcaceae_Methylogaea                     -          LKAP-GUTHK2_C04_028_2017_1 -               33    1129      71    1142      50    1145    1451    +    3.6e-152  506.7  16.0  -
Porphyromonadaceae_Paludibacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               79     978      71     976      51    1006    1471    +    3.8e-152  506.8  20.1  -
Lachnospiraceae_Moryella                         -          LKAP-GUTHK2_C04_028_2017_1 -                7    1035      27    1067      21    1093    1374    +    3.9e-152  506.7  17.5  -
Oceanospirillaceae_Motiliproteus                 -          LKAP-GUTHK2_C04_028_2017_1 -               69    1160      70    1138      50    1145    1466    +    3.9e-152  506.6  15.5  -
Halieaceae_Marimicrobium                         -          LKAP-GUTHK2_C04_028_2017_1 -               22    1160       4    1138       1    1145    1512    +    3.9e-152  506.6  17.4  -
Actinospicaceae_Actinocrinis                     -          LKAP-GUTHK2_C04_028_2017_1 -               20    1140      54    1132      33    1145    1433    +    4.5e-152  506.5  16.5  -
Methylococcaceae_Methylohalobius                 -          LKAP-GUTHK2_C04_028_2017_1 -               15    1151       5    1134       1    1145    1462    +    4.5e-152  506.4  17.9  -
Desulfarculaceae_Dethiosulfatarculus             -          LKAP-GUTHK2_C04_028_2017_1 -               80    1138      73    1095      53    1121    1516    +    4.6e-152  506.4  15.0  -
Morganellaceae_Cosenzaea                         -          LKAP-GUTHK2_C04_028_2017_1 -               68    1162      70    1142      50    1145    1476    +    4.7e-152  506.3  15.3  -
Armatimonadaceae_Armatimonas                     -          LKAP-GUTHK2_C04_028_2017_1 -               61    1070      71    1085      51    1116    1438    +    5.4e-152  506.1  14.1  -
Ruminococcaceae_Ruthenibacterium                 -          LKAP-GUTHK2_C04_028_2017_1 -               32    1168       2    1141       1    1145    1519    +    5.5e-152  506.0  17.6  -
Hyphomonadaceae_Marinicauda                      -          LKAP-GUTHK2_C04_028_2017_1 -               42    1064      12    1085       1    1111    1428    +    5.7e-152  506.2  14.9  -
Rhodanobacteraceae_Rudaea                        -          LKAP-GUTHK2_C04_028_2017_1 -               22    1167      11    1142       1    1145    1384    +    6.7e-152  505.8  17.3  -
Syntrophaceae_Smithella                          -          LKAP-GUTHK2_C04_028_2017_1 -               80    1192      70    1142      43    1145    1371    +    6.8e-152  505.9  15.7  -
Halothiobacillaceae_Thioalkalibacter             -          LKAP-GUTHK2_C04_028_2017_1 -               87    1180      71    1142      50    1145    1486    +    6.9e-152  505.7  15.6  -
Alphaproteobacteria_Geminicoccus                 -          LKAP-GUTHK2_C04_028_2017_1 -               23    1078      66    1142      46    1145    1352    +    7.3e-152  505.9  15.1  -
Pseudonocardiaceae_Sciscionella                  -          LKAP-GUTHK2_C04_028_2017_1 -               31    1066      22    1080       2    1105    1465    +    7.4e-152  505.8  16.0  -
Deltaproteobacteria_Dissulfurimicrobium          -          LKAP-GUTHK2_C04_028_2017_1 -               33    1202       3    1141       1    1145    1521    +    7.4e-152  505.7  17.9  -
Hyphomonadaceae_Ponticaulis                      -          LKAP-GUTHK2_C04_028_2017_1 -               24    1082      68    1142      50    1145    1328    +    7.6e-152  505.7  15.0  -
Thermoanaerobacteraceae_Tepidanaerobacter        -          LKAP-GUTHK2_C04_028_2017_1 -               12    1095       2    1083       1    1107    1451    +    8.1e-152  505.4  17.2  -
Yersiniaceae_Chania                              -          LKAP-GUTHK2_C04_028_2017_1 -              101    1182      71    1133      51    1145    1546    +    8.2e-152  505.5  15.3  -
Prolixibacteraceae_Prolixibacter                 -          LKAP-GUTHK2_C04_028_2017_1 -               25    1064      15    1065       3    1086    1444    +    9.2e-152  505.1  17.9  -
Immundisolibacteraceae_Immundisolibacter         -          LKAP-GUTHK2_C04_028_2017_1 -              101    1185      71    1135      49    1145    1555    +    9.7e-152  505.2  15.6  -
Rhodospirillaceae_Rhodospira                     -          LKAP-GUTHK2_C04_028_2017_1 -              106    1152      75    1142      50    1145    1465    +      1e-151  505.3  14.6  -
Sporomusaceae_Sporolituus                        -          LKAP-GUTHK2_C04_028_2017_1 -                2    1006     121    1087     120    1135    1410    +    1.1e-151  504.9  12.6  -
Chitinophagaceae_Taibaiella                      -          LKAP-GUTHK2_C04_028_2017_1 -               60    1055      72    1065      51    1085    1427    +    1.1e-151  505.2  17.4  -
Methylococcaceae_Methyloparacoccus               -          LKAP-GUTHK2_C04_028_2017_1 -               65    1158      70    1142      44    1145    1451    +    1.1e-151  505.1  16.0  -
Hyphomicrobiaceae_Arsenicitalea                  -          LKAP-GUTHK2_C04_028_2017_1 -               49    1109      66    1142      46    1145    1438    +    1.2e-151  505.0  15.0  -
Xanthobacteraceae_Pseudolabrys                   -          LKAP-GUTHK2_C04_028_2017_1 -                3    1057      72    1142      70    1145    1386    +    1.2e-151  505.2  14.2  -
Aquificaceae_Thermocrinis                        -          LKAP-GUTHK2_C04_028_2017_1 -                5    1106       7    1083       3    1111    1482    +    1.2e-151  505.0  17.5  -
Flavobacteriaceae_Moheibacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               85    1073      72    1059      51    1072    1481    +    1.3e-151  504.6  18.7  -
Cyclobacteriaceae_Mongoliicoccus                 -          LKAP-GUTHK2_C04_028_2017_1 -                3    1045      12    1065      10    1086    1405    +    1.4e-151  505.0  17.2  -
Acidobacteria_Thermoanaerobaculum                -          LKAP-GUTHK2_C04_028_2017_1 -               12    1178       2    1142       1    1145    1464    +    1.6e-151  504.7  18.2  -
Hyphomonadaceae_Fretibacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               31    1127      13    1142       1    1145    1412    +    1.6e-151  504.8  15.9  -
Coxiellaceae_Coxiella                            -          LKAP-GUTHK2_C04_028_2017_1 -               71    1159      71    1138      50    1144    1465    +    1.6e-151  504.6  15.9  -
Alteromonadaceae_Planctobacterium                -          LKAP-GUTHK2_C04_028_2017_1 -               87    1166      70    1135      50    1144    1497    +    1.7e-151  504.4  15.4  -
Phaselicystidaceae_Phaselicystis                 -          LKAP-GUTHK2_C04_028_2017_1 -               32    1126       3    1083       1    1108    1539    +    1.7e-151  504.6  17.3  -
Methylococcaceae_Methylosphaera                  -          LKAP-GUTHK2_C04_028_2017_1 -               66    1162      70    1142      49    1145    1451    +    1.8e-151  504.4  15.4  -
Alteromonadaceae_Lacimicrobium                   -          LKAP-GUTHK2_C04_028_2017_1 -               43    1176      13    1138       1    1145    1499    +    1.9e-151  504.3  16.9  -
Sphingomonadaceae_Parablastomonas                -          LKAP-GUTHK2_C04_028_2017_1 -               36    1092      71    1142      50    1145    1397    +    2.4e-151  504.0  14.9  -
Porphyromonadaceae_Coprobacter                   -          LKAP-GUTHK2_C04_028_2017_1 -              106     985      72     958      52     975    1540    +    2.7e-151  503.8  22.2  -
Erysipelotrichaceae_Catenibacterium              -          LKAP-GUTHK2_C04_028_2017_1 -               26    1114      28    1095       8    1117    1485    +    3.2e-151  503.4  16.3  -
Cytophagaceae_Litoribacter                       -          LKAP-GUTHK2_C04_028_2017_1 -               57    1058      71    1065      49    1085    1452    +    3.5e-151  503.6  16.2  -
Halomonadaceae_Aidingimonas                      -          LKAP-GUTHK2_C04_028_2017_1 -               16    1148      13    1136       1    1145    1469    +    3.6e-151  503.4  17.4  -
Enterobacteriaceae_Phytobacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               27    1155      12    1132       1    1145    1440    +    3.8e-151  503.3  17.1  -
Hyphomicrobiaceae_Gemmiger                       -          LKAP-GUTHK2_C04_028_2017_1 -               41    1094      71    1132      50    1145    1426    +    4.1e-151  503.2  14.8  -
Enterobacteriaceae_Yokenella                     -          LKAP-GUTHK2_C04_028_2017_1 -               76    1158      69    1132      47    1145    1434    +    4.3e-151  503.2  15.6  -
Cellvibrionaceae_Pseudoteredinibacter            -          LKAP-GUTHK2_C04_028_2017_1 -                6    1094      71    1138      67    1145    1406    +    4.4e-151  503.0  15.2  -
Hyphomicrobiaceae_Methyloterrigena               -          LKAP-GUTHK2_C04_028_2017_1 -               67    1121      72    1142      51    1145    1420    +    4.6e-151  503.1  14.9  -
Desulfovibrionaceae_Lawsonia                     -          LKAP-GUTHK2_C04_028_2017_1 -               40    1140       3    1094       1    1115    1552    +    4.8e-151  503.1  16.6  -
Litoricolaceae_Litoribacillus                    -          LKAP-GUTHK2_C04_028_2017_1 -               99    1182      71    1135      50    1145    1519    +    6.1e-151  502.5  15.5  -
Lachnospiraceae_Sellimonas                       -          LKAP-GUTHK2_C04_028_2017_1 -                7    1015      68    1086      61    1111    1345    +    6.8e-151  502.6  14.1  -
