# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C01_011_2017_1 -               26     971       9     957       5     959    1526    +           0 1138.3  28.6  -
Nocardiaceae_Skermania                           -          LKAP-GUTHK2_C01_011_2017_1 -               13     911       9     952       4     959    1477    +    6.6e-152  505.7  25.9  -
Spirochaetaceae_Rectinema                        -          LKAP-GUTHK2_C01_011_2017_1 -               31     947      10     951       4     957    1501    +    7.7e-152  505.7  27.1  -
Intrasporangiaceae_Terracoccus                   -          LKAP-GUTHK2_C01_011_2017_1 -               13     915       9     952       4     959    1479    +    7.7e-152  505.3  25.8  -
Microbacteriaceae_Galbitalea                     -          LKAP-GUTHK2_C01_011_2017_1 -               22     926       9     952       3     959    1467    +      8e-152  505.3  25.2  -
Nocardioidaceae_Flindersiella                    -          LKAP-GUTHK2_C01_011_2017_1 -               12     893      21     952      12     959    1401    +    8.3e-152  505.3  26.0  -
Micrococcaceae_Psychromicrobium                  -          LKAP-GUTHK2_C01_011_2017_1 -               20     887      70     952      53     959    1368    +    8.6e-152  505.2  25.9  -
Rikenellaceae_Alistipes                          -          LKAP-GUTHK2_C01_011_2017_1 -               18     936       8     951       4     956    1456    +    8.8e-152  505.2  26.3  -
Gammaproteobacteria_Thiohalorhabdus              -          LKAP-GUTHK2_C01_011_2017_1 -               27     907      75     952      52     959    1332    +    9.4e-152  505.1  25.8  -
Prevotellaceae_Prevotella                        -          LKAP-GUTHK2_C01_011_2017_1 -               48     954      21     951       8     956    1482    +    9.8e-152  504.8  27.0  -
Chrysiogenaceae_Chrysiogenes                     -          LKAP-GUTHK2_C01_011_2017_1 -               77     934      81     956      59     959    1511    +    1.1e-151  504.9  25.4  -
Streptosporangiaceae_Thermocatellispora          -          LKAP-GUTHK2_C01_011_2017_1 -               39     932       8     952       4     959    1526    +    1.1e-151  504.9  25.3  -
Sphingomonadaceae_Hephaestia                     -          LKAP-GUTHK2_C01_011_2017_1 -               13     881       9     956       4     959    1411    +    1.1e-151  505.0  24.1  -
Arenicellaceae_Perspicuibacter                   -          LKAP-GUTHK2_C01_011_2017_1 -               11     873      71     952      51     959    1365    +    1.2e-151  504.7  25.8  -
Chromatiaceae_Rhabdochromatium                   -          LKAP-GUTHK2_C01_011_2017_1 -               12     923       8     952       2     959    1452    +    1.4e-151  504.7  26.6  -
Syntrophorhabdaceae_Syntrophorhabdus             -          LKAP-GUTHK2_C01_011_2017_1 -               13     948       9     952       4     959    1482    +    1.6e-151  504.3  27.1  -
Porphyromonadaceae_Proteiniphilum                -          LKAP-GUTHK2_C01_011_2017_1 -               88     951      70     951      47     956    1523    +    1.6e-151  504.1  26.0  -
Lachnospiraceae_Mobilitalea                      -          LKAP-GUTHK2_C01_011_2017_1 -               21     935       9     956       3     959    1444    +    1.6e-151  504.3  27.0  -
Nocardiopsaceae_Salinactinospora                 -          LKAP-GUTHK2_C01_011_2017_1 -               32     950       8     952       3     959    1486    +    1.6e-151  504.6  26.8  -
Sphingobacteriaceae_Mucilaginibacter             -          LKAP-GUTHK2_C01_011_2017_1 -               67     923      78     951      58     956    1444    +    1.7e-151  504.3  25.6  -
Desulfobulbaceae_Desulfoprunum                   -          LKAP-GUTHK2_C01_011_2017_1 -               15     899      77     952      63     959    1357    +      2e-151  504.1  25.6  -
Desulfobacteraceae_Desulforegula                 -          LKAP-GUTHK2_C01_011_2017_1 -               31     959       9     952       3     959    1524    +    2.1e-151  504.1  27.1  -
Ruminococcaceae_Fastidiosipila                   -          LKAP-GUTHK2_C01_011_2017_1 -               30     890      66     952      45     958    1389    +    2.4e-151  503.7  24.9  -
Clostridiales_Pseudoflavonifractor               -          LKAP-GUTHK2_C01_011_2017_1 -               13     932       9     956       3     959    1483    +    2.4e-151  503.8  26.1  -
Ectothiorhodospiraceae_Natronocella              -          LKAP-GUTHK2_C01_011_2017_1 -                6     908      21     952      17     959    1425    +    2.4e-151  503.7  26.6  -
Micrococcaceae_Garicola                          -          LKAP-GUTHK2_C01_011_2017_1 -               12     924       8     952       3     959    1459    +    2.7e-151  503.6  26.9  -
Methylococcaceae_Methylomarinovum                -          LKAP-GUTHK2_C01_011_2017_1 -               13     934       9     952       2     959    1466    +    2.8e-151  503.6  26.8  -
Micromonosporaceae_Catelliglobosispora           -          LKAP-GUTHK2_C01_011_2017_1 -               32     930       8     952       4     958    1510    +      3e-151  503.5  25.9  -
Clostridiales_Flavonifractor                     -          LKAP-GUTHK2_C01_011_2017_1 -                7     925       9     956       5     959    1465    +      3e-151  503.5  25.9  -
Clostridiales_Kallipyga                          -          LKAP-GUTHK2_C01_011_2017_1 -               23     929      11     952       4     959    1474    +      3e-151  503.5  26.8  -
Kosmotogaceae_Mesotoga                           -          LKAP-GUTHK2_C01_011_2017_1 -               21     922       9     951       4     958    1478    +    3.1e-151  503.7  26.7  -
Syntrophobacteraceae_Thermodesulforhabdus        -          LKAP-GUTHK2_C01_011_2017_1 -              117     997      78     952      58     959    1559    +    3.2e-151  503.5  26.5  -
Peptostreptococcaceae_Peptoanaerobacter          -          LKAP-GUTHK2_C01_011_2017_1 -               32     939       8     956       3     959    1517    +    3.8e-151  503.1  26.7  -
Promicromonosporaceae_Xylanibacterium            -          LKAP-GUTHK2_C01_011_2017_1 -               33     929       8     952       4     959    1513    +      4e-151  503.1  26.1  -
Flavobacteriaceae_Aquimarina                     -          LKAP-GUTHK2_C01_011_2017_1 -               12     925       8     951       3     956    1453    +    4.1e-151  502.7  25.9  -
Peptoniphilaceae_Ezakiella                       -          LKAP-GUTHK2_C01_011_2017_1 -                8     918       9     951       5     957    1367    +    5.1e-151  502.7  26.6  -
Ruminococcaceae_Subdoligranulum                  -          LKAP-GUTHK2_C01_011_2017_1 -                2     903      23     956      22     959    1428    +    5.6e-151  502.5  26.6  -
Prolixibacteraceae_Prolixibacter                 -          LKAP-GUTHK2_C01_011_2017_1 -               28     923      21     951       5     956    1444    +    6.9e-151  501.9  26.5  -
Flavobacteriaceae_Sediminicola                   -          LKAP-GUTHK2_C01_011_2017_1 -               65     921      76     951      56     956    1449    +    6.9e-151  502.1  25.1  -
Microbacteriaceae_Homoserinimonas                -          LKAP-GUTHK2_C01_011_2017_1 -               21     926       8     952       3     959    1469    +    7.1e-151  502.3  25.9  -
Streptosporangiaceae_Thermoactinospora           -          LKAP-GUTHK2_C01_011_2017_1 -               39     934       8     952       4     959    1533    +    7.2e-151  502.2  26.2  -
Nocardiopsaceae_Lipingzhangella                  -          LKAP-GUTHK2_C01_011_2017_1 -               32     945       8     952       4     959    1528    +    7.3e-151  502.3  26.5  -
Clostridiales_Parvimonas                         -          LKAP-GUTHK2_C01_011_2017_1 -               13     922       9     956       4     959    1481    +    7.4e-151  502.1  26.5  -
Polyangiaceae_Sorangium                          -          LKAP-GUTHK2_C01_011_2017_1 -               50     967      21     952       4     959    1520    +    8.3e-151  502.1  26.6  -
Methylobacteriaceae_Meganema                     -          LKAP-GUTHK2_C01_011_2017_1 -               28     878      21     956       5     959    1383    +    8.7e-151  502.0  24.7  -
Phaselicystidaceae_Phaselicystis                 -          LKAP-GUTHK2_C01_011_2017_1 -               37     962      14     952       4     959    1539    +    8.9e-151  502.0  26.6  -
Spongiibacteraceae_Dasania                       -          LKAP-GUTHK2_C01_011_2017_1 -               12     926       8     952       2     959    1486    +      9e-151  501.9  26.6  -
Pseudonocardiaceae_Tamaricihabitans              -          LKAP-GUTHK2_C01_011_2017_1 -               15     913       8     952       4     959    1445    +      1e-150  501.6  26.3  -
Microbacteriaceae_Schumannella                   -          LKAP-GUTHK2_C01_011_2017_1 -               25     927       9     952       3     959    1466    +      1e-150  501.7  25.5  -
Streptosporangineae_Allonocardiopsis             -          LKAP-GUTHK2_C01_011_2017_1 -                2     901      17     952      16     959    1476    +      1e-150  501.7  26.2  -
Ruaniaceae_Haloactinobacterium                   -          LKAP-GUTHK2_C01_011_2017_1 -               37     940       9     952       4     959    1524    +    1.1e-150  501.5  26.1  -
Nocardiaceae_Smaragdicoccus                      -          LKAP-GUTHK2_C01_011_2017_1 -               32     926       9     952       4     959    1478    +    1.3e-150  501.3  25.5  -
Rhodothalassiaceae_Rhodothalassium               -          LKAP-GUTHK2_C01_011_2017_1 -                9     875      10     956       5     959    1318    +    1.3e-150  501.4  24.7  -
Thermoanaerobacteraceae_Caloribacterium          -          LKAP-GUTHK2_C01_011_2017_1 -               68     909      79     956      57     959    1437    +    1.3e-150  501.3  24.7  -
Halieaceae_Pseudohaliea                          -          LKAP-GUTHK2_C01_011_2017_1 -               28     941       9     952       2     959    1485    +    1.4e-150  501.2  26.8  -
Ectothiorhodospiraceae_Halopeptonella            -          LKAP-GUTHK2_C01_011_2017_1 -                1     902      22     952      22     959    1437    +    1.6e-150  501.1  27.1  -
Desulfobulbaceae_Desulfurivibrio                 -          LKAP-GUTHK2_C01_011_2017_1 -               49     938      72     952      40     959    1409    +    1.7e-150  500.9  26.6  -
Acetobacteraceae_Ameyamaea                       -          LKAP-GUTHK2_C01_011_2017_1 -               12     883       8     956       4     959    1414    +    1.8e-150  501.1  24.5  -
Dermacoccaceae_Rudaeicoccus                      -          LKAP-GUTHK2_C01_011_2017_1 -               33     886      71     952      51     959    1394    +    1.9e-150  500.7  25.3  -
Chromatiaceae_Thiorhodovibrio                    -          LKAP-GUTHK2_C01_011_2017_1 -               12     923       8     952       2     959    1456    +      2e-150  500.9  26.5  -
Sanguibacteraceae_Timonella                      -          LKAP-GUTHK2_C01_011_2017_1 -               34     938      10     952       4     959    1508    +    2.1e-150  500.6  26.3  -
Acetobacteraceae_Nguyenibacter                   -          LKAP-GUTHK2_C01_011_2017_1 -                8     879       8     956       5     959    1407    +    2.2e-150  500.8  24.9  -
Desulfomicrobiaceae_Desulfoplanes                -          LKAP-GUTHK2_C01_011_2017_1 -               14     945      10     952       4     959    1437    +    2.2e-150  500.6  26.9  -
Herpetosiphonaceae_Herpetosiphon                 -          LKAP-GUTHK2_C01_011_2017_1 -               47     909      20     951       4     959    1475    +    2.5e-150  500.4  24.3  -
Halomonadaceae_Modicisalibacter                  -          LKAP-GUTHK2_C01_011_2017_1 -               32     954       8     952       2     959    1531    +    2.8e-150  500.1  26.7  -
Halobacteroidaceae_Acetohalobium                 -          LKAP-GUTHK2_C01_011_2017_1 -               48     967      21     956       4     959    1525    +    2.9e-150  500.0  26.5  -
Clostridiales_Guggenheimella                     -          LKAP-GUTHK2_C01_011_2017_1 -               32     938       9     952       3     959    1501    +    2.9e-150  500.2  26.5  -
