# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_E06_040_2018_2 -               27     928      18     917       8     918    1491    +           0 1137.8  17.8  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_E06_040_2018_2 -               19     913      18     916       8     918    1446    +    2.5e-304 1010.7  18.0  -
Cytophagaceae_Emticicia                          -          LKAP-TSAKG2_E06_040_2018_2 -               23     904      12     916       7     918    1433    +      1e-163  544.6  18.2  -
Deferribacteraceae_Geovibrio                     -          LKAP-TSAKG2_E06_040_2018_2 -               40     951      13     916       8     918    1545    +      1e-163  544.5  18.5  -
Flavobacteriaceae_Lutimonas                      -          LKAP-TSAKG2_E06_040_2018_2 -               27     927      18     916       9     918    1449    +    1.1e-163  544.5  17.0  -
Acidobacteriaceae_Acidobacterium                 -          LKAP-TSAKG2_E06_040_2018_2 -               30     891      19     916       7     918    1424    +    1.1e-163  544.5  17.9  -
Rhodobiaceae_Methyloceanibacter                  -          LKAP-TSAKG2_E06_040_2018_2 -               48     904      18     916       6     918    1485    +    1.2e-163  544.5  17.8  -
Flavobacteriaceae_Psychroserpens                 -          LKAP-TSAKG2_E06_040_2018_2 -               31     926      18     916      10     918    1466    +    1.2e-163  544.3  17.6  -
Chitinophagaceae_Lacibacter                      -          LKAP-TSAKG2_E06_040_2018_2 -                9     908      18     916      12     918    1412    +    1.3e-163  544.6  17.0  -
Pseudonocardiaceae_Actinomycetospora             -          LKAP-TSAKG2_E06_040_2018_2 -               20     919      13     916       7     918    1487    +    1.5e-163  544.1  18.2  -
Clostridiaceae_Anaerosalibacter                  -          LKAP-TSAKG2_E06_040_2018_2 -               48     936      19     916       9     918    1519    +    1.5e-163  544.0  17.4  -
Flavobacteriaceae_Kordia                         -          LKAP-TSAKG2_E06_040_2018_2 -               32     929      18     916      10     918    1458    +    1.5e-163  544.0  17.6  -
Rhodobacteraceae_Paenirhodobacter                -          LKAP-TSAKG2_E06_040_2018_2 -               47     893      18     916       7     918    1428    +    1.5e-163  544.1  17.8  -
Flavobacteriaceae_Galbibacter                    -          LKAP-TSAKG2_E06_040_2018_2 -               47     940      18     916      10     918    1484    +    1.5e-163  543.9  17.8  -
Clostridiaceae_Terrisporobacter                  -          LKAP-TSAKG2_E06_040_2018_2 -               22     887      17     916       8     918    1459    +    1.5e-163  543.9  17.7  -
Thermotogaceae_Pseudothermotoga                  -          LKAP-TSAKG2_E06_040_2018_2 -               38     947      14     916       8     918    1541    +    1.6e-163  544.2  18.6  -
Nocardiopsaceae_Streptomonospora                 -          LKAP-TSAKG2_E06_040_2018_2 -               39     935      12     913       7     918    1519    +    1.6e-163  544.0  18.3  -
Sneathiellaceae_Oceanibacterium                  -          LKAP-TSAKG2_E06_040_2018_2 -               47     903      18     916       6     918    1397    +    1.8e-163  543.9  17.8  -
Methylocystaceae_Oharaeibacter                   -          LKAP-TSAKG2_E06_040_2018_2 -               27     876      18     916       7     918    1408    +    1.8e-163  544.0  17.9  -
Propionibacteriaceae_Tessaracoccus               -          LKAP-TSAKG2_E06_040_2018_2 -               34     915      18     916       6     918    1444    +    1.9e-163  543.8  18.1  -
Sutterellaceae_Turicimonas                       -          LKAP-TSAKG2_E06_040_2018_2 -               47     955      18     915       7     918    1528    +    1.9e-163  543.7  18.1  -
Rhodobiaceae_Pyruvatibacter                      -          LKAP-TSAKG2_E06_040_2018_2 -               52     897      19     916       7     918    1462    +      2e-163  543.6  17.9  -
Propionibacteriaceae_Cutibacterium               -          LKAP-TSAKG2_E06_040_2018_2 -               26     913      12     916       8     918    1507    +    2.1e-163  543.5  18.0  -
Entomoplasmataceae_Mesoplasma                    -          LKAP-TSAKG2_E06_040_2018_2 -               35     926      19     916      11     918    1497    +    2.2e-163  543.7  17.9  -
Acetobacteraceae_Kozakia                         -          LKAP-TSAKG2_E06_040_2018_2 -               28     876      19     916       7     918    1415    +    2.2e-163  543.8  18.2  -
Chitinophagaceae_Hydrotalea                      -          LKAP-TSAKG2_E06_040_2018_2 -               51     950      18     916       6     918    1531    +    2.2e-163  543.5  17.8  -
Spirochaetaceae_Pleomorphochaeta                 -          LKAP-TSAKG2_E06_040_2018_2 -               50     955      17     916       7     918    1492    +    2.5e-163  543.3  17.6  -
Chitinophagaceae_Sediminibacterium               -          LKAP-TSAKG2_E06_040_2018_2 -                8     905      18     916      13     918    1429    +    2.7e-163  543.4  17.2  -
Veillonellaceae_Veillonella                      -          LKAP-TSAKG2_E06_040_2018_2 -               11     907      45     916      36     918    1407    +      3e-163  543.1  17.6  -
Comamonadaceae_Melaminivora                      -          LKAP-TSAKG2_E06_040_2018_2 -               14     915      11     916       4     918    1436    +    3.1e-163  542.9  18.0  -
Micromonosporaceae_Luedemannella                 -          LKAP-TSAKG2_E06_040_2018_2 -               38     924      12     916       7     918    1506    +    3.3e-163  543.0  18.5  -
Chitinophagaceae_Segetibacter                    -          LKAP-TSAKG2_E06_040_2018_2 -               35     931      18     916       9     918    1480    +    3.8e-163  543.1  17.8  -
Flavobacteriaceae_Robiginitalea                  -          LKAP-TSAKG2_E06_040_2018_2 -               50     950      18     916      10     918    1525    +    4.2e-163  542.8  18.0  -
Chitinophagaceae_Pseudoflavitalea                -          LKAP-TSAKG2_E06_040_2018_2 -               25     919      18     916       9     918    1409    +    4.2e-163  542.9  17.4  -
Flavobacteriaceae_Aureisphaera                   -          LKAP-TSAKG2_E06_040_2018_2 -               27     922      18     916      10     918    1444    +    4.3e-163  542.7  17.9  -
Micromonosporaceae_Actinocatenispora             -          LKAP-TSAKG2_E06_040_2018_2 -               19     909      12     916       6     918    1444    +    4.9e-163  542.4  18.4  -
Microbacteriaceae_Microcella                     -          LKAP-TSAKG2_E06_040_2018_2 -               33     926      12     916       7     918    1505    +    5.6e-163  542.2  18.3  -
Acetobacteraceae_Granulibacter                   -          LKAP-TSAKG2_E06_040_2018_2 -               50     903      18     916       7     918    1491    +    6.1e-163  542.3  18.5  -
Sphingomonadaceae_Pacificimonas                  -          LKAP-TSAKG2_E06_040_2018_2 -               49     896      19     916       8     918    1450    +    6.8e-163  542.0  17.6  -
Dermacoccaceae_Branchiibius                      -          LKAP-TSAKG2_E06_040_2018_2 -               48     936      18     916       6     918    1524    +    7.2e-163  541.6  18.3  -
Rhodospirillaceae_Pelagibius                     -          LKAP-TSAKG2_E06_040_2018_2 -               27     886      18     916       7     918    1422    +    7.3e-163  542.0  17.7  -
Nocardioidaceae_Actinopolymorpha                 -          LKAP-TSAKG2_E06_040_2018_2 -                3     885      12     914      10     918    1434    +    7.8e-163  541.8  18.6  -
Sporomusaceae_Sporomusa                          -          LKAP-TSAKG2_E06_040_2018_2 -               46     961      18     916       8     918    1532    +    7.9e-163  541.5  17.6  -
Flavobacteriaceae_Zunongwangia                   -          LKAP-TSAKG2_E06_040_2018_2 -               47     946      18     916       9     918    1490    +      8e-163  541.5  17.7  -
Micromonosporaceae_Rugosimonospora               -          LKAP-TSAKG2_E06_040_2018_2 -               19     905      12     916       7     918    1439    +    9.5e-163  541.6  18.4  -
Cytophagaceae_Litoribacter                       -          LKAP-TSAKG2_E06_040_2018_2 -               12     915      12     916       5     918    1452    +      1e-162  541.5  17.7  -
Actinospicaceae_Actinospica                      -          LKAP-TSAKG2_E06_040_2018_2 -               16     903      13     916       6     918    1444    +      1e-162  541.4  19.0  -
Halobacteroidaceae_Halanaerobacter               -          LKAP-TSAKG2_E06_040_2018_2 -               39     932      13     916       8     918    1437    +    1.1e-162  541.2  17.6  -
Intrasporangiaceae_Aquipuribacter                -          LKAP-TSAKG2_E06_040_2018_2 -               39     925      12     916       7     918    1505    +    1.2e-162  541.1  18.9  -
Flavobacteriaceae_Siansivirga                    -          LKAP-TSAKG2_E06_040_2018_2 -               18     911      15     916       7     918    1449    +    1.2e-162  540.9  18.2  -
Dermabacteraceae_Dermabacter                     -          LKAP-TSAKG2_E06_040_2018_2 -               28     917      12     916       8     918    1456    +    1.2e-162  541.1  19.0  -
Glycomycetaceae_Stackebrandtia                   -          LKAP-TSAKG2_E06_040_2018_2 -               50     930      18     916       9     918    1517    +    1.3e-162  541.0  17.9  -
Flavobacteriaceae_Gillisia                       -          LKAP-TSAKG2_E06_040_2018_2 -               26     919      18     916       7     918    1435    +    1.4e-162  540.7  17.7  -
Pasteurellaceae_Necropsobacter                   -          LKAP-TSAKG2_E06_040_2018_2 -               15     883      45     916      30     918    1272    +    1.6e-162  540.8  18.3  -
Rhodospirillaceae_Aliidongia                     -          LKAP-TSAKG2_E06_040_2018_2 -               48     894      19     916       9     918    1447    +    1.8e-162  540.5  17.4  -
Sphingobacteriaceae_Sphingobacterium             -          LKAP-TSAKG2_E06_040_2018_2 -               33     934      18     916       9     918    1463    +    1.8e-162  540.3  17.7  -
Pseudonocardiaceae_Thermocrispum                 -          LKAP-TSAKG2_E06_040_2018_2 -               34     928      12     916       8     918    1329    +    1.9e-162  540.6  18.8  -
Erysipelotrichaceae_Holdemania                   -          LKAP-TSAKG2_E06_040_2018_2 -               47     948      18     916       6     918    1518    +    2.3e-162  540.0  18.5  -
Phyllobacteriaceae_Roseitalea                    -          LKAP-TSAKG2_E06_040_2018_2 -               34     877      19     916       7     918    1419    +    2.4e-162  540.1  17.8  -
Flavobacteriaceae_Olleya                         -          LKAP-TSAKG2_E06_040_2018_2 -               27     920      18     916       9     918    1443    +    2.5e-162  540.1  17.8  -
Caldilineaceae_Caldilinea                        -          LKAP-TSAKG2_E06_040_2018_2 -               28     905      19     916       9     918    1427    +    2.8e-162  539.8  18.7  -
Prolixibacteraceae_Prolixibacter                 -          LKAP-TSAKG2_E06_040_2018_2 -               20     920      13     916       7     918    1444    +    2.9e-162  539.6  18.0  -
Phormidiaceae_Ancylothrix                        -          LKAP-TSAKG2_E06_040_2018_2 -               47     899      18     916       9     918    1485    +      3e-162  540.1  19.3  -
Chitinophagaceae_Niabella                        -          LKAP-TSAKG2_E06_040_2018_2 -               39     896      60     916      39     918    1406    +    3.1e-162  540.0  17.1  -
Acetobacteraceae_Acidomonas                      -          LKAP-TSAKG2_E06_040_2018_2 -               74     895      62     916      41     918    1481    +    3.6e-162  539.7  18.4  -
Streptosporangineae_Sinosporangium               -          LKAP-TSAKG2_E06_040_2018_2 -               16     895      13     914       6     918    1457    +    4.1e-162  539.3  18.4  -
Clostridiaceae_Clostridioides                    -          LKAP-TSAKG2_E06_040_2018_2 -               44     908      18     916       9     918    1493    +    4.9e-162  538.9  17.1  -
Thermoanaerobacterales_Thermosediminibacter      -          LKAP-TSAKG2_E06_040_2018_2 -                1     884      20     916      20     918    1404    +    5.5e-162  539.1  19.0  -
Rhodobacteraceae_Oceanicella                     -          LKAP-TSAKG2_E06_040_2018_2 -               45     891      18     916       7     918    1431    +    5.8e-162  539.1  17.7  -
