# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               18     854      14     848       5     848    1491    +           0 1031.8  15.3  -
Erysipelotrichaceae_Holdemania                   -          LKAP-TSAKG2_H04_018_2018_2 -               47     875      21     848       4     848    1518    +    1.4e-137  457.8  15.9  -
Alphaproteobacteria_Breoghania                   -          LKAP-TSAKG2_H04_018_2018_2 -               39     818      15     847       4     848    1481    +    1.6e-137  458.0  15.4  -
Propionibacteriaceae_Tessaracoccus               -          LKAP-TSAKG2_H04_018_2018_2 -               34     842      21     848       5     848    1444    +    1.6e-137  457.7  15.7  -
Bradyrhizobiaceae_Pararhizobium                  -          LKAP-TSAKG2_H04_018_2018_2 -               16     789      22     847      10     848    1421    +    1.6e-137  457.8  15.5  -
Hyphomicrobiaceae_Arsenicitalea                  -          LKAP-TSAKG2_H04_018_2018_2 -               19     799      15     847       4     848    1438    +    1.7e-137  457.7  15.3  -
Nocardioidaceae_Actinopolymorpha                 -          LKAP-TSAKG2_H04_018_2018_2 -                5     814      17     848      13     848    1434    +    1.7e-137  457.7  15.8  -
Rhodobacteraceae_Roseicitreum                    -          LKAP-TSAKG2_H04_018_2018_2 -               47     820      21     848       4     848    1429    +    2.1e-137  457.5  15.2  -
Bacillaceae_Salimicrobium                        -          LKAP-TSAKG2_H04_018_2018_2 -               28     884      22     848       8     848    1500    +    2.1e-137  457.4  15.4  -
Clostridiales_Sulfobacillus                      -          LKAP-TSAKG2_H04_018_2018_2 -               48     851      22     848       9     848    1472    +    2.3e-137  457.4  15.4  -
Beijerinckiaceae_Methylovirgula                  -          LKAP-TSAKG2_H04_018_2018_2 -               38     818      15     847       4     848    1402    +    3.2e-137  456.8  15.4  -
Rhodobacteraceae_Frigidibacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               47     819      21     847       4     848    1428    +    3.3e-137  456.9  15.3  -
Veillonellaceae_Veillonella                      -          LKAP-TSAKG2_H04_018_2018_2 -               11     834      48     848      39     848    1407    +    3.3e-137  456.7  15.1  -
Dermabacteraceae_Dermabacter                     -          LKAP-TSAKG2_H04_018_2018_2 -               36     844      21     848       6     848    1456    +    3.5e-137  456.6  16.5  -
Synergistaceae_Dethiosulfovibrio                 -          LKAP-TSAKG2_H04_018_2018_2 -               86     841      59     848      33     848    1470    +    3.6e-137  456.6  16.5  -
Rhodospirillaceae_Limimonas                      -          LKAP-TSAKG2_H04_018_2018_2 -               43     794      67     848      47     848    1407    +    3.7e-137  456.8  15.3  -
Rhodobacteraceae_Halodurantibacterium            -          LKAP-TSAKG2_H04_018_2018_2 -               27     799      21     847       4     848    1387    +      4e-137  456.7  15.0  -
Glycomycetaceae_Stackebrandtia                   -          LKAP-TSAKG2_H04_018_2018_2 -               50     857      21     848       7     848    1517    +    4.1e-137  456.4  15.2  -
Crocinitomicaceae_Brumimicrobium                 -          LKAP-TSAKG2_H04_018_2018_2 -               36     803      21     789       4     798    1484    +    4.9e-137  456.1  15.6  -
Flavobacteriaceae_Mesoflavibacter                -          LKAP-TSAKG2_H04_018_2018_2 -               17     806      13     799       3     820    1443    +    5.8e-137  455.9  15.7  -
Hyphomonadaceae_Fretibacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               26     817      14     847       4     848    1412    +    5.9e-137  456.2  15.4  -
Porphyromonadaceae_Paludibacter                  -          LKAP-TSAKG2_H04_018_2018_2 -               35     859      21     847      11     848    1471    +      6e-137  456.0  15.0  -
Xanthobacteraceae_Pseudorhodoplanes              -          LKAP-TSAKG2_H04_018_2018_2 -               27     806      15     848       4     848    1424    +    6.5e-137  455.9  15.5  -
Flavobacteriaceae_Gelidibacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               47     865      21     848       6     848    1478    +    7.1e-137  455.4  14.8  -
Halobacteroidaceae_Halanaerobacter               -          LKAP-TSAKG2_H04_018_2018_2 -               46     859      21     848       6     848    1437    +    7.2e-137  455.5  15.3  -
Streptosporangineae_Sinosporangium               -          LKAP-TSAKG2_H04_018_2018_2 -               19     824      19     848       5     848    1457    +    7.4e-137  455.5  15.9  -
Rhodospirillaceae_Varunaivibrio                  -          LKAP-TSAKG2_H04_018_2018_2 -                4     782      27     847      24     848    1360    +    7.6e-137  455.7  15.2  -
Chitinophagaceae_Flavitalea                      -          LKAP-TSAKG2_H04_018_2018_2 -               10     834      22     847      15     848    1447    +    7.7e-137  455.7  14.5  -
Rhodobiaceae_Anderseniella                       -          LKAP-TSAKG2_H04_018_2018_2 -               27     797      21     847       5     848    1406    +    8.1e-137  455.5  15.3  -
Acidobacteriaceae_Acidobacterium                 -          LKAP-TSAKG2_H04_018_2018_2 -               29     765      21     795       4     820    1424    +    8.9e-137  455.2  16.1  -
Marinilabiliaceae_Labilibacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               49     872      21     847      11     848    1470    +    9.3e-137  454.9  14.1  -
Intrasporangiaceae_Aquipuribacter                -          LKAP-TSAKG2_H04_018_2018_2 -               41     852      17     848       5     848    1505    +      1e-136  455.0  16.4  -
Nannocystaceae_Nannocystis                       -          LKAP-TSAKG2_H04_018_2018_2 -               41     863      19     848       6     848    1518    +    1.1e-136  454.9  16.3  -
Dermacoccaceae_Branchiibius                      -          LKAP-TSAKG2_H04_018_2018_2 -               48     863      21     848       5     848    1524    +    1.4e-136  454.3  15.8  -
Pseudonocardiaceae_Actinomycetospora             -          LKAP-TSAKG2_H04_018_2018_2 -               27     846      21     848       5     848    1487    +    1.4e-136  454.5  15.7  -
Acetobacteraceae_Acidisphaera                    -          LKAP-TSAKG2_H04_018_2018_2 -               77     825      66     848      45     848    1451    +    1.4e-136  454.9  15.7  -
Thermoanaerobacterales_Thermovenabulum           -          LKAP-TSAKG2_H04_018_2018_2 -               43     859      18     848       5     848    1424    +    1.5e-136  454.7  17.3  -
Phyllobacteriaceae_Lentilitoribacter             -          LKAP-TSAKG2_H04_018_2018_2 -               18     799      14     847       4     848    1443    +    1.5e-136  454.8  15.5  -
Parvularculaceae_Aquisalinus                     -          LKAP-TSAKG2_H04_018_2018_2 -               47     819      21     847       6     848    1426    +    1.6e-136  454.8  14.8  -
Acidobacteria_Thermoanaerobaculum                -          LKAP-TSAKG2_H04_018_2018_2 -               21     870      16     847       4     848    1464    +    1.6e-136  454.7  15.5  -
Propionibacteriaceae_Cutibacterium               -          LKAP-TSAKG2_H04_018_2018_2 -               29     841      18     848       6     848    1507    +    1.8e-136  454.1  15.5  -
Nostocales_Halotia                               -          LKAP-TSAKG2_H04_018_2018_2 -               27     804      21     848       8     848    1458    +    1.9e-136  454.3  15.3  -
Flavobacteriaceae_Gramella                       -          LKAP-TSAKG2_H04_018_2018_2 -               25     856      20     847       6     848    1452    +    1.9e-136  453.9  15.0  -
Sphingomonadaceae_Parasphingopyxis               -          LKAP-TSAKG2_H04_018_2018_2 -               41     814      21     847       5     848    1447    +      2e-136  454.3  14.8  -
Sporomusaceae_Sporomusa                          -          LKAP-TSAKG2_H04_018_2018_2 -               43     888      19     848       5     848    1532    +    2.1e-136  453.7  15.3  -
Persicobacteraceae_Persicobacter                 -          LKAP-TSAKG2_H04_018_2018_2 -               27     846      21     847       8     848    1447    +    2.2e-136  454.3  15.1  -
Xanthobacteraceae_Variibacter                    -          LKAP-TSAKG2_H04_018_2018_2 -               19     797      15     847       4     848    1407    +    2.3e-136  454.2  15.3  -
Micromonosporaceae_Luedemannella                 -          LKAP-TSAKG2_H04_018_2018_2 -               41     851      18     848       6     848    1506    +    2.3e-136  453.9  15.9  -
Desulfobacteraceae_Desulfosalsimonas             -          LKAP-TSAKG2_H04_018_2018_2 -               21     876      18     847       4     848    1469    +    2.4e-136  454.0  15.3  -
Flavobacteriaceae_Wenyingzhuangia                -          LKAP-TSAKG2_H04_018_2018_2 -               19     848      15     847       5     848    1444    +    2.6e-136  453.6  14.5  -
Pseudonocardiaceae_Thermocrispum                 -          LKAP-TSAKG2_H04_018_2018_2 -               42     855      21     848       6     848    1329    +    2.8e-136  453.8  16.2  -
Fusobacteriaceae_Fusobacterium                   -          LKAP-TSAKG2_H04_018_2018_2 -               71     836      64     848      33     848    1443    +    3.4e-136  453.3  15.3  -
Rhodobacteraceae_Roseicyclus                     -          LKAP-TSAKG2_H04_018_2018_2 -               37     809      21     847       4     848    1435    +    3.4e-136  453.5  15.1  -
Fusobacteriaceae_Cetobacterium                   -          LKAP-TSAKG2_H04_018_2018_2 -               48     847      21     848      13     848    1505    +    3.5e-136  453.1  15.9  -
Crocinitomicaceae_Lishizhenia                    -          LKAP-TSAKG2_H04_018_2018_2 -               46     828      16     791       5     811    1513    +    3.7e-136  452.9  15.2  -
Opitutaceae_Cephaloticoccus                      -          LKAP-TSAKG2_H04_018_2018_2 -               47     896      21     848       6     848    1552    +    4.3e-136  452.9  15.5  -
Hyphomonadaceae_Litorimonas                      -          LKAP-TSAKG2_H04_018_2018_2 -                2     783      22     847      21     848    1357    +    4.5e-136  453.1  15.1  -
Ruminococcaceae_Anaerofilum                      -          LKAP-TSAKG2_H04_018_2018_2 -               53     883      21     848       6     848    1468    +    4.6e-136  452.6  15.0  -
Beijerinckiaceae_Methyloferula                   -          LKAP-TSAKG2_H04_018_2018_2 -               47     819      21     847       4     848    1408    +    4.6e-136  453.0  15.2  -
Desulfobacteraceae_Desulfatitalea                -          LKAP-TSAKG2_H04_018_2018_2 -               22     876      18     848       4     848    1485    +    4.7e-136  452.9  15.4  -
Propionibacteriaceae_Luteococcus                 -          LKAP-TSAKG2_H04_018_2018_2 -               27     832      21     848       4     848    1439    +    5.1e-136  452.7  16.1  -
Rhodospirillaceae_Lacibacterium                  -          LKAP-TSAKG2_H04_018_2018_2 -               29     773      66     848      46     848    1401    +    5.5e-136  452.9  15.0  -
Rhodospirillales_Elioraea                        -          LKAP-TSAKG2_H04_018_2018_2 -               18     790      22     847       8     848    1413    +    6.7e-136  452.8  16.0  -
Micromonosporaceae_Rugosimonospora               -          LKAP-TSAKG2_H04_018_2018_2 -               22     832      18     848       6     848    1439    +    6.7e-136  452.5  15.9  -
Phyllobacteriaceae_Corticibacterium              -          LKAP-TSAKG2_H04_018_2018_2 -               10     789      11     847       3     848    1435    +      7e-136  452.5  15.7  -
Rhodobacteraceae_Salinovum                       -          LKAP-TSAKG2_H04_018_2018_2 -                2     771      24     847      23     848    1334    +    7.2e-136  452.5  15.0  -
Chlorobiaceae_Chlorobium                         -          LKAP-TSAKG2_H04_018_2018_2 -               48     859      22     848       5     848    1465    +    7.4e-136  452.2  14.8  -
Nocardioidaceae_Tenggerimyces                    -          LKAP-TSAKG2_H04_018_2018_2 -               58     866      18     848       6     848    1526    +    7.7e-136  451.8  15.7  -
