# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_D06_042_2018_2 -               33     880      24     870      13     871    1491    +           0 1080.9  16.8  -
Flavobacteriaceae_Cloacibacterium                -          LKAP-TSAKG2_D06_042_2018_2 -               33     862      24     863      12     871    1439    +    1.5e-135  451.0  16.5  -
Thermodesulfobacteriaceae_Caldimicrobium         -          LKAP-TSAKG2_D06_042_2018_2 -               79     897      64     863      44     871    1508    +    1.6e-135  451.3  17.2  -
Corynebacterineae_Lawsonella                     -          LKAP-TSAKG2_D06_042_2018_2 -               33     861      24     868      10     871    1445    +    1.6e-135  451.6  17.5  -
Bacillales_Chungangia                            -          LKAP-TSAKG2_D06_042_2018_2 -               41     890      24     863      11     871    1440    +    1.6e-135  451.2  16.6  -
Streptococcaceae_Faecalicoccus                   -          LKAP-TSAKG2_D06_042_2018_2 -               75     897      42     863      22     871    1380    +    1.7e-135  451.3  17.6  -
Desulfobacteraceae_Desulforegula                 -          LKAP-TSAKG2_D06_042_2018_2 -               85     903      61     866      41     871    1524    +    2.2e-135  450.9  17.0  -
Acanthopleuribacteraceae_Acanthopleuribacter     -          LKAP-TSAKG2_D06_042_2018_2 -               28     864      53     863      32     871    1453    +    2.4e-135  450.7  16.8  -
Peptococcaceae_Desulfonispora                    -          LKAP-TSAKG2_D06_042_2018_2 -               29     892      26     863      14     871    1507    +    4.4e-135  449.5  16.6  -
Microbacteriaceae_Aurantimicrobium               -          LKAP-TSAKG2_D06_042_2018_2 -               34     862      25     868      12     871    1473    +    4.4e-135  449.7  17.5  -
Erysipelotrichaceae_Turicibacter                 -          LKAP-TSAKG2_D06_042_2018_2 -               72     869      57     863      36     871    1508    +    4.5e-135  449.9  17.0  -
Desulfobulbaceae_Desulfurivibrio                 -          LKAP-TSAKG2_D06_042_2018_2 -               54     884      61     867      41     871    1409    +    4.7e-135  449.7  16.7  -
Syntrophobacteraceae_Desulforhabdus              -          LKAP-TSAKG2_D06_042_2018_2 -               70     895      62     866      41     871    1482    +    5.1e-135  449.9  16.9  -
Lachnospiraceae_Lachnobacterium                  -          LKAP-TSAKG2_D06_042_2018_2 -               96     884      58     863      35     871    1453    +    5.6e-135  449.5  17.5  -
Coriobacteriaceae_Collinsella                    -          LKAP-TSAKG2_D06_042_2018_2 -               53     873      24     871      18     871    1468    +    5.8e-135  449.7  17.4  -
Thermoanaerobacteraceae_Calderihabitans          -          LKAP-TSAKG2_D06_042_2018_2 -               81     904      59     863      39     871    1503    +    6.4e-135  449.4  16.7  -
Cryptosporangiaceae_Fodinicola                   -          LKAP-TSAKG2_D06_042_2018_2 -               24     846      24     868      11     871    1441    +    6.6e-135  449.3  17.2  -
Clostridiales_Anaerovirgula                      -          LKAP-TSAKG2_D06_042_2018_2 -               36     863      25     863      13     871    1495    +    6.9e-135  449.2  17.2  -
Thermoactinomycetaceae_Polycladomyces            -          LKAP-TSAKG2_D06_042_2018_2 -               82     896      61     863      41     871    1485    +    7.5e-135  449.2  17.0  -
Syntrophaceae_Desulfobacca                       -          LKAP-TSAKG2_D06_042_2018_2 -               68     909      45     867      24     871    1562    +    8.1e-135  448.9  16.9  -
Intrasporangiaceae_Oryzobacter                   -          LKAP-TSAKG2_D06_042_2018_2 -               37     869      24     869       9     871    1467    +    1.1e-134  448.6  17.6  -
Rhodospirillaceae_Phaeovibrio                    -          LKAP-TSAKG2_D06_042_2018_2 -               46     820      59     861      39     871    1450    +    1.2e-134  448.5  16.9  -
Ruminococcaceae_Ruthenibacterium                 -          LKAP-TSAKG2_D06_042_2018_2 -              105     889      62     864      40     871    1519    +    1.3e-134  448.1  16.7  -
Lachnospiraceae_Parasporobacterium               -          LKAP-TSAKG2_D06_042_2018_2 -               86     867      62     863      42     871    1487    +    1.3e-134  448.3  17.5  -
Ruminococcaceae_Herbivorax                       -          LKAP-TSAKG2_D06_042_2018_2 -               20     828      41     863      24     871    1421    +    1.3e-134  448.1  17.6  -
Bacillaceae_Caldibacillus                        -          LKAP-TSAKG2_D06_042_2018_2 -               74     891      62     863      41     871    1512    +    1.4e-134  448.2  17.1  -
Bacteriovoracaceae_Bacteriovorax                 -          LKAP-TSAKG2_D06_042_2018_2 -               49     873      62     866      40     871    1371    +    1.5e-134  448.2  16.9  -
Clostridiaceae_Oceanirhabdus                     -          LKAP-TSAKG2_D06_042_2018_2 -               53     870      24     866       9     871    1473    +    1.6e-134  447.9  17.2  -
Lachnospiraceae_Stomatobaculum                   -          LKAP-TSAKG2_D06_042_2018_2 -                4     787      60     863      57     871    1377    +    1.6e-134  448.1  17.6  -
Flavobacteriaceae_Subsaximicrobium               -          LKAP-TSAKG2_D06_042_2018_2 -               30     866      23     863       8     871    1419    +    2.1e-134  447.4  16.8  -
Bryobacteraceae_Bryobacter                       -          LKAP-TSAKG2_D06_042_2018_2 -               63     829      62     863      40     871    1391    +    2.1e-134  447.5  17.0  -
Sphingobacteriaceae_Arcticibacter                -          LKAP-TSAKG2_D06_042_2018_2 -               33     863      24     863      15     871    1441    +    2.2e-134  447.5  16.6  -
Alphaproteobacteria_Eilatimonas                  -          LKAP-TSAKG2_D06_042_2018_2 -               91     875      62     866      41     871    1494    +    2.4e-134  447.5  16.9  -
Clostridiaceae_Lactonifactor                     -          LKAP-TSAKG2_D06_042_2018_2 -               98     886      56     863      35     871    1438    +    2.4e-134  447.3  17.3  -
Cellulomonadaceae_Tropheryma                     -          LKAP-TSAKG2_D06_042_2018_2 -               52     882      24     869      10     871    1484    +    2.8e-134  447.2  17.1  -
Acidothermaceae_Acidothermus                     -          LKAP-TSAKG2_D06_042_2018_2 -               50     875      24     869      10     871    1509    +    3.1e-134  447.1  17.5  -
Bacillaceae_Allobacillus                         -          LKAP-TSAKG2_D06_042_2018_2 -               60     877      60     863      40     871    1431    +    3.3e-134  446.9  16.8  -
Rhodobacteraceae_Hwanghaeicola                   -          LKAP-TSAKG2_D06_042_2018_2 -               39     808      63     866      42     871    1350    +    3.3e-134  447.1  17.0  -
Melioribacteraceae_Melioribacter                 -          LKAP-TSAKG2_D06_042_2018_2 -               68     895      40     864      19     871    1539    +    3.4e-134  446.8  16.8  -
Lachnospiraceae_Sporobacterium                   -          LKAP-TSAKG2_D06_042_2018_2 -               88     881      52     863      30     871    1511    +    3.5e-134  446.8  17.3  -
Lachnospiraceae_Syntrophococcus                  -          LKAP-TSAKG2_D06_042_2018_2 -               53     879      24     863      11     871    1535    +    3.6e-134  446.7  16.9  -
Geobacteraceae_Geopsychrobacter                  -          LKAP-TSAKG2_D06_042_2018_2 -               85     888      61     868      40     871    1493    +      4e-134  446.5  17.6  -
Lentisphaeraceae_Lentisphaera                    -          LKAP-TSAKG2_D06_042_2018_2 -               77     866      63     870      42     871    1465    +    4.1e-134  446.7  17.0  -
Lachnospiraceae_Abyssivirga                      -          LKAP-TSAKG2_D06_042_2018_2 -               54     882      25     864      11     871    1520    +    4.3e-134  446.5  17.0  -
Rhodobacteraceae_Litorimicrobium                 -          LKAP-TSAKG2_D06_042_2018_2 -               55     821      62     866      41     871    1386    +    4.4e-134  446.5  16.8  -
Ruminococcaceae_Anaerobacterium                  -          LKAP-TSAKG2_D06_042_2018_2 -               36     866      27     864      13     871    1451    +    4.5e-134  446.3  17.3  -
Phaselicystidaceae_Phaselicystis                 -          LKAP-TSAKG2_D06_042_2018_2 -               81     909      62     868      41     871    1539    +    4.7e-134  446.5  16.9  -
Lachnospiraceae_Moryella                         -          LKAP-TSAKG2_D06_042_2018_2 -               50     833      60     863      40     871    1374    +    5.1e-134  446.4  17.7  -
Spirochaetaceae_Salinispira                      -          LKAP-TSAKG2_D06_042_2018_2 -               83     924      24     863       7     871    1501    +    5.6e-134  446.1  17.3  -
Christensenellaceae_Christensenella              -          LKAP-TSAKG2_D06_042_2018_2 -               90     881      57     864      37     871    1497    +    6.2e-134  445.9  16.9  -
Carnobacteriaceae_Atopostipes                    -          LKAP-TSAKG2_D06_042_2018_2 -               54     906      24     864      11     871    1546    +    6.8e-134  445.8  16.8  -
Pseudonocardiaceae_Thermotunica                  -          LKAP-TSAKG2_D06_042_2018_2 -               13     845      15     869       5     871    1446    +    7.9e-134  445.7  18.0  -
Clostridiaceae_Fervidicella                      -          LKAP-TSAKG2_D06_042_2018_2 -                6     789      63     866      59     871    1423    +    9.9e-134  445.4  17.2  -
Polyangiaceae_Jahnella                           -          LKAP-TSAKG2_D06_042_2018_2 -               84     911      63     868      42     871    1550    +      1e-133  445.3  16.9  -
Intrasporangiaceae_Lapillicoccus                 -          LKAP-TSAKG2_D06_042_2018_2 -               20     851      24     868      12     871    1412    +    1.1e-133  445.2  17.3  -
Clostridiales_Catabacter                         -          LKAP-TSAKG2_D06_042_2018_2 -               85     872      61     864      40     871    1453    +    1.2e-133  445.0  16.6  -
Clostridiales_Frisingicoccus                     -          LKAP-TSAKG2_D06_042_2018_2 -              105     888      61     863      40     871    1448    +    1.5e-133  444.8  17.4  -
Clostridiales_Muricomes                          -          LKAP-TSAKG2_D06_042_2018_2 -               94     877      61     863      40     871    1431    +    1.6e-133  444.6  17.8  -
Ruminococcaceae_Mageeibacillus                   -          LKAP-TSAKG2_D06_042_2018_2 -               74     865      59     864      37     871    1480    +    1.7e-133  444.5  17.4  -
Iamiaceae_Aquihabitans                           -          LKAP-TSAKG2_D06_042_2018_2 -               54     856      48     868      26     871    1439    +    2.1e-133  444.5  17.0  -
Bacteroidaceae_Acetomicrobium                    -          LKAP-TSAKG2_D06_042_2018_2 -               53     872      24     863      14     871    1525    +    2.3e-133  443.8  17.1  -
Ruminococcaceae_Papillibacter                    -          LKAP-TSAKG2_D06_042_2018_2 -               87     871      63     864      42     871    1491    +    2.7e-133  443.9  17.2  -
Clostridiaceae_Haloimpatiens                     -          LKAP-TSAKG2_D06_042_2018_2 -               53     870      24     866      10     871    1476    +      3e-133  443.7  17.2  -
Hydrogenothermaceae_Persephonella                -          LKAP-TSAKG2_D06_042_2018_2 -               34     859      25     864      18     871    1465    +    3.1e-133  443.8  17.5  -
Clostridiaceae_Serpentinicella                   -          LKAP-TSAKG2_D06_042_2018_2 -               16     833      18     863       6     871    1417    +    3.6e-133  443.4  17.1  -
Lachnospiraceae_Lachnotalea                      -          LKAP-TSAKG2_D06_042_2018_2 -               23     733     133     863     112     871    1207    +      4e-133  443.6  13.7  -
Egicoccaceae_Egicoccus                           -          LKAP-TSAKG2_D06_042_2018_2 -               85     880      61     868      38     871    1512    +    4.6e-133  443.1  17.4  -
Thermoactinomycetaceae_Marinithermofilum         -          LKAP-TSAKG2_D06_042_2018_2 -              101     916      61     863      40     871    1523    +    5.3e-133  443.1  17.0  -
