# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     977      20     966       7     966    1491    +           0 1208.7  18.5  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B06_046_2018_2 -               20     962      20     965       7     966    1446    +           0 1079.1  18.6  -
Spirochaetaceae_Sediminispirochaeta              -          LKAP-TSAKG2_B06_046_2018_2 -               35     978      20     957       8     963    1520    +    1.6e-179  597.0  18.8  -
Micromonosporaceae_Rugosimonospora               -          LKAP-TSAKG2_B06_046_2018_2 -               28     944      20     955       7     963    1439    +    2.2e-179  596.9  19.4  -
Micromonosporaceae_Luedemannella                 -          LKAP-TSAKG2_B06_046_2018_2 -               47     965      20     957       7     964    1506    +    2.2e-179  596.7  19.3  -
Microbacteriaceae_Microcella                     -          LKAP-TSAKG2_B06_046_2018_2 -               42     971      20     961       7     965    1505    +    2.4e-179  596.6  19.2  -
Dermacoccaceae_Branchiibius                      -          LKAP-TSAKG2_B06_046_2018_2 -               48     977      19     957       5     965    1524    +    2.5e-179  596.2  19.2  -
Flavobacteriaceae_Formosa                        -          LKAP-TSAKG2_B06_046_2018_2 -               25     955      20     955       7     964    1428    +    2.5e-179  596.3  18.6  -
Synergistaceae_Thermanaerovibrio                 -          LKAP-TSAKG2_B06_046_2018_2 -               48     959      20     956       7     961    1510    +    3.1e-179  596.1  20.5  -
Dermacoccaceae_Barrientosiimonas                 -          LKAP-TSAKG2_B06_046_2018_2 -               25     960      14     955       5     961    1443    +    3.2e-179  595.9  19.0  -
Flammeovirgaceae_Reichenbachiella                -          LKAP-TSAKG2_B06_046_2018_2 -               35     960      20     948       7     962    1429    +    3.4e-179  596.4  19.4  -
Verrucomicrobiaceae_Luteolibacter                -          LKAP-TSAKG2_B06_046_2018_2 -               16     956      20     955       8     965    1459    +    3.6e-179  596.1  19.0  -
Clostridiaceae_Romboutsia                        -          LKAP-TSAKG2_B06_046_2018_2 -               45     949      20     957       7     965    1462    +      4e-179  595.6  18.6  -
Rhodobiaceae_Tepidamorphus                       -          LKAP-TSAKG2_B06_046_2018_2 -               45     902      63     955      40     963    1391    +    4.5e-179  595.6  18.7  -
Crocinitomicaceae_Fluviicola                     -          LKAP-TSAKG2_B06_046_2018_2 -               28     961      20     954       8     964    1446    +    4.8e-179  595.4  18.5  -
Burkholderiales_Xylophilus                       -          LKAP-TSAKG2_B06_046_2018_2 -               32     979      15     963       6     965    1550    +    5.1e-179  595.2  19.1  -
Clostridiaceae_Anaerosalibacter                  -          LKAP-TSAKG2_B06_046_2018_2 -               49     983      21     963       9     965    1519    +    5.9e-179  595.1  18.2  -
Carnobacteriaceae_Granulicatella                 -          LKAP-TSAKG2_B06_046_2018_2 -               48    1000      20     956       9     964    1407    +    6.7e-179  595.1  18.7  -
Acidobacteriaceae_Acidobacterium                 -          LKAP-TSAKG2_B06_046_2018_2 -               69     922      64     948      40     961    1424    +    6.9e-179  594.9  19.0  -
Rhodobiaceae_Lutibaculum                         -          LKAP-TSAKG2_B06_046_2018_2 -               45     929      20     955       5     962    1455    +    8.1e-179  594.8  18.9  -
Marinilabiliaceae_Carboxylicivirga               -          LKAP-TSAKG2_B06_046_2018_2 -               28     961      20     955       8     963    1445    +    9.5e-179  594.3  18.5  -
Dictyoglomaceae_Dictyoglomus                     -          LKAP-TSAKG2_B06_046_2018_2 -               50     991      20     955       9     960    1541    +    9.6e-179  594.5  19.6  -
Thermoanaerobacterales_Thermovenabulum           -          LKAP-TSAKG2_B06_046_2018_2 -               48     971      20     955       8     961    1424    +    1.1e-178  594.4  20.7  -
Intrasporangiaceae_Aquipuribacter                -          LKAP-TSAKG2_B06_046_2018_2 -               48     966      20     957       7     965    1505    +    1.3e-178  594.1  19.8  -
Flavobacteriaceae_Lacinutrix                     -          LKAP-TSAKG2_B06_046_2018_2 -               31     964      20     955       7     964    1464    +    1.3e-178  594.0  18.9  -
Oscillospiraceae_Oscillibacter                   -          LKAP-TSAKG2_B06_046_2018_2 -               18     961      12     955       4     962    1453    +    1.3e-178  593.7  19.4  -
Chitinophagaceae_Parasegetibacter                -          LKAP-TSAKG2_B06_046_2018_2 -               32     962      20     948       6     965    1470    +    1.5e-178  594.2  18.2  -
Spirochaetaceae_Sphaerochaeta                    -          LKAP-TSAKG2_B06_046_2018_2 -               48     991      20     959      10     965    1529    +    1.7e-178  593.8  18.5  -
Propionibacteriaceae_Cutibacterium               -          LKAP-TSAKG2_B06_046_2018_2 -               35     952      20     955       7     962    1507    +    1.9e-178  593.4  19.2  -
Actinospicaceae_Actinospica                      -          LKAP-TSAKG2_B06_046_2018_2 -               24     942      20     955       7     960    1444    +    2.2e-178  593.4  20.1  -
Spirochaetaceae_Pleomorphochaeta                 -          LKAP-TSAKG2_B06_046_2018_2 -               51     999      19     960       5     964    1492    +    2.3e-178  593.2  18.7  -
Rhodobacteraceae_Nesiotobacter                   -          LKAP-TSAKG2_B06_046_2018_2 -                7     891      20     955      15     962    1384    +    2.3e-178  593.2  18.9  -
Chitinophagaceae_Ferruginibacter                 -          LKAP-TSAKG2_B06_046_2018_2 -               35     964      19     948       5     965    1467    +    2.7e-178  593.2  18.5  -
Sporomusaceae_Sporomusa                          -          LKAP-TSAKG2_B06_046_2018_2 -               47    1000      20     955       8     963    1532    +    2.8e-178  592.7  18.7  -
Clostridiales_Sulfobacillus                      -          LKAP-TSAKG2_B06_046_2018_2 -               48     957      20     950      12     958    1472    +      3e-178  593.1  19.1  -
Pasteurellaceae_Histophilus                      -          LKAP-TSAKG2_B06_046_2018_2 -                9     919      57     964      47     966    1361    +      3e-178  592.9  19.4  -
Dermabacteraceae_Dermabacter                     -          LKAP-TSAKG2_B06_046_2018_2 -               37     956      20     955       7     965    1456    +    3.4e-178  592.7  19.9  -
Streptosporangineae_Sinosporangium               -          LKAP-TSAKG2_B06_046_2018_2 -               23     936      19     955       6     962    1457    +    3.7e-178  592.6  19.6  -
Propionibacteriaceae_Naumannella                 -          LKAP-TSAKG2_B06_046_2018_2 -               48     969      20     957       7     965    1511    +    4.2e-178  592.3  18.5  -
Erysipelotrichaceae_Holdemania                   -          LKAP-TSAKG2_B06_046_2018_2 -               48     991      20     959       6     964    1518    +    4.4e-178  592.2  19.5  -
Cyclobacteriaceae_Mongoliicoccus                 -          LKAP-TSAKG2_B06_046_2018_2 -                5     934      17     949      14     965    1405    +    4.5e-178  592.6  18.5  -
Spirochaetaceae_Alkalispirochaeta                -          LKAP-TSAKG2_B06_046_2018_2 -               14     961      15     957       5     963    1462    +    4.8e-178  592.3  19.0  -
Actinopolysporaceae_Actinopolyspora              -          LKAP-TSAKG2_B06_046_2018_2 -               25     963      20     957       6     965    1471    +      5e-178  592.2  19.0  -
Flavobacteriaceae_Aequorivita                    -          LKAP-TSAKG2_B06_046_2018_2 -               25     959      20     955       9     964    1422    +      5e-178  592.1  18.5  -
Halobacteroidaceae_Halanaerobacter               -          LKAP-TSAKG2_B06_046_2018_2 -               48     971      21     955       8     963    1437    +      5e-178  592.1  18.4  -
Deinococcaceae_Deinococcus                       -          LKAP-TSAKG2_B06_046_2018_2 -               21     953      13     964       6     966    1455    +    6.4e-178  591.8  18.8  -
Comamonadaceae_Alicycliphilus                    -          LKAP-TSAKG2_B06_046_2018_2 -               32     982      15     966       6     966    1502    +    6.8e-178  591.4  18.6  -
Propionibacteriaceae_Acidipropionibacterium      -          LKAP-TSAKG2_B06_046_2018_2 -               39     977      15     955       5     962    1455    +      7e-178  591.8  19.4  -
Caldilineaceae_Caldilinea                        -          LKAP-TSAKG2_B06_046_2018_2 -               29     944      21     955       9     961    1427    +    7.5e-178  591.5  19.7  -
Flavobacteriaceae_Capnocytophaga                 -          LKAP-TSAKG2_B06_046_2018_2 -               28     946      20     946      10     963    1439    +    7.7e-178  591.6  18.8  -
Thermoanaerobacteraceae_Ammonifex                -          LKAP-TSAKG2_B06_046_2018_2 -               48    1009      20     955       8     959    1571    +    8.7e-178  591.6  18.8  -
Deferribacteraceae_Geovibrio                     -          LKAP-TSAKG2_B06_046_2018_2 -               48     999      20     964       8     966    1545    +    9.3e-178  591.2  19.1  -
Nocardioidaceae_Tenggerimyces                    -          LKAP-TSAKG2_B06_046_2018_2 -               64     986      20     963       7     966    1526    +      1e-177  590.8  18.9  -
Flavobacteriaceae_Tamlana                        -          LKAP-TSAKG2_B06_046_2018_2 -               28     955      20     953       8     961    1474    +    1.1e-177  590.8  18.5  -
Methylocystaceae_Chthonobacter                   -          LKAP-TSAKG2_B06_046_2018_2 -               32     916      20     955       6     962    1404    +    1.2e-177  590.8  18.9  -
Acetobacteraceae_Ameyamaea                       -          LKAP-TSAKG2_B06_046_2018_2 -               28     915      20     955       6     963    1414    +    1.9e-177  590.4  19.2  -
Pasteurellaceae_Testudinibacter                  -          LKAP-TSAKG2_B06_046_2018_2 -               95    1033      19     954       5     965    1412    +    1.9e-177  590.1  19.0  -
Phyllobacteriaceae_Pseudohoeflea                 -          LKAP-TSAKG2_B06_046_2018_2 -               47     931      19     954       5     961    1449    +      2e-177  590.1  18.5  -
Glycomycetaceae_Glycomyces                       -          LKAP-TSAKG2_B06_046_2018_2 -               28     959      20     956       7     965    1486    +      2e-177  590.3  19.4  -
Flavobacteriaceae_Flaviramulus                   -          LKAP-TSAKG2_B06_046_2018_2 -               36     968      20     955       7     964    1466    +    2.1e-177  589.8  18.5  -
Erysipelotrichaceae_Breznakia                    -          LKAP-TSAKG2_B06_046_2018_2 -               34    1008      21     963       7     966    1508    +    2.1e-177  589.9  19.2  -
Flavobacteriaceae_Actibacter                     -          LKAP-TSAKG2_B06_046_2018_2 -               19     964      13     954       4     961    1449    +    2.2e-177  589.9  17.9  -
Flavobacteriaceae_Mariniflexile                  -          LKAP-TSAKG2_B06_046_2018_2 -               28     953      20     955      10     964    1437    +    2.4e-177  589.9  18.2  -
Chitinophagaceae_Lacibacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               10     940      20     949      13     965    1412    +    2.4e-177  590.2  18.1  -
Chitinophagaceae_Hydrotalea                      -          LKAP-TSAKG2_B06_046_2018_2 -               51     982      19     949       5     965    1531    +    2.4e-177  589.9  19.0  -
Hyphomicrobiaceae_Dichotomicrobium               -          LKAP-TSAKG2_B06_046_2018_2 -               69     926      62     954      40     963    1469    +    2.4e-177  589.9  18.8  -
Entomoplasmataceae_Mesoplasma                    -          LKAP-TSAKG2_B06_046_2018_2 -               35     966      20     956      11     962    1497    +    3.1e-177  589.7  18.9  -
Microbacteriaceae_Agreia                         -          LKAP-TSAKG2_B06_046_2018_2 -               48     970      20     957       7     964    1513    +    3.2e-177  589.3  19.2  -
Chitinophagaceae_Sediminibacterium               -          LKAP-TSAKG2_B06_046_2018_2 -                9     937      20     949      14     965    1429    +    3.5e-177  589.5  18.2  -
