# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F05_037_2017_1 -               27     941       9     916       2     936    1526    +           0 1073.9  28.9  -
Nocardiopsaceae_Actinorugispora                  -          LKAP-GUTHK2_F05_037_2017_1 -               43     917       9     909       2     934    1542    +    8.8e-144  478.8  26.0  -
Ruminococcaceae_Pseudobacteroides                -          LKAP-GUTHK2_F05_037_2017_1 -               83     912      73     926      53     946    1506    +    9.4e-144  478.4  23.0  -
Microbacteriaceae_Conyzicola                     -          LKAP-GUTHK2_F05_037_2017_1 -               72     887      72     910      52     941    1457    +      1e-143  478.5  23.8  -
Nocardiopsaceae_Murinocardiopsis                 -          LKAP-GUTHK2_F05_037_2017_1 -                7     880      11     909       5     934    1418    +      1e-143  478.6  26.0  -
Calditrichaeota_Calorithrix                      -          LKAP-GUTHK2_F05_037_2017_1 -               89     957      76     935      55     949    1453    +      1e-143  478.6  23.9  -
Clostridiales_Muricomes                          -          LKAP-GUTHK2_F05_037_2017_1 -               23     926       9     932       2     947    1431    +      1e-143  478.4  26.5  -
Sphingobacteriaceae_Pedobacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               67     887      74     906      53     922    1449    +    1.1e-143  478.4  25.0  -
Microbacteriaceae_Naasia                         -          LKAP-GUTHK2_F05_037_2017_1 -               76     889      74     910      53     941    1463    +    1.1e-143  478.5  23.5  -
Intrasporangiaceae_Monashia                      -          LKAP-GUTHK2_F05_037_2017_1 -               88     904      71     910      47     941    1488    +    1.2e-143  478.3  23.9  -
Dermacoccaceae_Demetria                          -          LKAP-GUTHK2_F05_037_2017_1 -               56     876      71     910      50     940    1457    +    1.2e-143  478.2  23.7  -
Pasteurellaceae_Aggregatibacter                  -          LKAP-GUTHK2_F05_037_2017_1 -               96     921      72     906      52     928    1480    +    1.4e-143  477.8  24.3  -
Akkermansiaceae_Akkermansia                      -          LKAP-GUTHK2_F05_037_2017_1 -               72     874      75     909      60     935    1441    +    1.7e-143  478.0  23.4  -
Armatimonadaceae_Armatimonas                     -          LKAP-GUTHK2_F05_037_2017_1 -               61     906      73     943      53     951    1438    +    1.7e-143  477.7  22.2  -
Lactobacillaceae_Sharpea                         -          LKAP-GUTHK2_F05_037_2017_1 -               56     913      73     930      52     946    1460    +      2e-143  477.7  25.1  -
Erysipelotrichaceae_Bulleidia                    -          LKAP-GUTHK2_F05_037_2017_1 -               25     906      16     926       2     946    1479    +    2.1e-143  477.5  26.4  -
Desulfobacteraceae_Desulfosalsimonas             -          LKAP-GUTHK2_F05_037_2017_1 -               72     943      75     931      54     948    1469    +    2.1e-143  477.5  24.2  -
Jiangellaceae_Haloactinopolyspora                -          LKAP-GUTHK2_F05_037_2017_1 -               41     859      71     910      28     940    1432    +    2.3e-143  477.4  24.2  -
Ectothiorhodospiraceae_Inmirania                 -          LKAP-GUTHK2_F05_037_2017_1 -               91     951      73     934      53     949    1513    +    2.4e-143  477.3  23.9  -
Lachnospiraceae_Cuneatibacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               34     936       9     932       2     947    1485    +    2.4e-143  477.4  27.2  -
Intrasporangiaceae_Lapillicoccus                 -          LKAP-GUTHK2_F05_037_2017_1 -               55     871      71     910      50     940    1412    +    2.4e-143  477.3  24.0  -
Caldilineaceae_Litorilinea                       -          LKAP-GUTHK2_F05_037_2017_1 -               22     898      10     909       2     936    1543    +    2.6e-143  477.2  27.8  -
Sneathiellaceae_Oceanibacterium                  -          LKAP-GUTHK2_F05_037_2017_1 -               64     894      44     930      21     946    1397    +    2.6e-143  477.2  23.8  -
Syntrophobacteraceae_Desulforhabdus              -          LKAP-GUTHK2_F05_037_2017_1 -               54     934      52     926      29     946    1482    +    2.6e-143  477.4  25.3  -
Polyangiaceae_Byssovorax                         -          LKAP-GUTHK2_F05_037_2017_1 -               76     945      74     930      44     947    1529    +    2.8e-143  477.2  24.8  -
Ruminococcaceae_Anaerotruncus                    -          LKAP-GUTHK2_F05_037_2017_1 -               17     899      17     926       2     946    1393    +      3e-143  476.8  26.3  -
Myxococcaceae_Aggregicoccus                      -          LKAP-GUTHK2_F05_037_2017_1 -               48     952      19     930       2     947    1531    +    3.3e-143  476.7  26.0  -
Beutenbergiaceae_Miniimonas                      -          LKAP-GUTHK2_F05_037_2017_1 -               60     901      67     928      46     948    1447    +    3.4e-143  476.7  23.8  -
Cyclobacteriaceae_Cyclobacterium                 -          LKAP-GUTHK2_F05_037_2017_1 -               60     888      69     907      47     928    1465    +      4e-143  476.5  24.6  -
Clostridiaceae_Fusicatenibacter                  -          LKAP-GUTHK2_F05_037_2017_1 -               22     920       9     932       2     947    1423    +      5e-143  476.2  26.3  -
Intrasporangiaceae_Kribbia                       -          LKAP-GUTHK2_F05_037_2017_1 -               62     879      69     910      46     941    1476    +      5e-143  476.2  24.3  -
Pasteurellaceae_Mannheimia                       -          LKAP-GUTHK2_F05_037_2017_1 -               91     915      72     905      52     926    1504    +    5.6e-143  475.9  24.1  -
Ruminococcaceae_Anaerobacterium                  -          LKAP-GUTHK2_F05_037_2017_1 -               76     908      73     926      46     946    1451    +    5.7e-143  475.9  23.8  -
Brachyspiraceae_Brachyspira                      -          LKAP-GUTHK2_F05_037_2017_1 -               57     883      72     929      51     943    1441    +    7.1e-143  475.7  23.7  -
Sphingomonadaceae_Sandarakinorhabdus             -          LKAP-GUTHK2_F05_037_2017_1 -                6     832      43     929      37     945    1346    +    8.8e-143  475.5  22.5  -
Micrococcaceae_Auritidibacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               57     907      70     943      45     951    1466    +    8.9e-143  475.3  23.2  -
Thermosporotrichaceae_Thermosporothrix           -          LKAP-GUTHK2_F05_037_2017_1 -                7     804      74     910      68     930    1317    +      9e-143  475.6  23.7  -
Ectothiorhodospiraceae_Halofilum                 -          LKAP-GUTHK2_F05_037_2017_1 -               39     926      38     936      17     950    1463    +      1e-142  475.0  25.2  -
Microbacteriaceae_Yonghaparkia                   -          LKAP-GUTHK2_F05_037_2017_1 -               14     882       9     910       2     940    1476    +      1e-142  475.2  25.9  -
Micromonosporaceae_Spirilliplanes                -          LKAP-GUTHK2_F05_037_2017_1 -               15     872      10     908       2     938    1470    +      1e-142  475.3  26.3  -
Gaiellaceae_Gaiella                              -          LKAP-GUTHK2_F05_037_2017_1 -               81     924      68     909      39     937    1544    +    1.2e-142  474.9  25.7  -
Sphingobacteriaceae_Sphingobacterium             -          LKAP-GUTHK2_F05_037_2017_1 -               80     901      73     906      53     922    1463    +    1.2e-142  474.8  24.9  -
Acidobacteria_Luteitalea                         -          LKAP-GUTHK2_F05_037_2017_1 -               88     956      75     931      53     948    1506    +    1.2e-142  475.3  24.3  -
Microbacteriaceae_Marisediminicola               -          LKAP-GUTHK2_F05_037_2017_1 -               81     900      68     910      46     941    1480    +    1.2e-142  474.8  24.2  -
Polyangiaceae_Minicystis                         -          LKAP-GUTHK2_F05_037_2017_1 -               83     950      75     930      54     947    1550    +    1.7e-142  474.6  24.2  -
Lachnospiraceae_Parasporobacterium               -          LKAP-GUTHK2_F05_037_2017_1 -               16     916      11     932       2     947    1487    +    1.8e-142  474.5  26.0  -
Halobacteroidaceae_Sporohalobacter               -          LKAP-GUTHK2_F05_037_2017_1 -               87     927      73     909      29     932    1527    +      2e-142  474.1  25.2  -
Porphyromonadaceae_Paludibacter                  -          LKAP-GUTHK2_F05_037_2017_1 -               80     901      74     907      53     927    1471    +    2.1e-142  474.3  23.9  -
Nocardiopsaceae_Haloactinospora                  -          LKAP-GUTHK2_F05_037_2017_1 -                7     892       9     909       3     934    1475    +    2.2e-142  474.3  27.5  -
Ectothiorhodospiraceae_Acidihalobacter           -          LKAP-GUTHK2_F05_037_2017_1 -                9     892      39     935      24     949    1599    +    2.3e-142  473.9  24.9  -
Porphyromonadaceae_Coprobacter                   -          LKAP-GUTHK2_F05_037_2017_1 -              106     927      74     907      54     927    1540    +    2.3e-142  473.9  24.4  -
Myxococcaceae_Pyxidicoccus                       -          LKAP-GUTHK2_F05_037_2017_1 -               28     932      19     930       2     947    1493    +    2.6e-142  473.7  25.9  -
Flammeovirgaceae_Marivirga                       -          LKAP-GUTHK2_F05_037_2017_1 -               63     887      72     907      49     928    1476    +    2.7e-142  473.8  24.9  -
Pseudonocardiaceae_Labedaea                      -          LKAP-GUTHK2_F05_037_2017_1 -               21     916       9     943       2     951    1424    +    2.8e-142  473.8  24.8  -
Rhodobacteraceae_Halodurantibacterium            -          LKAP-GUTHK2_F05_037_2017_1 -               43     864      62     930      37     946    1387    +    2.8e-142  473.9  23.9  -
Halanaerobiaceae_Halarsenatibacter               -          LKAP-GUTHK2_F05_037_2017_1 -              102     965      73     930      29     951    1546    +      3e-142  473.6  25.4  -
Erysipelotrichaceae_Faecalibaculum               -          LKAP-GUTHK2_F05_037_2017_1 -               80     932      75     926      53     946    1487    +      3e-142  473.8  24.8  -
Syntrophobacteraceae_Desulfoglaeba               -          LKAP-GUTHK2_F05_037_2017_1 -               89     944      74     930      51     946    1495    +    3.1e-142  473.8  24.5  -
Arenicellaceae_Perspicuibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               11     865      67     934      47     949    1365    +    3.1e-142  473.6  24.0  -
Lachnospiraceae_Syntrophococcus                  -          LKAP-GUTHK2_F05_037_2017_1 -               34     928       9     932       2     946    1535    +    3.2e-142  473.5  26.3  -
Ruminococcaceae_Ethanoligenens                   -          LKAP-GUTHK2_F05_037_2017_1 -               72     905      69     926      27     946    1499    +    3.5e-142  473.4  23.8  -
Clostridiales_Kallipyga                          -          LKAP-GUTHK2_F05_037_2017_1 -               61     920      43     933      20     948    1474    +    3.5e-142  473.5  24.9  -
Deferribacteraceae_Calditerrivibrio              -          LKAP-GUTHK2_F05_037_2017_1 -               75     931      77     930      56     946    1487    +    3.8e-142  473.4  24.2  -
Dermatophilaceae_Piscicoccus                     -          LKAP-GUTHK2_F05_037_2017_1 -               14     878       9     910       2     941    1473    +    3.8e-142  473.3  26.5  -
Microbacteriaceae_Parafrigoribacterium           -          LKAP-GUTHK2_F05_037_2017_1 -              121     937      71     910      50     940    1476    +    3.8e-142  473.3  23.7  -
Promicromonosporaceae_Xylanimicrobium            -          LKAP-GUTHK2_F05_037_2017_1 -               15     875      10     910       2     941    1467    +    4.1e-142  473.3  26.3  -
Cystobacteraceae_Hyalangium                      -          LKAP-GUTHK2_F05_037_2017_1 -               62     930      74     930      52     947    1491    +    4.2e-142  473.1  24.1  -
