# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               29     951      21     947       7     947    1491    +           0 1175.2  19.2  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B11_093_2018_2 -               25     937      24     947       8     947    1446    +           0 1062.4  19.2  -
Methylocystaceae_Hartmannibacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               76     917      68     947      46     947    1426    +    2.1e-173  576.9  19.3  -
Chitinophagaceae_Flavisolibacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               40     957      24     947       8     947    1465    +    2.1e-173  576.9  18.0  -
Rhodospirillaceae_Magnetovibrio                  -          LKAP-TSAKG2_B11_093_2018_2 -               78     917      67     947      46     947    1361    +    2.3e-173  576.5  19.8  -
Rhodospirillaceae_Magnetospira                   -          LKAP-TSAKG2_B11_093_2018_2 -               66     907      68     947      47     947    1417    +    3.2e-173  576.1  19.4  -
Flavobacteriaceae_Euzebyella                     -          LKAP-TSAKG2_B11_093_2018_2 -               53     972      24     947       5     947    1489    +    3.3e-173  576.1  18.8  -
Flavobacteriaceae_Zunongwangia                   -          LKAP-TSAKG2_B11_093_2018_2 -               49     970      21     947       8     947    1490    +    3.4e-173  575.9  19.0  -
Selenomonadaceae_Megamonas                       -          LKAP-TSAKG2_B11_093_2018_2 -               31     936      64     947      44     947    1475    +    3.8e-173  575.9  19.5  -
Acetobacteraceae_Nguyenibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               47     896      63     947      32     947    1407    +    4.3e-173  575.9  19.8  -
Hyphomicrobiaceae_Aquabacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               69     911      67     947      46     947    1474    +    4.3e-173  575.8  19.5  -
Rhizobiaceae_Ciceribacter                        -          LKAP-TSAKG2_B11_093_2018_2 -               38     880      67     947      46     947    1392    +    4.5e-173  575.8  19.8  -
Micromonosporaceae_Virgisporangium               -          LKAP-TSAKG2_B11_093_2018_2 -               33     928      24     947      10     947    1469    +    4.6e-173  575.7  20.2  -
Propionibacteriaceae_Friedmanniella              -          LKAP-TSAKG2_B11_093_2018_2 -               64     931      66     947      36     947    1457    +      5e-173  575.8  19.5  -
Selenomonadaceae_Propionispira                   -          LKAP-TSAKG2_B11_093_2018_2 -                3     904      68     947      66     947    1448    +    5.1e-173  575.4  19.7  -
Flavobacteriaceae_Olleya                         -          LKAP-TSAKG2_B11_093_2018_2 -               29     944      21     947       7     947    1443    +    5.4e-173  575.5  19.0  -
Acetobacteraceae_Rhodopila                       -          LKAP-TSAKG2_B11_093_2018_2 -               60     934      52     947      16     947    1465    +    5.6e-173  575.7  19.3  -
Acetobacteraceae_Acidisphaera                    -          LKAP-TSAKG2_B11_093_2018_2 -               77     922      68     947      42     947    1451    +    6.3e-173  575.4  20.2  -
Beijerinckiaceae_Methylovirgula                  -          LKAP-TSAKG2_B11_093_2018_2 -               41     916      34     947      14     947    1402    +    6.6e-173  575.0  18.6  -
Flammeovirgaceae_Fabibacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               25     943      16     947       8     947    1420    +    7.4e-173  575.1  18.7  -
Flavobacteriaceae_Apibacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               61     972      24     947       8     947    1528    +      8e-173  574.6  18.2  -
Flavobacteriaceae_Kordia                         -          LKAP-TSAKG2_B11_093_2018_2 -               34     953      21     947       8     947    1458    +    8.4e-173  574.6  18.8  -
Fusobacteriaceae_Cetobacterium                   -          LKAP-TSAKG2_B11_093_2018_2 -               84     944      68     947      48     947    1505    +    8.9e-173  574.6  20.6  -
Methylobacteriaceae_Meganema                     -          LKAP-TSAKG2_B11_093_2018_2 -               53     895      67     947      46     947    1383    +    8.9e-173  574.7  19.3  -
Flavobacteriaceae_Mesoflavibacter                -          LKAP-TSAKG2_B11_093_2018_2 -               17     948      11     947       4     947    1443    +      1e-172  574.5  19.2  -
Bacillaceae_Thermolongibacillus                  -          LKAP-TSAKG2_B11_093_2018_2 -                3     938      26     947      24     947    1432    +    1.1e-172  574.3  19.2  -
Rhodospirillaceae_Aestuariispira                 -          LKAP-TSAKG2_B11_093_2018_2 -               33     905      24     947       7     947    1417    +    1.2e-172  574.1  19.5  -
Thermoanaerobacterales_Caldicellulosiruptor      -          LKAP-TSAKG2_B11_093_2018_2 -               47     975      22     947       9     947    1517    +    1.3e-172  574.1  19.0  -
Rhodobacteraceae_Dinoroseobacter                 -          LKAP-TSAKG2_B11_093_2018_2 -                1     840      70     947      70     947    1262    +    1.8e-172  573.6  19.2  -
Actinomycetaceae_Flaviflexus                     -          LKAP-TSAKG2_B11_093_2018_2 -                4     918      24     947      21     947    1400    +      2e-172  573.6  18.8  -
Hyphomicrobiaceae_Paradevosia                    -          LKAP-TSAKG2_B11_093_2018_2 -               53     896      67     947      47     947    1407    +    2.2e-172  573.4  19.6  -
Flavobacteriaceae_Gramella                       -          LKAP-TSAKG2_B11_093_2018_2 -               29     954      21     947       7     947    1452    +    2.5e-172  573.0  18.9  -
Chlorobiaceae_Chlorobaculum                      -          LKAP-TSAKG2_B11_093_2018_2 -               51     920      71     947      55     947    1419    +    2.5e-172  573.2  20.1  -
Rhodospirillaceae_Haematospirillum               -          LKAP-TSAKG2_B11_093_2018_2 -               23     899      35     947      17     947    1408    +      3e-172  573.0  18.8  -
Sphingomonadaceae_Sandaracinobacter              -          LKAP-TSAKG2_B11_093_2018_2 -               39     884      65     947      44     947    1417    +      3e-172  572.9  19.2  -
Hyphomicrobiaceae_Youhaiella                     -          LKAP-TSAKG2_B11_093_2018_2 -               71     914      67     947      47     947    1447    +    3.6e-172  572.6  19.6  -
Rhodobacteraceae_Silicimonas                     -          LKAP-TSAKG2_B11_093_2018_2 -               28     901      34     947      15     947    1395    +      4e-172  572.5  18.8  -
Rhodobacteraceae_Tabrizicola                     -          LKAP-TSAKG2_B11_093_2018_2 -               50     896      63     947      41     947    1388    +    4.6e-172  572.3  19.2  -
Selenomonadaceae_Mitsuokella                     -          LKAP-TSAKG2_B11_093_2018_2 -               61     987      40     947      20     947    1543    +    5.1e-172  572.0  19.0  -
Synergistaceae_Cloacibacillus                    -          LKAP-TSAKG2_B11_093_2018_2 -               33     918      24     947      12     947    1447    +    5.1e-172  572.4  20.1  -
Rhodobacteraceae_Roseibacterium                  -          LKAP-TSAKG2_B11_093_2018_2 -               22     896      34     947      15     947    1389    +    5.2e-172  572.2  18.6  -
Rhodospirillaceae_Varunaivibrio                  -          LKAP-TSAKG2_B11_093_2018_2 -                2     880      22     947      21     947    1360    +    6.6e-172  571.9  19.2  -
Acetobacteraceae_Swaminathania                   -          LKAP-TSAKG2_B11_093_2018_2 -               74     919      66     947      42     947    1455    +    6.7e-172  572.0  20.2  -
Aurantimonadaceae_Jiella                         -          LKAP-TSAKG2_B11_093_2018_2 -               74     917      66     947      44     947    1445    +    7.7e-172  571.7  19.5  -
Anaplasmataceae_Anaplasma                        -          LKAP-TSAKG2_B11_093_2018_2 -               43     927      23     947       7     947    1433    +    8.3e-172  571.6  18.6  -
Selenomonadaceae_Pectinatus                      -          LKAP-TSAKG2_B11_093_2018_2 -               83     981      65     947      44     947    1511    +    9.5e-172  571.2  19.3  -
Rhodobacteraceae_Halodurantibacterium            -          LKAP-TSAKG2_B11_093_2018_2 -               22     897      34     947      16     947    1387    +    9.6e-172  571.3  18.6  -
Phormidiaceae_Cephalothrix                       -          LKAP-TSAKG2_B11_093_2018_2 -               78     922      68     947      48     947    1481    +    9.7e-172  571.3  20.2  -
Haliscomenobacteraceae_Phaeodactylibacter        -          LKAP-TSAKG2_B11_093_2018_2 -               50     967      21     947       7     947    1486    +    1.1e-171  571.3  18.1  -
Porphyromonadaceae_Parabacteroides               -          LKAP-TSAKG2_B11_093_2018_2 -               51     970      23     947      10     947    1489    +    1.2e-171  571.2  18.7  -
Prolixibacteraceae_Prolixibacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               29     944      21     947       7     947    1444    +    1.4e-171  570.4  19.0  -
Phyllobacteriaceae_Corticibacterium              -          LKAP-TSAKG2_B11_093_2018_2 -               11     887      10     947       3     947    1435    +    1.5e-171  570.7  19.6  -
Sphingomonadaceae_Parasphingopyxis               -          LKAP-TSAKG2_B11_093_2018_2 -               37     912      35     947      15     947    1447    +    1.6e-171  570.6  18.6  -
Rhodobacteraceae_Albirhodobacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               36     897      63     947      42     947    1405    +    2.2e-171  570.0  19.6  -
Rhodobacteraceae_Cereibacter                     -          LKAP-TSAKG2_B11_093_2018_2 -                9     887      11     947       4     947    1380    +    2.3e-171  570.1  19.5  -
Flavobacteriaceae_Wenyingzhuangia                -          LKAP-TSAKG2_B11_093_2018_2 -               19     946      13     947       6     947    1444    +    2.3e-171  569.9  18.6  -
Hyphomonadaceae_Marinicauda                      -          LKAP-TSAKG2_B11_093_2018_2 -               74     917      66     947      42     947    1428    +    2.4e-171  570.0  19.4  -
Hyphomicrobiaceae_Arsenicitalea                  -          LKAP-TSAKG2_B11_093_2018_2 -               51     897      63     947      35     947    1438    +    2.8e-171  569.6  19.2  -
Rhodospirillaceae_Limimonas                      -          LKAP-TSAKG2_B11_093_2018_2 -               43     891      69     947      48     947    1407    +      3e-171  569.7  19.6  -
Hyphomonadaceae_Robiginitomaculum                -          LKAP-TSAKG2_B11_093_2018_2 -               39     913      24     947       6     947    1415    +      4e-171  569.2  18.9  -
Rhodobacteraceae_Roseicyclus                     -          LKAP-TSAKG2_B11_093_2018_2 -               32     907      34     947      14     947    1435    +    4.1e-171  569.2  18.4  -
Phyllobacteriaceae_Tianweitania                  -          LKAP-TSAKG2_B11_093_2018_2 -               73     915      67     947      46     947    1447    +    4.3e-171  569.3  19.6  -
Porphyromonadaceae_Paludibacter                  -          LKAP-TSAKG2_B11_093_2018_2 -               41     957      24     947      12     947    1471    +    5.9e-171  568.9  18.9  -
Balneolaceae_Gracilimonas                        -          LKAP-TSAKG2_B11_093_2018_2 -               70     951      68     947      48     947    1447    +    6.5e-171  568.4  19.3  -
Flavobacteriaceae_Gelidibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               49     962      21     947       8     947    1478    +    8.2e-171  568.1  19.3  -
Flammeovirgaceae_Flammeovirga                    -          LKAP-TSAKG2_B11_093_2018_2 -               31     949      23     947       9     947    1456    +    8.5e-171  568.1  18.3  -
Brucellaceae_Daeguia                             -          LKAP-TSAKG2_B11_093_2018_2 -               56     897      68     947      47     947    1441    +    8.7e-171  568.2  19.5  -
Acetobacteraceae_Endobacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               81     926      66     947      45     947    1492    +    9.1e-171  568.3  20.4  -
Beijerinckiaceae_Methyloferula                   -          LKAP-TSAKG2_B11_093_2018_2 -               42     917      34     947      14     947    1408    +    9.9e-171  567.9  18.5  -
