# target name                                    accession  query name              accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------    -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Pseudoalteromonadaceae_Pseudoalteromonas         -          LKAP.g-Gut1_E11_087.seq -               27    1020       6    1010       3    1011    1461    +           0 1027.4  11.3  -
Vibrionaceae_Vibrio                              -          LKAP.g-Gut1_E11_087.seq -               27    1036       6    1010       2    1011    1466    +      1e-303 1008.7  11.9  -
Holophagaceae_Holophaga                          -          LKAP.g-Gut1_E11_087.seq -               76     987      62     954      41     978    1501    +    4.6e-157  523.0  12.5  -
Clostridiaceae_Anaerosalibacter                  -          LKAP.g-Gut1_E11_087.seq -               47     978       6     956       2     976    1519    +    4.7e-157  522.5  13.3  -
Sneathiellaceae_Taonella                         -          LKAP.g-Gut1_E11_087.seq -               52     915      58     958      38     980    1408    +    5.6e-157  522.6  11.7  -
Desulfurellaceae_Desulfurella                    -          LKAP.g-Gut1_E11_087.seq -               60     978      57     953      36     965    1526    +    5.7e-157  522.6  12.4  -
Verrucomicrobiaceae_Prosthecobacter              -          LKAP.g-Gut1_E11_087.seq -               67     972      52     954      24     974    1469    +    5.9e-157  522.5  12.2  -
Hyphomonadaceae_Marinicauda                      -          LKAP.g-Gut1_E11_087.seq -               72     936      56     957      36     978    1428    +    6.5e-157  522.3  11.7  -
Selenomonadaceae_Pectinatus                      -          LKAP.g-Gut1_E11_087.seq -               74     996      48     953      26     978    1511    +    1.2e-156  521.3  12.2  -
Rhodospirillaceae_Varunaivibrio                  -          LKAP.g-Gut1_E11_087.seq -                8     901      20     959       8     979    1360    +    1.2e-156  521.5  12.8  -
Acetobacteraceae_Swingsia                        -          LKAP.g-Gut1_E11_087.seq -               59     920      58     954      36     999    1370    +    1.2e-156  521.5  11.8  -
Bifidobacteriaceae_Alloscardovia                 -          LKAP.g-Gut1_E11_087.seq -               60     966      50     966      24     986    1451    +    1.2e-156  521.2  12.5  -
Actinopolysporaceae_Actinopolyspora              -          LKAP.g-Gut1_E11_087.seq -               27     963      13     955       2     976    1471    +    1.5e-156  521.1  13.5  -
Flammeovirgaceae_Marivirga                       -          LKAP.g-Gut1_E11_087.seq -               29     953      12     948       3     968    1476    +    1.5e-156  521.2  12.6  -
Desulfovibrionaceae_Lawsonia                     -          LKAP.g-Gut1_E11_087.seq -               85    1049      54    1001      33    1011    1552    +    1.5e-156  521.2  12.1  -
Mycobacteriaceae_Hoyosella                       -          LKAP.g-Gut1_E11_087.seq -               48     967       7     953       3     973    1483    +    1.5e-156  521.0  13.5  -
Sporomusaceae_Pelosinus                          -          LKAP.g-Gut1_E11_087.seq -               82    1044      60    1000      37    1007    1550    +    1.6e-156  520.2  11.9  -
Nitrospiraceae_Thermodesulfovibrio               -          LKAP.g-Gut1_E11_087.seq -               33     954       6     953       2     961    1479    +    1.8e-156  520.9  12.9  -
Rhizobiaceae_Methylobrevis                       -          LKAP.g-Gut1_E11_087.seq -                6     933       2     996       1    1010    1367    +    1.9e-156  520.9  11.8  -
Micromonosporaceae_Phytomonospora                -          LKAP.g-Gut1_E11_087.seq -               43     977       6     962       2     976    1513    +    1.9e-156  520.9  12.6  -
Rhodobiaceae_Microbaculum                        -          LKAP.g-Gut1_E11_087.seq -               74     937      58     958      31     978    1455    +    2.4e-156  520.4  11.9  -
Kofleriaceae_Kofleria                            -          LKAP.g-Gut1_E11_087.seq -               57    1046      24    1000       4    1010    1498    +    2.4e-156  520.5  12.2  -
Glycomycetaceae_Glycomyces                       -          LKAP.g-Gut1_E11_087.seq -               27     978       6     972       2     992    1486    +    2.9e-156  520.2  12.6  -
Rhizobiales_Alsobacter                           -          LKAP.g-Gut1_E11_087.seq -               63     971      59    1003      39    1010    1467    +      3e-156  520.1  11.4  -
Spirochaetaceae_Pleomorphochaeta                 -          LKAP.g-Gut1_E11_087.seq -               54     997       8     956       2     976    1492    +    3.8e-156  519.6  13.3  -
Rhodobiaceae_Anderseniella                       -          LKAP.g-Gut1_E11_087.seq -               53     918      59     961      38     982    1406    +    3.8e-156  519.7  11.5  -
Fibrobacteraceae_Fibrobacter                     -          LKAP.g-Gut1_E11_087.seq -               26     943       6     953       3     973    1412    +    3.9e-156  520.0  12.8  -
Pseudonocardiaceae_Actinomycetospora             -          LKAP.g-Gut1_E11_087.seq -               27     958       6     953       3     973    1487    +    3.9e-156  519.6  12.9  -
Hyphomicrobiaceae_Aquabacter                     -          LKAP.g-Gut1_E11_087.seq -               69     940      59     965      39     986    1474    +    4.7e-156  519.5  11.6  -
Acetobacteraceae_Kozakia                         -          LKAP.g-Gut1_E11_087.seq -               54     945      58     983      34    1005    1415    +    5.8e-156  519.4  11.3  -
Methylobacteriaceae_Meganema                     -          LKAP.g-Gut1_E11_087.seq -               52     965      58    1007      38    1011    1383    +    5.8e-156  519.2  10.9  -
Hydrogenimonaceae_Hydrogenimonas                 -          LKAP.g-Gut1_E11_087.seq -               32    1015      10    1003       2    1011    1422    +    6.8e-156  518.9  11.9  -
Streptosporangiaceae_Sphaerimonospora            -          LKAP.g-Gut1_E11_087.seq -               32     947       6     955       3     975    1464    +    7.3e-156  518.6  12.7  -
Rhodospirillaceae_Pelagibius                     -          LKAP.g-Gut1_E11_087.seq -               70     925      62     953      40     974    1422    +    8.2e-156  518.8  12.4  -
Verrucomicrobiaceae_Haloferula                   -          LKAP.g-Gut1_E11_087.seq -               76     981      54     958      30     984    1460    +    1.1e-155  518.3  11.9  -
Rhodospirillaceae_Defluviicoccus                 -          LKAP.g-Gut1_E11_087.seq -               63     937      46     955      25     975    1452    +    1.1e-155  518.4  12.1  -
Rhodospirillaceae_Limibacillus                   -          LKAP.g-Gut1_E11_087.seq -               33     900      54     957      32     977    1402    +    1.1e-155  518.2  12.5  -
Dehalococcoidaceae_Dehalogenimonas               -          LKAP.g-Gut1_E11_087.seq -               56     934      60     955      47     975    1433    +    1.2e-155  518.5  12.6  -
Bradymonadaceae_Bradymonas                       -          LKAP.g-Gut1_E11_087.seq -               65     971      56     964      35     985    1461    +    1.4e-155  517.7  12.3  -
Phyllobacteriaceae_Lentilitoribacter             -          LKAP.g-Gut1_E11_087.seq -               37     917      40     958      19     978    1443    +    1.4e-155  518.1  12.0  -
Rhodospirillaceae_Marispirillum                  -          LKAP.g-Gut1_E11_087.seq -               73     935      58     957      30     982    1450    +    1.6e-155  517.7  11.9  -
Sporomusaceae_Propionispora                      -          LKAP.g-Gut1_E11_087.seq -               85    1051      60    1002      40    1010    1548    +      2e-155  517.2  11.8  -
Balneolaceae_Gracilimonas                        -          LKAP.g-Gut1_E11_087.seq -               69     960      59     947      39     968    1447    +    2.2e-155  517.1  13.0  -
Acetobacteraceae_Bombella                        -          LKAP.g-Gut1_E11_087.seq -               59     915      56     946      35     968    1450    +    2.9e-155  516.9  12.4  -
Alphaproteobacteria_Breoghania                   -          LKAP.g-Gut1_E11_087.seq -               73     936      58     958      38     978    1481    +    3.2e-155  516.8  12.2  -
Thermodesulfobiaceae_Thermodesulfobium           -          LKAP.g-Gut1_E11_087.seq -              115     992      60     954      40     961    1545    +    3.6e-155  516.3  12.9  -
Flammeovirgaceae_Cesiribacter                    -          LKAP.g-Gut1_E11_087.seq -               46     970       6     947       2     968    1502    +    4.3e-155  516.2  12.8  -
Bifidobacteriaceae_Scardovia                     -          LKAP.g-Gut1_E11_087.seq -               46     988       8     956       4     977    1534    +      5e-155  516.1  12.8  -
Alphaproteobacteria_Phreatobacter                -          LKAP.g-Gut1_E11_087.seq -               52     929      58     972      38     994    1402    +    5.2e-155  516.2  11.5  -
Rhodobacteraceae_Cereibacter                     -          LKAP.g-Gut1_E11_087.seq -               14     925       3     975       1     997    1380    +    5.4e-155  516.0  11.2  -
Brucellaceae_Daeguia                             -          LKAP.g-Gut1_E11_087.seq -               53     929      57     970      36     992    1441    +    5.4e-155  516.0  11.4  -
Cytophagaceae_Cytophaga                          -          LKAP.g-Gut1_E11_087.seq -                3     892      58     950      56     970    1382    +    5.9e-155  515.8  12.7  -
Leptotrichiaceae_Leptotrichia                    -          LKAP.g-Gut1_E11_087.seq -               85    1009      62    1003      41    1010    1486    +      6e-155  515.7  12.0  -
Sphingomonadaceae_Pacificimonas                  -          LKAP.g-Gut1_E11_087.seq -               64     941      33     959      13     980    1450    +    7.8e-155  515.5  11.5  -
Rikenellaceae_Alistipes                          -          LKAP.g-Gut1_E11_087.seq -               34     972       7     953       3     975    1456    +      8e-155  515.4  13.0  -
Aurantimonadaceae_Jiella                         -          LKAP.g-Gut1_E11_087.seq -               72     939      56     960      35     983    1445    +    8.3e-155  515.4  11.9  -
Halobacteroidaceae_Halanaerobacter               -          LKAP.g-Gut1_E11_087.seq -               68     997      33     981      12     998    1437    +    8.3e-155  515.2  12.3  -
Rhodothalassiaceae_Rhodothalassium               -          LKAP.g-Gut1_E11_087.seq -               34     945      42     991      19    1010    1318    +    8.8e-155  515.3  12.0  -
Cytophagaceae_Flexibacter                        -          LKAP.g-Gut1_E11_087.seq -               93     978      61     950      38     970    1463    +    9.1e-155  515.2  12.9  -
Methylocystaceae_Chthonobacter                   -          LKAP.g-Gut1_E11_087.seq -               58     969      58    1007      38    1011    1404    +    9.6e-155  515.1  11.3  -
Rhodospirillaceae_Limimonas                      -          LKAP.g-Gut1_E11_087.seq -               39     906      57     953      34     974    1407    +      1e-154  515.1  12.8  -
Rhodobacteraceae_Halodurantibacterium            -          LKAP.g-Gut1_E11_087.seq -               39     917      42     958      19     978    1387    +    1.6e-154  514.5  11.8  -
Hyphomicrobiaceae_Methyloterrigena               -          LKAP.g-Gut1_E11_087.seq -               66     928      58     957      38     978    1420    +    1.7e-154  514.3  11.9  -
Nocardiopsaceae_Nocardiopsis                     -          LKAP.g-Gut1_E11_087.seq -               22     954       7     956       3     976    1461    +    1.8e-154  514.2  12.6  -
Flavobacteriaceae_Polaribacter                   -          LKAP.g-Gut1_E11_087.seq -               28     946       7     942       3     960    1440    +    2.3e-154  513.7  13.4  -
Rhodobacteraceae_Albirhodobacter                 -          LKAP.g-Gut1_E11_087.seq -               37     918      56     955      35     977    1405    +    2.5e-154  513.7  12.3  -
Propionibacteriaceae_Mariniluteicoccus           -          LKAP.g-Gut1_E11_087.seq -               69    1000       7     966       3     987    1536    +    2.6e-154  513.4  12.5  -
