# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-TSAKG2_C01_011_2018_2 -               46     888      25     866       5     866    1526    +           0 1061.7  23.4  -
Thorselliaceae_Thorsellia                        -          LKAP-TSAKG2_C01_011_2018_2 -               48     832      72     865      52     866    1421    +    1.2e-138  461.3  19.9  -
Nocardiopsaceae_Actinorugispora                  -          LKAP-TSAKG2_C01_011_2018_2 -               90     872      72     866      50     866    1542    +    1.3e-138  461.6  19.8  -
Dermatophilaceae_Austwickia                      -          LKAP-TSAKG2_C01_011_2018_2 -               64     840      66     866      44     866    1495    +    1.3e-138  461.6  20.9  -
Sphingobacteriaceae_Solitalea                    -          LKAP-TSAKG2_C01_011_2018_2 -               67     844      74     865      54     866    1475    +    1.3e-138  461.5  20.2  -
Thermoanaerobacterales_Mahella                   -          LKAP-TSAKG2_C01_011_2018_2 -               95     865      72     866      51     866    1531    +    1.3e-138  461.6  20.6  -
Pasteurellaceae_Bisgaardia                       -          LKAP-TSAKG2_C01_011_2018_2 -               79     868      72     865      57     866    1389    +    1.4e-138  461.4  20.1  -
Micrococcaceae_Auritidibacter                    -          LKAP-TSAKG2_C01_011_2018_2 -               57     827      70     866      47     866    1466    +    1.4e-138  461.3  19.7  -
Ruminococcaceae_Papillibacter                    -          LKAP-TSAKG2_C01_011_2018_2 -               85     849      73     865      47     866    1491    +    1.6e-138  461.2  20.5  -
Halieaceae_Chromatocurvus                        -          LKAP-TSAKG2_C01_011_2018_2 -               78     862      72     865      47     866    1523    +    1.6e-138  461.1  20.4  -
Caldilineaceae_Litorilinea                       -          LKAP-TSAKG2_C01_011_2018_2 -               40     853      25     866       5     866    1543    +      2e-138  460.9  23.6  -
Streptosporangineae_Allonocardiopsis             -          LKAP-TSAKG2_C01_011_2018_2 -               36     822      71     866      50     866    1476    +    2.1e-138  460.8  20.2  -
Syntrophobacteraceae_Thermodesulforhabdus        -          LKAP-TSAKG2_C01_011_2018_2 -              112     917      70     865      41     866    1559    +    2.2e-138  460.9  20.9  -
Kosmotogaceae_Mesotoga                           -          LKAP-TSAKG2_C01_011_2018_2 -               67     844      74     866      54     866    1478    +    2.3e-138  461.0  21.1  -
Pseudonocardiaceae_Labedaea                      -          LKAP-TSAKG2_C01_011_2018_2 -               68     836      72     866      50     866    1424    +    2.5e-138  460.6  20.2  -
Lachnospiraceae_Lachnospira                      -          LKAP-TSAKG2_C01_011_2018_2 -               32     862      12     865       2     866    1518    +    2.7e-138  460.4  23.3  -
Erysipelotrichaceae_Solobacterium                -          LKAP-TSAKG2_C01_011_2018_2 -               54     865      26     866       6     866    1487    +    2.8e-138  460.5  22.3  -
Clostridiales_Finegoldia                         -          LKAP-TSAKG2_C01_011_2018_2 -               56     816      71     866      45     866    1409    +      3e-138  460.3  21.0  -
Peptoniphilaceae_Ezakiella                       -          LKAP-TSAKG2_C01_011_2018_2 -               78     840      70     866      48     866    1367    +      3e-138  460.2  20.3  -
Ruminococcaceae_Fournierella                     -          LKAP-TSAKG2_C01_011_2018_2 -               78     867      48     865      26     866    1491    +    3.1e-138  460.3  21.3  -
Intrasporangiaceae_Monashia                      -          LKAP-TSAKG2_C01_011_2018_2 -               89     858      72     866      50     866    1488    +    3.1e-138  460.2  20.2  -
Erysipelotrichaceae_Ileibacterium                -          LKAP-TSAKG2_C01_011_2018_2 -               54     848      68     866      48     866    1459    +    3.1e-138  460.3  20.6  -
Thermomicrobiaceae_Thermorudis                   -          LKAP-TSAKG2_C01_011_2018_2 -               27     801      76     866      56     866    1375    +    3.2e-138  460.7  20.4  -
Pseudonocardiaceae_Actinocrispum                 -          LKAP-TSAKG2_C01_011_2018_2 -               63     832      72     866      50     866    1480    +    3.7e-138  460.0  20.7  -
Micrococcaceae_Renibacterium                     -          LKAP-TSAKG2_C01_011_2018_2 -               91     876      70     866      49     866    1471    +    4.2e-138  459.8  20.1  -
Kangiellaceae_Aliikangiella                      -          LKAP-TSAKG2_C01_011_2018_2 -               40     824      73     865      53     866    1392    +    4.2e-138  459.7  19.9  -
Ectothiorhodospiraceae_Thioalbus                 -          LKAP-TSAKG2_C01_011_2018_2 -               47     832      72     866      51     866    1417    +    4.3e-138  459.8  19.8  -
Cyclobacteriaceae_Cyclobacterium                 -          LKAP-TSAKG2_C01_011_2018_2 -               60     844      69     865      48     866    1465    +    4.3e-138  459.7  20.8  -
Micrococcaceae_Garicola                          -          LKAP-TSAKG2_C01_011_2018_2 -               68     845      70     866      45     866    1459    +    4.5e-138  459.7  20.6  -
Micromonosporaceae_Catelliglobosispora           -          LKAP-TSAKG2_C01_011_2018_2 -               80     851      71     866      49     866    1510    +    4.9e-138  459.6  20.5  -
Promicromonosporaceae_Xylanibacterium            -          LKAP-TSAKG2_C01_011_2018_2 -               77     850      67     866      26     866    1513    +    5.2e-138  459.6  21.6  -
Lachnospiraceae_Agathobacter                     -          LKAP-TSAKG2_C01_011_2018_2 -               53     819      70     865      50     866    1434    +    5.4e-138  459.4  20.1  -
Microbacteriaceae_Yonghaparkia                   -          LKAP-TSAKG2_C01_011_2018_2 -               16     836      12     866       3     866    1476    +    5.7e-138  459.4  22.4  -
Intrasporangiaceae_Terracoccus                   -          LKAP-TSAKG2_C01_011_2018_2 -               63     836      68     866      47     866    1479    +      6e-138  459.2  20.4  -
Helicobacteraceae_Sulfurimonas                   -          LKAP-TSAKG2_C01_011_2018_2 -               79     841      72     866      52     866    1452    +    6.1e-138  459.2  19.6  -
Dermatophilaceae_Piscicoccus                     -          LKAP-TSAKG2_C01_011_2018_2 -               33     832      25     866       5     866    1473    +    6.4e-138  459.1  22.5  -
Sphingomonadaceae_Hephaestia                     -          LKAP-TSAKG2_C01_011_2018_2 -               55     799      74     866      53     866    1411    +      7e-138  459.3  19.8  -
Sphingomonadaceae_Sandarakinorhabdus             -          LKAP-TSAKG2_C01_011_2018_2 -               18     767      69     866      49     866    1346    +    7.4e-138  459.0  19.2  -
Myxococcaceae_Pyxidicoccus                       -          LKAP-TSAKG2_C01_011_2018_2 -               62     866      72     866       6     866    1493    +    7.4e-138  458.8  20.9  -
Syntrophobacteraceae_Desulfovirga                -          LKAP-TSAKG2_C01_011_2018_2 -               76     876      75     866      54     866    1524    +    7.7e-138  459.1  20.2  -
Lachnospiraceae_Stomatobaculum                   -          LKAP-TSAKG2_C01_011_2018_2 -                6     766      74     865      70     866    1377    +    8.1e-138  459.0  19.0  -
Oleiphilaceae_Oleiphilus                         -          LKAP-TSAKG2_C01_011_2018_2 -               55     853      45     866      24     866    1437    +    8.7e-138  458.8  20.9  -
Sphingobacteriaceae_Sphingobacterium             -          LKAP-TSAKG2_C01_011_2018_2 -               81     858      74     865      53     866    1463    +    8.7e-138  458.5  20.9  -
Halanaerobiaceae_Halarsenatibacter               -          LKAP-TSAKG2_C01_011_2018_2 -              103     897      74     865      53     866    1546    +    9.1e-138  458.6  20.5  -
Peptostreptococcaceae_Anaerosphaera              -          LKAP-TSAKG2_C01_011_2018_2 -               42     851      25     866       5     866    1472    +    9.4e-138  458.7  23.8  -
Petrotogaceae_Marinitoga                         -          LKAP-TSAKG2_C01_011_2018_2 -               17     844      10     866       3     866    1487    +      1e-137  458.6  23.2  -
Pseudonocardiaceae_Tamaricihabitans              -          LKAP-TSAKG2_C01_011_2018_2 -               36     834      25     866       5     866    1445    +    1.1e-137  458.4  21.7  -
Flammeovirgaceae_Roseivirga                      -          LKAP-TSAKG2_C01_011_2018_2 -               59     835      74     865      53     866    1415    +    1.5e-137  458.1  21.2  -
Nocardiopsaceae_Haloactinospora                  -          LKAP-TSAKG2_C01_011_2018_2 -               11     847      14     866       5     866    1475    +    1.5e-137  458.1  22.2  -
Microbacteriaceae_Parafrigoribacterium           -          LKAP-TSAKG2_C01_011_2018_2 -              120     891      70     866      50     866    1476    +    1.6e-137  457.9  20.8  -
Desulfarculaceae_Desulfarculus                   -          LKAP-TSAKG2_C01_011_2018_2 -               71     893      49     865      28     866    1522    +    1.8e-137  457.8  21.5  -
Ruminococcaceae_Fastidiosipila                   -          LKAP-TSAKG2_C01_011_2018_2 -               43     810      73     865      52     866    1389    +      2e-137  457.4  19.9  -
Pasteurellaceae_Volucribacter                    -          LKAP-TSAKG2_C01_011_2018_2 -               42     824      72     864      61     866    1434    +    2.1e-137  457.5  19.8  -
Polyangiaceae_Minicystis                         -          LKAP-TSAKG2_C01_011_2018_2 -               83     884      75     866      54     866    1550    +    2.1e-137  457.5  20.1  -
Microbacteriaceae_Homoserinimonas                -          LKAP-TSAKG2_C01_011_2018_2 -               76     847      70     866      47     866    1469    +    2.2e-137  457.5  20.4  -
Synergistaceae_Thermovirga                       -          LKAP-TSAKG2_C01_011_2018_2 -               15     802      36     866      23     866    1427    +    2.5e-137  457.3  23.1  -
Aquificaceae_Thermocrinis                        -          LKAP-TSAKG2_C01_011_2018_2 -               55     857      73     866      50     866    1482    +    2.5e-137  457.1  19.6  -
Microbacteriaceae_Homoserinibacter               -          LKAP-TSAKG2_C01_011_2018_2 -               76     846      71     866      50     866    1468    +    3.2e-137  456.8  20.4  -
Brevibacteriaceae_Spelaeicoccus                  -          LKAP-TSAKG2_C01_011_2018_2 -               46     830      68     866      47     866    1397    +    3.3e-137  456.8  20.3  -
Microbacteriaceae_Glaciihabitans                 -          LKAP-TSAKG2_C01_011_2018_2 -               81     852      70     866      48     866    1480    +    3.5e-137  456.8  20.5  -
Clostridiales_Murdochiella                       -          LKAP-TSAKG2_C01_011_2018_2 -               32     802      61     866      40     866    1362    +    3.5e-137  456.7  20.5  -
Cellulomonadaceae_Sediminihabitans               -          LKAP-TSAKG2_C01_011_2018_2 -               63     835      70     866      48     866    1475    +      4e-137  456.5  20.6  -
Nannocystaceae_Plesiocystis                      -          LKAP-TSAKG2_C01_011_2018_2 -               50     860      40     866      20     866    1484    +    4.4e-137  456.5  20.9  -
Microbacteriaceae_Microterricola                 -          LKAP-TSAKG2_C01_011_2018_2 -               88     859      70     866      46     866    1442    +    4.5e-137  456.4  20.6  -
Desulfomicrobiaceae_Desulfoplanes                -          LKAP-TSAKG2_C01_011_2018_2 -               56     866      64     866      31     866    1437    +    4.6e-137  456.4  21.2  -
Spirochaetaceae_Borreliella                      -          LKAP-TSAKG2_C01_011_2018_2 -               71     861      71     866      51     866    1484    +    4.6e-137  456.2  19.7  -
Dehalococcoidaceae_Dehalococcoides               -          LKAP-TSAKG2_C01_011_2018_2 -               59     821      74     865      54     866    1435    +      5e-137  456.2  20.1  -
Halieaceae_Pseudohaliea                          -          LKAP-TSAKG2_C01_011_2018_2 -               77     861      72     865      47     866    1485    +      5e-137  456.3  20.5  -
