# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               12     919       7     912       2     912    1491    +           0 1158.4  21.1  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_A11_095_2018_2 -                6     905       9     912       4     912    1446    +           0 1032.0  21.1  -
Prolixibacteraceae_Mangrovibacterium             -          LKAP-TSAKG2_A11_095_2018_2 -               14     914       9     911       4     912    1447    +    1.9e-152  507.3  21.3  -
Rhodobiaceae_Roseospirillum                      -          LKAP-TSAKG2_A11_095_2018_2 -               11     815      64     911      55     912    1310    +    2.5e-152  507.0  20.6  -
Lachnospiraceae_Anaerobium                       -          LKAP-TSAKG2_A11_095_2018_2 -               58     892      60     912      39     912    1402    +    2.8e-152  506.8  20.3  -
Paenibacillaceae_Oxalophagus                     -          LKAP-TSAKG2_A11_095_2018_2 -               29     921      20     912       4     912    1497    +    4.4e-152  506.2  20.2  -
Erythrobacteraceae_Qipengyuania                  -          LKAP-TSAKG2_A11_095_2018_2 -               44     883      20     909       3     912    1452    +    4.5e-152  506.0  20.1  -
Holophagaceae_Holophaga                          -          LKAP-TSAKG2_A11_095_2018_2 -               75     939      66     912      43     912    1501    +    4.8e-152  506.2  19.9  -
Bacteroidaceae_Acetomicrobium                    -          LKAP-TSAKG2_A11_095_2018_2 -               41     918      16     911       5     912    1525    +      6e-152  505.5  20.9  -
Streptococcaceae_Faecalicoccus                   -          LKAP-TSAKG2_A11_095_2018_2 -               47     944      20     912       5     912    1380    +    8.5e-152  505.4  21.2  -
Polyangiaceae_Byssovorax                         -          LKAP-TSAKG2_A11_095_2018_2 -               41     946      20     912       5     912    1529    +    9.1e-152  505.2  20.0  -
Rhodobacteraceae_Antarctobacter                  -          LKAP-TSAKG2_A11_095_2018_2 -                9     844      14     912       6     912    1400    +    9.3e-152  505.2  21.6  -
Polyangiaceae_Sorangium                          -          LKAP-TSAKG2_A11_095_2018_2 -               49     955      20     912       5     912    1520    +    1.8e-151  504.2  19.9  -
Thermomicrobiaceae_Thermomicrobium               -          LKAP-TSAKG2_A11_095_2018_2 -               34     875      66     910      46     912    1275    +    2.1e-151  504.4  20.8  -
Kosmotogaceae_Mesotoga                           -          LKAP-TSAKG2_A11_095_2018_2 -               35     909      20     910       6     912    1478    +    2.2e-151  504.2  21.5  -
Rhodobacteraceae_Yangia                          -          LKAP-TSAKG2_A11_095_2018_2 -               14     853      20     912       9     912    1351    +    2.3e-151  503.8  20.0  -
Desulfuromonadaceae_Malonomonas                  -          LKAP-TSAKG2_A11_095_2018_2 -               47     932      20     912       4     912    1525    +    2.5e-151  503.6  20.6  -
Cystobacteraceae_Hyalangium                      -          LKAP-TSAKG2_A11_095_2018_2 -               27     931      20     912       4     912    1491    +    3.2e-151  503.2  20.1  -
Desulfovibrionaceae_Bilophila                    -          LKAP-TSAKG2_A11_095_2018_2 -               37     943      16     911       3     912    1500    +      4e-151  502.9  20.6  -
Clostridiaceae_Saccharofermentans                -          LKAP-TSAKG2_A11_095_2018_2 -               42     921      20     909       4     912    1510    +    6.6e-151  502.1  21.6  -
Streptomycetaceae_Allostreptomyces               -          LKAP-TSAKG2_A11_095_2018_2 -               42     920      16     912       3     912    1510    +      7e-151  502.3  21.0  -
Desulfobulbaceae_Desulfofustis                   -          LKAP-TSAKG2_A11_095_2018_2 -               41     956      16     911       3     912    1547    +    9.4e-151  501.8  20.3  -
Myxococcaceae_Pyxidicoccus                       -          LKAP-TSAKG2_A11_095_2018_2 -               27     933      20     912       4     912    1493    +    9.8e-151  501.5  20.3  -
Planococcaceae_Filibacter                        -          LKAP-TSAKG2_A11_095_2018_2 -               37     940      20     912       4     912    1517    +    1.1e-150  501.5  20.1  -
Desulfobacteraceae_Desulfoconvexum               -          LKAP-TSAKG2_A11_095_2018_2 -               14     926      20     912      10     912    1367    +    1.1e-150  501.4  20.2  -
Myxococcaceae_Aggregicoccus                      -          LKAP-TSAKG2_A11_095_2018_2 -               47     953      20     912       4     912    1531    +    1.3e-150  501.2  20.3  -
Desulfobacteraceae_Desulfospira                  -          LKAP-TSAKG2_A11_095_2018_2 -               21     939      16     912       3     912    1447    +    1.6e-150  501.0  20.7  -
Thermoactinomycetaceae_Thermoflavimicrobium      -          LKAP-TSAKG2_A11_095_2018_2 -               27     899      20     912       4     912    1475    +    1.7e-150  501.1  20.8  -
Bacillaceae_Melghiribacillus                     -          LKAP-TSAKG2_A11_095_2018_2 -               36     954      20     912       4     912    1552    +    1.7e-150  500.9  20.8  -
Thermoactinomycetaceae_Paludifilum               -          LKAP-TSAKG2_A11_095_2018_2 -               27     934      20     912       4     912    1362    +    2.5e-150  500.6  20.7  -
Rhodobacteraceae_Hwanghaeicola                   -          LKAP-TSAKG2_A11_095_2018_2 -                3     852      13     912      11     912    1350    +    2.6e-150  500.5  19.6  -
Vulgatibacteraceae_Vulgatibacter                 -          LKAP-TSAKG2_A11_095_2018_2 -               27     934      20     912       4     912    1479    +      3e-150  500.1  20.4  -
Bacillales_Chungangia                            -          LKAP-TSAKG2_A11_095_2018_2 -               35     937      20     912       4     912    1440    +    3.6e-150  499.7  20.3  -
Desulfobacteraceae_Desulforegula                 -          LKAP-TSAKG2_A11_095_2018_2 -               45     947      20     912       4     912    1524    +    3.7e-150  499.8  20.4  -
Hydrogenothermaceae_Sulfurihydrogenibium         -          LKAP-TSAKG2_A11_095_2018_2 -               27     891      20     910       6     912    1447    +    4.6e-150  499.6  20.3  -
Syntrophaceae_Desulfobacca                       -          LKAP-TSAKG2_A11_095_2018_2 -               37     951      16     912       3     912    1562    +    8.9e-150  498.5  20.6  -
Bryobacteraceae_Bryobacter                       -          LKAP-TSAKG2_A11_095_2018_2 -               24     876      20     912       4     912    1391    +    9.2e-150  498.4  20.8  -
Lachnospiraceae_Falcatimonas                     -          LKAP-TSAKG2_A11_095_2018_2 -               45     932      20     912       4     912    1484    +      1e-149  498.3  20.9  -
Rhodobacteraceae_Litorimicrobium                 -          LKAP-TSAKG2_A11_095_2018_2 -               15     865      10     912       2     912    1386    +    1.3e-149  498.0  20.9  -
Corynebacterineae_Lawsonella                     -          LKAP-TSAKG2_A11_095_2018_2 -               21     902      16     912       3     912    1445    +    1.3e-149  498.2  21.3  -
Clostridiaceae_Fonticella                        -          LKAP-TSAKG2_A11_095_2018_2 -               44     910      20     912       4     912    1503    +    1.4e-149  497.9  21.1  -
Microbacteriaceae_Aurantimicrobium               -          LKAP-TSAKG2_A11_095_2018_2 -               21     903      16     912       4     912    1473    +    1.5e-149  497.7  21.5  -
Cryptosporangiaceae_Fodinicola                   -          LKAP-TSAKG2_A11_095_2018_2 -               18     887      20     912       6     912    1441    +    1.7e-149  497.7  20.9  -
Hydrogenothermaceae_Persephonella                -          LKAP-TSAKG2_A11_095_2018_2 -               27     903      20     910       6     912    1465    +    1.8e-149  497.6  21.1  -
Microbacteriaceae_Huakuichenia                   -          LKAP-TSAKG2_A11_095_2018_2 -               41     923      16     912       3     912    1482    +    1.9e-149  497.5  20.7  -
Bacillaceae_Sinibacillus                         -          LKAP-TSAKG2_A11_095_2018_2 -               28     947      21     912       4     912    1489    +      2e-149  497.5  20.4  -
Thermoactinomycetaceae_Polycladomyces            -          LKAP-TSAKG2_A11_095_2018_2 -               27     943      20     912       4     912    1485    +      2e-149  497.4  20.6  -
Intrasporangiaceae_Oryzobacter                   -          LKAP-TSAKG2_A11_095_2018_2 -               25     909      16     912       3     912    1467    +    2.1e-149  497.3  21.5  -
Thermoanaerobacteraceae_Calderihabitans          -          LKAP-TSAKG2_A11_095_2018_2 -               27     951      20     912       4     912    1503    +    2.3e-149  497.2  20.4  -
Desulfobulbaceae_Desulfurivibrio                 -          LKAP-TSAKG2_A11_095_2018_2 -               16     925      20     911       8     912    1409    +    2.3e-149  497.1  19.9  -
Phaselicystidaceae_Phaselicystis                 -          LKAP-TSAKG2_A11_095_2018_2 -               46     950      20     912       5     912    1539    +    2.4e-149  497.2  20.0  -
Gracilibacteraceae_Gracilibacter                 -          LKAP-TSAKG2_A11_095_2018_2 -              198    1033      61     912      38     912    1549    +    3.4e-149  496.4  20.4  -
Lachnospiraceae_Mobilisporobacter                -          LKAP-TSAKG2_A11_095_2018_2 -              105     928      64     912      40     912    1589    +    3.6e-149  496.4  20.7  -
Melioribacteraceae_Melioribacter                 -          LKAP-TSAKG2_A11_095_2018_2 -               43     941      16     912       3     912    1539    +    4.1e-149  496.2  20.6  -
Syntrophobacteraceae_Desulfoglaeba               -          LKAP-TSAKG2_A11_095_2018_2 -               35     945      20     912       4     912    1495    +    4.6e-149  496.3  20.5  -
Lachnospiraceae_Abyssivirga                      -          LKAP-TSAKG2_A11_095_2018_2 -               41     928      16     912       3     912    1520    +    5.6e-149  495.8  20.8  -
Acanthopleuribacteraceae_Acanthopleuribacter     -          LKAP-TSAKG2_A11_095_2018_2 -               28     911      55     912      34     912    1453    +    6.1e-149  495.7  20.0  -
Cellulomonadaceae_Tropheryma                     -          LKAP-TSAKG2_A11_095_2018_2 -               40     922      16     912       3     912    1484    +    6.5e-149  495.7  20.9  -
Ruminococcaceae_Ruthenibacterium                 -          LKAP-TSAKG2_A11_095_2018_2 -               47     934      20     911       4     912    1519    +    6.7e-149  495.5  20.4  -
Acidothermaceae_Acidothermus                     -          LKAP-TSAKG2_A11_095_2018_2 -               38     915      16     912       3     912    1509    +    7.3e-149  495.6  21.4  -
Geobacteraceae_Geopsychrobacter                  -          LKAP-TSAKG2_A11_095_2018_2 -               47     929      20     912       4     912    1493    +    7.6e-149  495.3  21.1  -
Lachnospiraceae_Acetitomaculum                   -          LKAP-TSAKG2_A11_095_2018_2 -               55     940      20     912       3     912    1478    +    7.7e-149  495.5  21.4  -
Bacillaceae_Caldibacillus                        -          LKAP-TSAKG2_A11_095_2018_2 -               27     938      20     912       4     912    1512    +    9.5e-149  495.2  20.7  -
Syntrophobacteraceae_Desulfovirga                -          LKAP-TSAKG2_A11_095_2018_2 -               35     942      21     911       4     912    1524    +      1e-148  495.2  20.1  -
Spirochaetaceae_Salinispira                      -          LKAP-TSAKG2_A11_095_2018_2 -               74     971      17     912       5     912    1501    +    1.3e-148  494.5  20.9  -
Bacteriovoracaceae_Bacteriovorax                 -          LKAP-TSAKG2_A11_095_2018_2 -               12     914      20     910      11     912    1371    +    1.4e-148  494.6  20.2  -
Alphaproteobacteria_Eilatimonas                  -          LKAP-TSAKG2_A11_095_2018_2 -               52     919      20     912       3     912    1494    +    1.4e-148  494.7  20.4  -
Erysipelotrichaceae_Turicibacter                 -          LKAP-TSAKG2_A11_095_2018_2 -               47     916      20     912       4     912    1508    +    1.4e-148  494.6  20.6  -
Peptococcaceae_Desulfonispora                    -          LKAP-TSAKG2_A11_095_2018_2 -               21     939      20     912       4     912    1507    +    1.6e-148  494.1  20.5  -
Clostridiaceae_Eisenbergiella                    -          LKAP-TSAKG2_A11_095_2018_2 -               11     839      65     912      55     912    1390    +    1.6e-148  494.3  20.7  -
