# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_G08_052_2018_2 -               33     845      26     838      19     838    1491    +    2.2e-307 1020.7  16.6  -
Desulfobacteraceae_Desulfospira                  -          LKAP-TSAKG2_G08_052_2018_2 -               51     824      45     798      23     834    1447    +    1.1e-123  412.2  16.6  -
Bryobacteraceae_Bryobacter                       -          LKAP-TSAKG2_G08_052_2018_2 -               63     759      64     794      42     815    1391    +    1.1e-123  412.0  16.8  -
Haliscomenobacteraceae_Portibacter               -          LKAP-TSAKG2_G08_052_2018_2 -               54     832      27     809       7     828    1478    +    1.2e-123  412.4  16.3  -
Syntrophobacteraceae_Desulforhabdus              -          LKAP-TSAKG2_G08_052_2018_2 -               70     820      64     795      43     815    1482    +    1.5e-123  411.9  16.6  -
Thermoactinomycetaceae_Polycladomyces            -          LKAP-TSAKG2_G08_052_2018_2 -               82     867      63     836      43     838    1485    +    1.5e-123  411.7  16.3  -
Streptococcaceae_Faecalicoccus                   -          LKAP-TSAKG2_G08_052_2018_2 -               75     869      44     837      24     838    1380    +    1.5e-123  411.7  17.2  -
Clostridiaceae_Oxobacter                         -          LKAP-TSAKG2_G08_052_2018_2 -               88     840      64     835      43     838    1496    +    1.7e-123  411.4  16.7  -
Clostridiales_Anaerovirgula                      -          LKAP-TSAKG2_G08_052_2018_2 -               36     834      27     836      12     838    1495    +    1.8e-123  411.4  16.9  -
Streptomycetaceae_Allostreptomyces               -          LKAP-TSAKG2_G08_052_2018_2 -               80     808      60     802      35     825    1510    +    1.9e-123  411.4  16.7  -
Corynebacterineae_Lawsonella                     -          LKAP-TSAKG2_G08_052_2018_2 -               33     826      26     836       8     838    1445    +      2e-123  411.5  17.3  -
Desulfuromonadaceae_Malonomonas                  -          LKAP-TSAKG2_G08_052_2018_2 -               88     817      63     798      41     820    1525    +      2e-123  411.1  16.9  -
Christensenellaceae_Christensenella              -          LKAP-TSAKG2_G08_052_2018_2 -               90     852      59     837      39     838    1497    +    2.1e-123  411.1  16.3  -
Bacillales_Chungangia                            -          LKAP-TSAKG2_G08_052_2018_2 -               41     861      26     836       8     838    1440    +    2.3e-123  410.9  16.5  -
Peptococcaceae_Desulfonispora                    -          LKAP-TSAKG2_G08_052_2018_2 -               29     864      28     837      16     838    1507    +    2.6e-123  410.5  16.3  -
Ruminococcaceae_Mageeibacillus                   -          LKAP-TSAKG2_G08_052_2018_2 -               74     835      61     836      40     838    1480    +    2.7e-123  410.7  17.0  -
Melioribacteraceae_Melioribacter                 -          LKAP-TSAKG2_G08_052_2018_2 -               68     866      42     837      21     838    1539    +    2.7e-123  410.6  16.6  -
Clostridiaceae_Fusicatenibacter                  -          LKAP-TSAKG2_G08_052_2018_2 -               89     806      63     800      40     820    1423    +    3.3e-123  410.5  16.9  -
Clostridiaceae_Oceanirhabdus                     -          LKAP-TSAKG2_G08_052_2018_2 -               53     804      26     799       8     820    1473    +    3.7e-123  410.3  17.2  -
Clostridiales_Catabacter                         -          LKAP-TSAKG2_G08_052_2018_2 -               85     843      63     837      42     838    1453    +    4.7e-123  409.9  16.1  -
Clostridiales_Frisingicoccus                     -          LKAP-TSAKG2_G08_052_2018_2 -              105     860      63     837      42     838    1448    +    4.8e-123  410.0  17.0  -
Brachyspiraceae_Brachyspira                      -          LKAP-TSAKG2_G08_052_2018_2 -               25     770      26     794      19     807    1441    +    4.8e-123  409.8  16.8  -
Clostridiaceae_Thermobrachium                    -          LKAP-TSAKG2_G08_052_2018_2 -                4     756      65     837      62     838    1404    +    4.9e-123  410.0  16.0  -
Thermodesulfobacteriaceae_Thermodesulfobacterium -          LKAP-TSAKG2_G08_052_2018_2 -               66     820      66     798      45     818    1495    +      5e-123  409.9  16.4  -
Clostridiales_Muricomes                          -          LKAP-TSAKG2_G08_052_2018_2 -               94     811      63     799      42     824    1431    +    6.1e-123  409.6  17.6  -
Lachnospiraceae_Murimonas                        -          LKAP-TSAKG2_G08_052_2018_2 -                2     768      24     799      23     820    1433    +    6.4e-123  409.5  17.2  -
Clostridiaceae_Fervidicella                      -          LKAP-TSAKG2_G08_052_2018_2 -                6     723      65     799      61     821    1423    +    6.7e-123  409.5  16.9  -
Thermoanaerobacteraceae_Calderihabitans          -          LKAP-TSAKG2_G08_052_2018_2 -               81     876      61     837      41     838    1503    +    7.5e-123  409.4  16.4  -
Clostridiaceae_Serpentinicella                   -          LKAP-TSAKG2_G08_052_2018_2 -               15     803      19     835       7     838    1417    +    7.9e-123  409.2  16.8  -
Lachnospiraceae_Faecalimonas                     -          LKAP-TSAKG2_G08_052_2018_2 -              103     856      63     836      42     838    1492    +    9.4e-123  408.8  17.3  -
Caldilineaceae_Litorilinea                       -          LKAP-TSAKG2_G08_052_2018_2 -               80     804      54     797      31     817    1543    +      1e-122  408.9  17.6  -
Microbacteriaceae_Huakuichenia                   -          LKAP-TSAKG2_G08_052_2018_2 -               53     848      26     837       9     838    1482    +    1.1e-122  408.8  16.6  -
Bacillales_Thermicanus                           -          LKAP-TSAKG2_G08_052_2018_2 -               88     862      65     836      44     838    1426    +    1.3e-122  408.5  16.8  -
Lachnospiraceae_Lachnotalea                      -          LKAP-TSAKG2_G08_052_2018_2 -               23     705     135     837     114     838    1207    +    1.4e-122  408.6  13.3  -
Clostridiales_Flintibacter                       -          LKAP-TSAKG2_G08_052_2018_2 -               33     794      60     837      41     838     808    +    1.4e-122  408.7  16.9  -
Cryptosporangiaceae_Fodinicola                   -          LKAP-TSAKG2_G08_052_2018_2 -               24     805      26     830      10     837    1441    +    1.4e-122  408.5  16.8  -
Clostridiaceae_Acutalibacter                     -          LKAP-TSAKG2_G08_052_2018_2 -              122     837      65     798      44     825    1510    +    1.5e-122  408.2  17.0  -
Bacillaceae_Allobacillus                         -          LKAP-TSAKG2_G08_052_2018_2 -               60     849      62     837      42     838    1431    +    1.6e-122  408.2  16.4  -
Bacillaceae_Caldibacillus                        -          LKAP-TSAKG2_G08_052_2018_2 -               74     862      64     836      43     838    1512    +    1.6e-122  408.3  16.7  -
Alphaproteobacteria_Eilatimonas                  -          LKAP-TSAKG2_G08_052_2018_2 -               91     812      64     804      43     825    1494    +    1.7e-122  408.3  16.6  -
Flammeovirgaceae_Sediminitomix                   -          LKAP-TSAKG2_G08_052_2018_2 -               41     806      26     794       8     814    1415    +    1.7e-122  408.2  17.0  -
Desulfobulbaceae_Desulfurivibrio                 -          LKAP-TSAKG2_G08_052_2018_2 -               54     849      63     835      43     838    1409    +    1.7e-122  408.2  16.5  -
Bryobacteraceae_Paludibaculum                    -          LKAP-TSAKG2_G08_052_2018_2 -               84     779      65     794      44     815    1413    +    1.7e-122  408.2  17.0  -
Lachnospiraceae_Robinsoniella                    -          LKAP-TSAKG2_G08_052_2018_2 -              104     858      63     837      41     838    1525    +    1.7e-122  408.0  16.9  -
Paenibacillaceae_Marinicrinis                    -          LKAP-TSAKG2_G08_052_2018_2 -               72     857      63     836      38     838    1476    +    1.8e-122  408.0  16.1  -
Sphingobacteriaceae_Parapedobacter               -          LKAP-TSAKG2_G08_052_2018_2 -               41     807      24     794      12     807    1474    +    1.8e-122  407.7  16.8  -
Acidobacteria_Vicinamibacter                     -          LKAP-TSAKG2_G08_052_2018_2 -               85     836      63     795      43     817    1515    +    1.8e-122  408.2  16.7  -
Lachnospiraceae_Shuttleworthia                   -          LKAP-TSAKG2_G08_052_2018_2 -               80     840      60     837      39     838    1456    +    2.2e-122  407.7  16.3  -
Geobacteraceae_Geopsychrobacter                  -          LKAP-TSAKG2_G08_052_2018_2 -               85     814      63     798      42     819    1493    +    2.3e-122  407.5  17.4  -
Intrasporangiaceae_Oryzobacter                   -          LKAP-TSAKG2_G08_052_2018_2 -               37     831      26     834       8     838    1467    +    2.4e-122  407.6  17.4  -
Flammeovirgaceae_Fabivirga                       -          LKAP-TSAKG2_G08_052_2018_2 -                5     772      26     798      23     818    1375    +    2.8e-122  407.6  16.8  -
Clostridiales_Proteiniborus                      -          LKAP-TSAKG2_G08_052_2018_2 -              100     816      61     798      39     819    1523    +    2.8e-122  407.3  17.1  -
Thermoactinomycetaceae_Marinithermofilum         -          LKAP-TSAKG2_G08_052_2018_2 -              101     887      63     836      42     838    1523    +    2.9e-122  407.4  16.4  -
Odoribacteraceae_Butyricimonas                   -          LKAP-TSAKG2_G08_052_2018_2 -               85     817      58     791      37     810    1486    +      3e-122  407.2  17.2  -
Phaselicystidaceae_Phaselicystis                 -          LKAP-TSAKG2_G08_052_2018_2 -               81     844      64     807      43     827    1539    +      3e-122  407.4  16.4  -
Microbacteriaceae_Aurantimicrobium               -          LKAP-TSAKG2_G08_052_2018_2 -               35     828      28     837      11     838    1473    +      3e-122  407.2  17.2  -
Thermodesulfobacteriaceae_Caldimicrobium         -          LKAP-TSAKG2_G08_052_2018_2 -               79     826      66     791      46     811    1508    +    3.5e-122  407.0  16.6  -
Lachnospiraceae_Marvinbryantia                   -          LKAP-TSAKG2_G08_052_2018_2 -               65     790      55     799      33     823    1456    +    3.7e-122  407.1  17.2  -
Cellulomonadaceae_Tropheryma                     -          LKAP-TSAKG2_G08_052_2018_2 -               52     807      26     799       9     820    1484    +      4e-122  406.9  17.2  -
Persicobacteraceae_Fulvitalea                    -          LKAP-TSAKG2_G08_052_2018_2 -                6     744      59     798      54     818    1244    +    4.6e-122  406.8  17.2  -
Ruminococcaceae_Blautia                          -          LKAP-TSAKG2_G08_052_2018_2 -               25     789      28     800      14     821    1457    +    4.6e-122  406.6  16.9  -
Polyangiaceae_Jahnella                           -          LKAP-TSAKG2_G08_052_2018_2 -               84     874      65     834      44     838    1550    +    5.5e-122  406.4  16.4  -
Pseudonocardiaceae_Thermotunica                  -          LKAP-TSAKG2_G08_052_2018_2 -                9     808      13     835       6     837    1446    +    5.5e-122  406.5  18.1  -
Acidobacteria_Luteitalea                         -          LKAP-TSAKG2_G08_052_2018_2 -               88     836      65     794      45     816    1506    +    5.9e-122  406.6  16.6  -
Clostridiales_Howardella                         -          LKAP-TSAKG2_G08_052_2018_2 -              105     859      64     837      44     838    1531    +    6.7e-122  406.1  16.5  -
Lachnospiraceae_Acetatifactor                    -          LKAP-TSAKG2_G08_052_2018_2 -                2     757      24     799      23     820    1376    +    6.8e-122  406.3  17.4  -
Clostridiaceae_Haloimpatiens                     -          LKAP-TSAKG2_G08_052_2018_2 -               53     804      26     799       9     820    1476    +      7e-122  406.0  17.2  -
Planococcaceae_Savagea                           -          LKAP-TSAKG2_G08_052_2018_2 -               93     876      65     836      42     838    1547    +    7.2e-122  405.9  15.8  -
