# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Planococcaceae_Sporosarcina                      -          LKAP-TSAKG2_H08_050_2018_2 -               15     819      16     823      12     823    1504    +    9.8e-304 1008.5  22.1  -
Haliscomenobacteraceae_Phaeodactylibacter        -          LKAP-TSAKG2_H08_050_2018_2 -               40     815      20     810      14     820    1486    +      4e-134  446.6  21.2  -
Brucellaceae_Daeguia                             -          LKAP-TSAKG2_H08_050_2018_2 -               18     752      19     819      10     823    1441    +    4.1e-134  446.7  22.5  -
Erysipelotrichaceae_Solobacterium                -          LKAP-TSAKG2_H08_050_2018_2 -               35     828      16     821       8     823    1487    +    4.1e-134  446.7  21.7  -
Kangiellaceae_Aliikangiella                      -          LKAP-TSAKG2_H08_050_2018_2 -               37     775      69     817      36     821    1392    +    4.1e-134  446.4  22.2  -
Rhodobiaceae_Pyruvatibacter                      -          LKAP-TSAKG2_H08_050_2018_2 -               41     775      18     818       9     823    1462    +    4.1e-134  446.4  22.5  -
Halothiobacillaceae_Thioalkalibacter             -          LKAP-TSAKG2_H08_050_2018_2 -               32     825      16     820       8     823    1486    +    4.3e-134  446.3  22.0  -
Nocardiopsaceae_Spinactinospora                  -          LKAP-TSAKG2_H08_050_2018_2 -                4     773      27     818      24     823    1452    +    4.3e-134  446.6  22.2  -
Halothiobacillaceae_Thiofaba                     -          LKAP-TSAKG2_H08_050_2018_2 -               15     798      16     820       9     823    1487    +    4.6e-134  446.2  22.0  -
Methylocystaceae_Oharaeibacter                   -          LKAP-TSAKG2_H08_050_2018_2 -               18     755      19     819      10     823    1408    +    4.7e-134  446.5  22.2  -
Microbacteriaceae_Canibacter                     -          LKAP-TSAKG2_H08_050_2018_2 -                4     773      17     819      14     823    1486    +    5.3e-134  446.1  21.8  -
Gammaproteobacteria_Arsukibacterium              -          LKAP-TSAKG2_H08_050_2018_2 -               30     816      18     819       9     823    1479    +    5.4e-134  446.0  22.0  -
Halomonadaceae_Carnimonas                        -          LKAP-TSAKG2_H08_050_2018_2 -               23     808      18     814       9     821    1519    +    5.4e-134  446.1  21.6  -
Chromatiaceae_Thioflavicoccus                    -          LKAP-TSAKG2_H08_050_2018_2 -               15     797      16     814       9     821    1469    +    5.5e-134  446.2  21.6  -
Oceanospirillales_Spongiispira                   -          LKAP-TSAKG2_H08_050_2018_2 -               23     814      18     820       9     823    1486    +      6e-134  445.8  22.2  -
Succinivibrionaceae_Ruminobacter                 -          LKAP-TSAKG2_H08_050_2018_2 -               44     815      18     805       9     820    1539    +    6.4e-134  445.9  21.3  -
Oceanospirillales_Alkalimarinus                  -          LKAP-TSAKG2_H08_050_2018_2 -               17     807      18     819       9     823    1464    +    6.6e-134  445.8  21.8  -
Melioribacteraceae_Melioribacter                 -          LKAP-TSAKG2_H08_050_2018_2 -               37     827      16     818       8     822    1539    +    7.5e-134  445.5  20.9  -
Chrysiogenaceae_Desulfurispira                   -          LKAP-TSAKG2_H08_050_2018_2 -                9     784      24     821      16     823    1408    +    7.5e-134  445.6  22.0  -
Porticoccaceae_Porticoccus                       -          LKAP-TSAKG2_H08_050_2018_2 -               25     811      18     820       9     823    1497    +    7.7e-134  445.6  22.1  -
Oceanospirillaceae_Oceaniserpentilla             -          LKAP-TSAKG2_H08_050_2018_2 -               40     831      18     820       9     823    1475    +    7.8e-134  445.4  22.1  -
Rhodobacteraceae_Tabrizicola                     -          LKAP-TSAKG2_H08_050_2018_2 -               16     749      18     817      10     823    1388    +    8.1e-134  445.6  22.2  -
Microbacteriaceae_Pontimonas                     -          LKAP-TSAKG2_H08_050_2018_2 -               18     788      16     817       9     823    1439    +    8.4e-134  445.7  21.6  -
Microbacteriaceae_Microterricola                 -          LKAP-TSAKG2_H08_050_2018_2 -               36     810      16     819       8     823    1442    +    8.6e-134  445.5  21.8  -
Ignavibacteriaceae_Ignavibacterium               -          LKAP-TSAKG2_H08_050_2018_2 -               16     803      17     818       9     822    1461    +    9.2e-134  445.3  21.4  -
Lysobacteraceae_Mizugakiibacter                  -          LKAP-TSAKG2_H08_050_2018_2 -               15     798      16     812       9     821    1463    +    9.7e-134  445.2  21.4  -
Burkholderiaceae_Mycoavidus                      -          LKAP-TSAKG2_H08_050_2018_2 -               15     803      16     819       9     823    1485    +    1.2e-133  445.2  22.1  -
Propionibacteriaceae_Propionicimonas             -          LKAP-TSAKG2_H08_050_2018_2 -               29     794      16     816       8     822    1504    +    1.2e-133  445.0  21.1  -
Methylococcaceae_Methylomagnum                   -          LKAP-TSAKG2_H08_050_2018_2 -               15     796      16     818       9     822    1452    +    1.3e-133  444.9  21.9  -
Prolixibacteraceae_Sunxiuqinia                   -          LKAP-TSAKG2_H08_050_2018_2 -               19     789      20     804      14     818    1445    +    1.3e-133  444.8  20.4  -
Geodermatophilaceae_Antricoccus                  -          LKAP-TSAKG2_H08_050_2018_2 -                6     775      17     818      13     823    1415    +    1.3e-133  444.8  21.6  -
Sphingobacteriaceae_Pseudopedobacter             -          LKAP-TSAKG2_H08_050_2018_2 -               39     829      20     819      14     822    1518    +    1.4e-133  444.8  21.8  -
Micromonosporaceae_Catelliglobosispora           -          LKAP-TSAKG2_H08_050_2018_2 -               35     804      16     821       8     823    1510    +    1.4e-133  444.8  22.7  -
Piscirickettsiaceae_Cycloclasticus               -          LKAP-TSAKG2_H08_050_2018_2 -               33     826      16     820       8     823    1494    +    1.5e-133  444.5  22.1  -
Intrasporangiaceae_Kribbia                       -          LKAP-TSAKG2_H08_050_2018_2 -               15     781      16     816       9     822    1476    +    1.5e-133  444.7  21.2  -
Spirillaceae_Spirillum                           -          LKAP-TSAKG2_H08_050_2018_2 -               32     827      17     818      12     823    1447    +    1.5e-133  444.7  21.0  -
Desulfobulbaceae_Desulfurivibrio                 -          LKAP-TSAKG2_H08_050_2018_2 -                5     811      17     820      13     823    1409    +    1.5e-133  444.6  22.1  -
Ruminococcaceae_Sporobacter                      -          LKAP-TSAKG2_H08_050_2018_2 -               35     806      16     821       8     823    1506    +    1.7e-133  444.5  21.9  -
Desulfarculaceae_Desulfarculus                   -          LKAP-TSAKG2_H08_050_2018_2 -               37     844      18     817       9     823    1522    +    1.7e-133  444.5  21.7  -
Rhodothalassiaceae_Rhodothalassium               -          LKAP-TSAKG2_H08_050_2018_2 -               12     747      18     820      11     823    1318    +    1.9e-133  444.5  23.0  -
Erysipelotrichaceae_Catenibacterium              -          LKAP-TSAKG2_H08_050_2018_2 -               37     822      18     821      10     823    1485    +      2e-133  444.0  22.1  -
Flavobacteriaceae_Maribacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               18     806      19     818      12     822    1443    +      2e-133  444.1  21.3  -
Flavobacteriaceae_Moheibacter                    -          LKAP-TSAKG2_H08_050_2018_2 -               37     818      18     819       8     823    1481    +    2.1e-133  443.8  21.8  -
Methylococcaceae_Methyloparacoccus               -          LKAP-TSAKG2_H08_050_2018_2 -               15     802      16     818       9     822    1451    +    2.1e-133  444.2  21.7  -
Pseudonocardiaceae_Yuhushiella                   -          LKAP-TSAKG2_H08_050_2018_2 -               35     810      16     818       9     823    1493    +    2.4e-133  444.0  22.4  -
Enterobacteriaceae_Phytobacter                   -          LKAP-TSAKG2_H08_050_2018_2 -               22     802      18     809       9     822    1440    +    2.6e-133  443.9  21.7  -
Thioalkalispiraceae_Thiohalophilus               -          LKAP-TSAKG2_H08_050_2018_2 -                6     768      48     820      42     823    1297    +    2.7e-133  443.7  21.9  -
Microbacteriaceae_Schumannella                   -          LKAP-TSAKG2_H08_050_2018_2 -               27     797      16     817       8     823    1466    +    2.9e-133  443.7  21.7  -
Sphingobacteriaceae_Arcticibacter                -          LKAP-TSAKG2_H08_050_2018_2 -               17     799      18     819      10     822    1441    +    3.1e-133  443.6  22.4  -
Flammeovirgaceae_Sediminitomix                   -          LKAP-TSAKG2_H08_050_2018_2 -               25     808      18     817       9     822    1415    +    3.5e-133  443.5  21.1  -
Rhodospirillaceae_Telmatospirillum               -          LKAP-TSAKG2_H08_050_2018_2 -               35     774      16     821       8     823    1344    +    3.5e-133  443.4  22.5  -
Syntrophobacteraceae_Desulfovirga                -          LKAP-TSAKG2_H08_050_2018_2 -               22     826      16     817       8     823    1524    +    3.6e-133  443.6  21.7  -
Methylococcaceae_Methylosoma                     -          LKAP-TSAKG2_H08_050_2018_2 -               35     811      16     817       9     822    1491    +    3.8e-133  443.1  21.7  -
Acidobacteria_Thermoanaerobaculum                -          LKAP-TSAKG2_H08_050_2018_2 -               16     819      17     817       9     823    1464    +    4.2e-133  443.4  21.8  -
Odoribacteraceae_Butyricimonas                   -          LKAP-TSAKG2_H08_050_2018_2 -               39     809      20     804      16     819    1486    +    4.2e-133  443.1  21.0  -
Halobacteroidaceae_Halanaerobaculum              -          LKAP-TSAKG2_H08_050_2018_2 -               23     810      16     822       9     823    1498    +    4.5e-133  443.0  22.2  -
Rhodobacteraceae_Roseibacterium                  -          LKAP-TSAKG2_H08_050_2018_2 -               17     748      18     816      10     823    1389    +    4.6e-133  443.1  22.0  -
Micromonosporaceae_Mangrovihabitans              -          LKAP-TSAKG2_H08_050_2018_2 -               35     808      16     821       8     823    1484    +    4.6e-133  443.1  22.4  -
Methylobacteriaceae_Meganema                     -          LKAP-TSAKG2_H08_050_2018_2 -               17     750      18     819      10     823    1383    +    4.8e-133  443.1  21.9  -
Cytophagaceae_Arcicella                          -          LKAP-TSAKG2_H08_050_2018_2 -                1     767      22     818      22     822    1410    +    5.1e-133  442.8  21.6  -
Rhizobiaceae_Ciceribacter                        -          LKAP-TSAKG2_H08_050_2018_2 -                5     732      21     816      17     823    1392    +    5.1e-133  443.1  21.9  -
Thioalkalispiraceae_Thioalkalispira              -          LKAP-TSAKG2_H08_050_2018_2 -                5     791      17     819      13     823    1433    +    5.2e-133  442.8  21.9  -
Litoricolaceae_Litoribacillus                    -          LKAP-TSAKG2_H08_050_2018_2 -               46     834      18     817       9     822    1519    +    5.3e-133  442.7  21.7  -
Rhodobiaceae_Methyloceanibacter                  -          LKAP-TSAKG2_H08_050_2018_2 -               38     784      18     820       9     823    1485    +    6.2e-133  442.7  21.9  -
Myxococcaceae_Pyxidicoccus                       -          LKAP-TSAKG2_H08_050_2018_2 -               15     817      16     818       9     823    1493    +    6.4e-133  442.4  21.8  -
Rhodobacteraceae_Boseongicola                    -          LKAP-TSAKG2_H08_050_2018_2 -               17     747      18     816      10     823    1391    +    6.4e-133  442.6  22.4  -
Odoribacteraceae_Odoribacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               18     789      19     804      13     821    1478    +    6.4e-133  442.4  21.2  -
