# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F03_021_2017_1 -               36    1064      15    1040       2    1043    1526    +           0 1209.4  30.3  -
Syntrophomonadaceae_Syntrophothermus             -          LKAP-GUTHK2_F03_021_2017_1 -              166    1088      75     989      55    1018    1588    +    5.9e-166  552.4  24.8  -
Lactobacillaceae_Sharpea                         -          LKAP-GUTHK2_F03_021_2017_1 -               56    1026      73    1040      51    1044    1460    +    6.5e-166  552.2  28.0  -
Ectothiorhodospiraceae_Methylonatrum             -          LKAP-GUTHK2_F03_021_2017_1 -                2     990      38    1040      37    1044    1318    +    8.1e-166  551.7  27.5  -
Eubacteriaceae_Anaerofustis                      -          LKAP-GUTHK2_F03_021_2017_1 -               13    1000      14    1040       2    1044    1462    +    8.2e-166  551.8  28.7  -
Nocardiaceae_Micropolyspora                      -          LKAP-GUTHK2_F03_021_2017_1 -               30    1014      14    1040       2    1044    1461    +    1.1e-165  551.4  28.0  -
Streptomycetaceae_Allostreptomyces               -          LKAP-GUTHK2_F03_021_2017_1 -               44    1024      15    1040       2    1044    1510    +    1.2e-165  551.4  27.5  -
Thermomicrobiaceae_Thermorudis                   -          LKAP-GUTHK2_F03_021_2017_1 -               27     981      76    1039      56    1043    1375    +    1.2e-165  551.8  26.7  -
Nocardiopsaceae_Marinactinospora                 -          LKAP-GUTHK2_F03_021_2017_1 -               20    1014      14    1040       1    1044    1443    +    1.5e-165  551.0  27.7  -
Selenomonadaceae_Schwartzia                      -          LKAP-GUTHK2_F03_021_2017_1 -               76    1043      75    1040      51    1044    1489    +    1.8e-165  550.5  26.5  -
Microbacteriaceae_Cnuibacter                     -          LKAP-GUTHK2_F03_021_2017_1 -               44    1032      16    1040       2    1044    1490    +    2.2e-165  550.4  27.3  -
Desulfovibrionaceae_Desulfobaculum               -          LKAP-GUTHK2_F03_021_2017_1 -               23    1036      15    1040       2    1044    1471    +    2.3e-165  550.3  29.2  -
Selenomonadaceae_Centipeda                       -          LKAP-GUTHK2_F03_021_2017_1 -               67    1043      73    1040      49    1044    1494    +    2.3e-165  550.1  26.3  -
Pasteurellaceae_Volucribacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               42     943      72     982      52    1002    1434    +    2.3e-165  550.4  23.4  -
Clostridiales_Pseudoflavonifractor               -          LKAP-GUTHK2_F03_021_2017_1 -               83    1027      73    1040      53    1044    1483    +    3.7e-165  549.6  25.5  -
Spirochaetaceae_Borrelia                         -          LKAP-GUTHK2_F03_021_2017_1 -               51     953      73     979      53    1000    1376    +    4.1e-165  549.5  24.9  -
Lewinellaceae_Lewinella                          -          LKAP-GUTHK2_F03_021_2017_1 -               15     998      10    1019       3    1040    1446    +    4.3e-165  549.5  27.5  -
Thermoanaerobacteraceae_Thermodesulfitimonas     -          LKAP-GUTHK2_F03_021_2017_1 -                1     893      77     986      77    1011    1427    +    4.3e-165  549.4  22.1  -
Kofleriaceae_Kofleria                            -          LKAP-GUTHK2_F03_021_2017_1 -               32    1006       8     987       2    1026    1498    +    4.3e-165  549.5  27.3  -
Microbacteriaceae_Chryseoglobus                  -          LKAP-GUTHK2_F03_021_2017_1 -               19    1005      14    1040       2    1043    1420    +    4.8e-165  549.2  27.5  -
Nitriliruptoraceae_Nitriliruptor                 -          LKAP-GUTHK2_F03_021_2017_1 -               25    1013       8    1039       2    1044    1425    +    5.9e-165  548.8  27.3  -
Lachnospiraceae_Agathobacter                     -          LKAP-GUTHK2_F03_021_2017_1 -               53     995      70    1040      50    1044    1434    +    6.1e-165  548.8  26.0  -
Vulgatibacteraceae_Vulgatibacter                 -          LKAP-GUTHK2_F03_021_2017_1 -               61    1042      72    1039      45    1044    1479    +    6.5e-165  548.8  27.1  -
Gammaproteobacteria_Litorivivens                 -          LKAP-GUTHK2_F03_021_2017_1 -               22    1025      14    1040       2    1044    1456    +    8.1e-165  548.4  28.4  -
Porphyromonadaceae_Dysgonomonas                  -          LKAP-GUTHK2_F03_021_2017_1 -               72     982      73     994      52    1015    1465    +    8.4e-165  548.3  23.0  -
Thermoanaerobacterales_Syntrophaceticus          -          LKAP-GUTHK2_F03_021_2017_1 -               75    1022      72    1040      50    1044    1416    +      1e-164  548.1  26.1  -
Dermabacteraceae_Devriesea                       -          LKAP-GUTHK2_F03_021_2017_1 -               43    1023      16    1040       2    1043    1476    +    1.2e-164  547.8  27.7  -
Syntrophobacteraceae_Desulforhabdus              -          LKAP-GUTHK2_F03_021_2017_1 -               25    1047      17    1040       2    1044    1482    +    1.2e-164  548.1  29.2  -
Lachnospiraceae_Anaerotaenia                     -          LKAP-GUTHK2_F03_021_2017_1 -               30    1027      14    1040       2    1044    1479    +    1.3e-164  547.8  28.9  -
Helicobacteraceae_Sulfurimonas                   -          LKAP-GUTHK2_F03_021_2017_1 -               79     975      72     999      52    1037    1452    +    1.4e-164  547.8  23.5  -
Sphingobacteriaceae_Pedobacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               22     957      14     977       2     999    1449    +    1.7e-164  547.5  26.8  -
Ectothiorhodospiraceae_Thioalbus                 -          LKAP-GUTHK2_F03_021_2017_1 -               22    1006      39    1040      18    1044    1417    +    1.8e-164  547.3  27.9  -
Sporomusaceae_Thermosinus                        -          LKAP-GUTHK2_F03_021_2017_1 -               84    1001      75     980      54    1019    1554    +      2e-164  547.0  24.5  -
Syntrophomonadaceae_Thermohydrogenium            -          LKAP-GUTHK2_F03_021_2017_1 -               62    1022      56    1040      34    1044    1508    +    2.4e-164  546.8  27.7  -
Micromonosporaceae_Mangrovihabitans              -          LKAP-GUTHK2_F03_021_2017_1 -               43    1026      15    1040       2    1044    1484    +    2.4e-164  547.0  28.2  -
Flammeovirgaceae_Marivirga                       -          LKAP-GUTHK2_F03_021_2017_1 -               24    1016      16    1040       4    1043    1476    +    2.4e-164  547.0  27.8  -
Holophagaceae_Geothrix                           -          LKAP-GUTHK2_F03_021_2017_1 -               53     992      76    1006      54    1026    1448    +    3.4e-164  546.5  24.2  -
Chrysiogenaceae_Chrysiogenes                     -          LKAP-GUTHK2_F03_021_2017_1 -               77    1028      77    1040      55    1044    1511    +    3.8e-164  546.2  26.7  -
Micromonosporaceae_Xiangella                     -          LKAP-GUTHK2_F03_021_2017_1 -               44    1022      15    1040       2    1044    1512    +    4.1e-164  546.2  27.6  -
Sphingobacteriaceae_Sphingobacterium             -          LKAP-GUTHK2_F03_021_2017_1 -               30    1012      16    1019       3    1039    1463    +    4.2e-164  546.0  26.7  -
Persicobacteraceae_Persicobacter                 -          LKAP-GUTHK2_F03_021_2017_1 -               24     953      16     973       4     996    1447    +    4.3e-164  546.4  25.3  -
Clostridiaceae_Oxobacter                         -          LKAP-GUTHK2_F03_021_2017_1 -               49    1028      14    1040       2    1044    1496    +    4.3e-164  546.0  26.9  -
Kineosporiaceae_Quadrisphaera                    -          LKAP-GUTHK2_F03_021_2017_1 -               44     965      15     981       2    1003    1483    +    4.6e-164  546.1  25.2  -
Herpetosiphonaceae_Herpetosiphon                 -          LKAP-GUTHK2_F03_021_2017_1 -               44    1003      16    1040       2    1043    1475    +    4.9e-164  545.9  25.3  -
Syntrophobacteraceae_Desulfoglaeba               -          LKAP-GUTHK2_F03_021_2017_1 -               88    1054      73    1040      47    1044    1495    +    5.1e-164  546.0  27.3  -
Nocardiopsaceae_Spinactinospora                  -          LKAP-GUTHK2_F03_021_2017_1 -                3     995      17    1040      15    1044    1452    +    5.4e-164  545.9  27.0  -
Ectothiorhodospiraceae_Ectothiorhodosinus        -          LKAP-GUTHK2_F03_021_2017_1 -               19     979      18    1002       3    1035    1445    +    5.6e-164  545.6  25.4  -
Micromonosporaceae_Pseudosporangium              -          LKAP-GUTHK2_F03_021_2017_1 -               43    1023      15    1040       2    1044    1513    +    6.3e-164  545.6  27.9  -
Clostridiales_Frisingicoccus                     -          LKAP-GUTHK2_F03_021_2017_1 -               42    1003      14    1000       2    1024    1448    +    6.9e-164  545.4  26.2  -
Ruminococcaceae_Herbivorax                       -          LKAP-GUTHK2_F03_021_2017_1 -                2     980      25    1040      24    1044    1421    +    8.4e-164  544.9  27.7  -
Flammeovirgaceae_Fulvivirga                      -          LKAP-GUTHK2_F03_021_2017_1 -               23     948      15     968       3     987    1430    +      9e-164  545.1  26.9  -
Anaplasmataceae_Neorickettsia                    -          LKAP-GUTHK2_F03_021_2017_1 -              100     972      77     991      57    1013    1498    +      1e-163  544.9  21.9  -
Nocardioidaceae_Thermasporomyces                 -          LKAP-GUTHK2_F03_021_2017_1 -               24    1006      16    1040       2    1044    1447    +    1.1e-163  544.8  27.3  -
Dermacoccaceae_Demetria                          -          LKAP-GUTHK2_F03_021_2017_1 -               56    1002      71    1040      50    1044    1457    +    1.1e-163  544.6  25.5  -
Gaiellaceae_Gaiella                              -          LKAP-GUTHK2_F03_021_2017_1 -               44    1052      16    1040       2    1044    1544    +    1.2e-163  544.4  28.9  -
Dermatophilaceae_Austwickia                      -          LKAP-GUTHK2_F03_021_2017_1 -               63    1011      65    1040      43    1043    1495    +    1.2e-163  544.7  26.1  -
Eubacteriaceae_Pseudoramibacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               58    1047      17    1040       2    1044    1480    +    1.3e-163  544.4  28.6  -
Micromonosporaceae_Polymorphospora               -          LKAP-GUTHK2_F03_021_2017_1 -               23    1000      15    1040       2    1044    1471    +    1.4e-163  544.4  27.5  -
Cryptosporangiaceae_Fodinicola                   -          LKAP-GUTHK2_F03_021_2017_1 -               15     991      16    1040       3    1044    1441    +    1.7e-163  544.2  27.4  -
Microbacteriaceae_Lysinibacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               43    1027      15    1040       2    1043    1482    +    1.8e-163  544.1  27.1  -
Lachnospiraceae_Lachnospira                      -          LKAP-GUTHK2_F03_021_2017_1 -               38    1037      14    1040       2    1044    1518    +    2.1e-163  543.7  28.7  -
Ruminococcaceae_Pseudobacteroides                -          LKAP-GUTHK2_F03_021_2017_1 -               83    1021      73    1040      53    1044    1506    +    2.3e-163  543.4  25.4  -
Pasteurellaceae_Avibacterium                     -          LKAP-GUTHK2_F03_021_2017_1 -               98     997      72     981      52    1002    1480    +    2.4e-163  543.7  23.8  -
Egibacteraceae_Egibacter                         -          LKAP-GUTHK2_F03_021_2017_1 -               44    1027      16    1040       2    1044    1516    +    2.5e-163  543.7  27.7  -
Syntrophomonadaceae_Pelospora                    -          LKAP-GUTHK2_F03_021_2017_1 -               96    1070      74    1039      53    1043    1500    +    2.8e-163  543.4  26.0  -
Microbacteriaceae_Aurantimicrobium               -          LKAP-GUTHK2_F03_021_2017_1 -               23    1007      15    1040       2    1043    1473    +      3e-163  543.2  27.4  -
Ectothiorhodospiraceae_Halofilum                 -          LKAP-GUTHK2_F03_021_2017_1 -               25    1027      17    1040       2    1044    1463    +    3.1e-163  543.0  28.6  -
Nocardiopsaceae_Murinocardiopsis                 -          LKAP-GUTHK2_F03_021_2017_1 -               14    1008      15    1040       2    1044    1418    +    3.6e-163  543.1  27.7  -
Micromonosporaceae_Jishengella                   -          LKAP-GUTHK2_F03_021_2017_1 -               43    1020      15    1040       2    1044    1508    +    3.7e-163  543.0  27.5  -
Brucellaceae_Daeguia                             -          LKAP-GUTHK2_F03_021_2017_1 -               39     976      44    1040      23    1044    1441    +    4.7e-163  542.7  25.8  -
Cellulomonadaceae_Tropheryma                     -          LKAP-GUTHK2_F03_021_2017_1 -               84    1025      70    1039      48    1043    1484    +    4.7e-163  542.7  25.9  -
Ectothiorhodospiraceae_Inmirania                 -          LKAP-GUTHK2_F03_021_2017_1 -               91    1054      73    1040      53    1044    1513    +    5.6e-163  542.4  26.7  -
