# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Shewanellaceae_Shewanella                        -          F0117_LKAP-FHGF1_A12_096 -               20     871       6     855       1     855    1483    +           0 1034.6  20.3  -
Ruminococcaceae_Fournierella                     -          F0117_LKAP-FHGF1_A12_096 -              104     879      57     853      33     855    1491    +    1.6e-134  447.9  20.7  -
Lachnospiraceae_Acetitomaculum                   -          F0117_LKAP-FHGF1_A12_096 -               55     884      11     853       1     855    1478    +    1.6e-134  448.1  20.8  -
Clostridiales_Muricomes                          -          F0117_LKAP-FHGF1_A12_096 -               39     868      14     853       2     855    1431    +    1.8e-134  447.8  20.8  -
Lachnospiraceae_Cuneatibacter                    -          F0117_LKAP-FHGF1_A12_096 -               60     878      10     853       3     855    1485    +    1.8e-134  447.9  20.5  -
Flammeovirgaceae_Fabibacter                      -          F0117_LKAP-FHGF1_A12_096 -               28     855      11     853       1     855    1420    +    1.9e-134  447.7  20.9  -
Propionibacteriaceae_Propionicimonas             -          F0117_LKAP-FHGF1_A12_096 -               42     859      12     855       1     855    1504    +      2e-134  447.7  21.7  -
Intrasporangiaceae_Lapillicoccus                 -          F0117_LKAP-FHGF1_A12_096 -               14     838      11     855       2     855    1412    +      2e-134  447.6  20.9  -
Actinomycetaceae_Varibaculum                     -          F0117_LKAP-FHGF1_A12_096 -               31     868      11     854       1     855    1511    +    2.2e-134  447.3  21.4  -
Bacillaceae_Salirhabdus                          -          F0117_LKAP-FHGF1_A12_096 -               48     902      17     853       2     855    1546    +    2.4e-134  447.4  20.1  -
Acidobacteria_Luteitalea                         -          F0117_LKAP-FHGF1_A12_096 -               88     900      59     854      38     855    1506    +    2.5e-134  447.6  20.9  -
Peptostreptococcaceae_Maledivibacter             -          F0117_LKAP-FHGF1_A12_096 -               54     882      11     854       1     855    1480    +    2.7e-134  447.1  20.8  -
Hyphomicrobiaceae_Gemmiger                       -          F0117_LKAP-FHGF1_A12_096 -                2     816      12     853      11     855    1426    +    2.8e-134  447.1  20.3  -
Aerococcaceae_Dolosicoccus                       -          F0117_LKAP-FHGF1_A12_096 -               28     884      12     853       1     855    1510    +      3e-134  446.8  19.9  -
Microbacteriaceae_Homoserinibacter               -          F0117_LKAP-FHGF1_A12_096 -               36     859      12     855       1     855    1468    +    3.1e-134  446.9  21.1  -
Lachnospiraceae_Sellimonas                       -          F0117_LKAP-FHGF1_A12_096 -               10     783      57     853      49     855    1345    +    3.7e-134  446.8  22.0  -
Thermoactinomycetaceae_Hazenella                 -          F0117_LKAP-FHGF1_A12_096 -               56     833      57     855      34     855    1426    +    4.1e-134  446.6  21.4  -
Phaselicystidaceae_Phaselicystis                 -          F0117_LKAP-FHGF1_A12_096 -               82     896      59     855      37     855    1539    +    4.3e-134  446.6  20.9  -
Micropepsaceae_Micropepsis                       -          F0117_LKAP-FHGF1_A12_096 -               72     831      58     855      37     855    1455    +    5.2e-134  446.2  20.9  -
Thermoactinomycetaceae_Novibacillus              -          F0117_LKAP-FHGF1_A12_096 -               79     887      56     855      36     855    1481    +    5.2e-134  446.4  21.4  -
Thermoactinomycetaceae_Thermoflavimicrobium      -          F0117_LKAP-FHGF1_A12_096 -               27     844      11     854       1     855    1475    +    6.2e-134  446.1  21.5  -
Bacillaceae_Fermentibacillus                     -          F0117_LKAP-FHGF1_A12_096 -               46     893      11     853       1     855    1530    +    6.3e-134  445.8  20.2  -
Heliobacteriaceae_Heliobacillus                  -          F0117_LKAP-FHGF1_A12_096 -               49     866      14     855       1     855    1482    +    6.8e-134  445.8  21.3  -
Lachnospiraceae_Acetatifactor                    -          F0117_LKAP-FHGF1_A12_096 -                3     814      15     853      13     855    1376    +    6.9e-134  446.0  21.1  -
Desulfobacteraceae_Desulfoconvexum               -          F0117_LKAP-FHGF1_A12_096 -               21     871      17     854       4     855    1367    +      7e-134  445.8  19.9  -
Rhodobacteraceae_Citreimonas                     -          F0117_LKAP-FHGF1_A12_096 -               53     809      56     854      34     855    1401    +    7.4e-134  445.9  20.6  -
Clostridiales_Marinisporobacter                  -          F0117_LKAP-FHGF1_A12_096 -               27     842      11     853       1     855    1435    +    7.5e-134  445.7  20.3  -
Rhodobacteraceae_Litorimicrobium                 -          F0117_LKAP-FHGF1_A12_096 -               35     810      33     854      12     855    1386    +    8.5e-134  445.5  19.7  -
Flavobacteriaceae_Aequorivita                    -          F0117_LKAP-FHGF1_A12_096 -               16     857       5     853       1     855    1422    +    8.7e-134  445.3  19.1  -
Acetobacteraceae_Dankookia                       -          F0117_LKAP-FHGF1_A12_096 -               57     815      59     855      38     855    1411    +    8.9e-134  445.8  20.8  -
Lachnospiraceae_Robinsoniella                    -          F0117_LKAP-FHGF1_A12_096 -               48     877      11     853       1     855    1525    +    9.5e-134  445.3  20.7  -
Brevibacteriaceae_Sediminivirga                  -          F0117_LKAP-FHGF1_A12_096 -               49     878      13     855       1     855    1498    +    9.7e-134  445.4  20.7  -
Aquificaceae_Thermocrinis                        -          F0117_LKAP-FHGF1_A12_096 -               48     869      50     854      29     855    1482    +    1.1e-133  445.1  21.2  -
Rhodobacteraceae_Alkalimicrobium                 -          F0117_LKAP-FHGF1_A12_096 -               71     817      56     854      35     855    1411    +    1.1e-133  445.3  21.0  -
Syntrophomonadaceae_Dethiobacter                 -          F0117_LKAP-FHGF1_A12_096 -               20     837      17     855       5     855    1441    +    1.1e-133  445.0  20.4  -
Lachnospiraceae_Shuttleworthia                   -          F0117_LKAP-FHGF1_A12_096 -               68     859      47     853      10     855    1456    +    1.1e-133  445.0  21.0  -
Rhodobacteraceae_Pelagimonas                     -          F0117_LKAP-FHGF1_A12_096 -                5     789      11     854       8     855    1344    +    1.2e-133  445.0  20.1  -
Desulfobacteraceae_Desulfospira                  -          F0117_LKAP-FHGF1_A12_096 -               49     884      39     854      16     855    1447    +    1.3e-133  444.9  20.1  -
Flavobacteriaceae_Psychroserpens                 -          F0117_LKAP-FHGF1_A12_096 -               23     862       5     853       1     855    1466    +    1.4e-133  444.6  20.4  -
Microbacteriaceae_Pontimonas                     -          F0117_LKAP-FHGF1_A12_096 -               31     852      12     855       1     855    1439    +    1.4e-133  445.0  20.9  -
Parvularculaceae_Aquisalinus                     -          F0117_LKAP-FHGF1_A12_096 -               76     830      59     854      38     855    1426    +    1.5e-133  445.0  20.3  -
Rhodobacteraceae_Pontibaca                       -          F0117_LKAP-FHGF1_A12_096 -               77     831      58     853      37     855    1434    +    1.8e-133  444.5  20.4  -
Halanaerobiales_Anoxybacter                      -          F0117_LKAP-FHGF1_A12_096 -               77     898      46     854      25     855    1500    +    1.9e-133  444.3  20.7  -
Bacillaceae_Microaerobacter                      -          F0117_LKAP-FHGF1_A12_096 -                2     808      60     855      59     855    1440    +      2e-133  444.3  21.0  -
Microbacteriaceae_Galbitalea                     -          F0117_LKAP-FHGF1_A12_096 -               36     860      11     855       1     855    1467    +    2.1e-133  444.2  20.8  -
Microbacteriaceae_Chryseoglobus                  -          F0117_LKAP-FHGF1_A12_096 -               26     844      13     854       1     855    1420    +    2.4e-133  444.0  20.8  -
Clostridiaceae_Caminicella                       -          F0117_LKAP-FHGF1_A12_096 -               41     868      11     854       1     855    1456    +    2.4e-133  444.0  21.2  -
Bacteroidales_Saccharicrinis                     -          F0117_LKAP-FHGF1_A12_096 -               39     878       5     853       2     855    1483    +    2.4e-133  443.6  19.9  -
Carnobacteriaceae_Atopobacter                    -          F0117_LKAP-FHGF1_A12_096 -               36     895      13     855       1     855    1511    +    2.4e-133  443.8  19.9  -
Cryptosporangiaceae_Fodinicola                   -          F0117_LKAP-FHGF1_A12_096 -               19     833      12     855       1     855    1441    +    2.4e-133  444.1  21.8  -
Nautiliaceae_Nitratifractor                      -          F0117_LKAP-FHGF1_A12_096 -               29     846      13     854       1     855    1439    +    2.5e-133  443.9  20.3  -
Paenibacillaceae_Gorillibacterium                -          F0117_LKAP-FHGF1_A12_096 -               48     890      12     853       1     855    1529    +    2.5e-133  444.0  20.6  -
Microbacteriaceae_Rhodoluna                      -          F0117_LKAP-FHGF1_A12_096 -               21     835      16     854       3     855    1423    +    2.7e-133  444.0  21.0  -
Prevotellaceae_Alloprevotella                    -          F0117_LKAP-FHGF1_A12_096 -               27     866      11     853       3     855    1455    +    2.7e-133  443.8  19.9  -
Enterococcaceae_Bavariicoccus                    -          F0117_LKAP-FHGF1_A12_096 -               56     884      37     853      13     855    1470    +    2.7e-133  443.7  20.1  -
Bacillaceae_Aureibacillus                        -          F0117_LKAP-FHGF1_A12_096 -               47     901      11     853       1     855    1517    +    2.7e-133  443.9  19.4  -
Flavobacteriaceae_Elizabethkingia                -          F0117_LKAP-FHGF1_A12_096 -               24     859       4     853       1     855    1450    +    2.8e-133  443.6  20.2  -
Bacillaceae_Falsibacillus                        -          F0117_LKAP-FHGF1_A12_096 -                6     849      16     855      12     855    1413    +    3.1e-133  443.6  20.2  -
Saprospiraceae_Aureispira                        -          F0117_LKAP-FHGF1_A12_096 -               49     880      11     853       2     855    1459    +    3.2e-133  443.9  20.6  -
Micrococcaceae_Renibacterium                     -          F0117_LKAP-FHGF1_A12_096 -               78     889      41     855      19     855    1471    +    3.3e-133  443.6  19.5  -
Clostridiaceae_Thermohalobacter                  -          F0117_LKAP-FHGF1_A12_096 -               42     872      12     854       1     855    1521    +    3.3e-133  443.5  19.8  -
Microbacteriaceae_Yonghaparkia                   -          F0117_LKAP-FHGF1_A12_096 -               28     848      12     854       1     855    1476    +    3.5e-133  443.5  20.9  -
Rhodobacteraceae_Litorisediminivivens            -          F0117_LKAP-FHGF1_A12_096 -               38     810      36     854      13     855    1390    +    4.1e-133  443.3  20.1  -
Carnobacteriaceae_Atopostipes                    -          F0117_LKAP-FHGF1_A12_096 -               49     896      12     853       1     855    1546    +    4.2e-133  443.2  20.1  -
Flavobacteriaceae_Empedobacter                   -          F0117_LKAP-FHGF1_A12_096 -               40     874       5     853       1     855    1484    +    4.2e-133  442.8  20.2  -
Ruminococcaceae_Faecalibacterium                 -          F0117_LKAP-FHGF1_A12_096 -               62     855      36     853      15     855    1462    +    4.3e-133  443.4  20.7  -
